holdout_order,case_id,particle_count,family,stratum,target_level,f1,distance_ratio,lambda_max,rho_l1,lmax,final_lmax,standard_lmax_cap,extension_lmax_cap,extended_beyond_13,full_modes_per_particle,active_modes_per_particle,system_dimension,expected_system_dimension,mode_dimension_consistent,production_solver,physical_residual_relative,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,fz_tolerance,finite,diagnostics_pass,coordinates_xyz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed
10,n6_irregular_f0.1_d3.0,6,irregular,n6_irregular,2,0.10000000000000001,3,0.012646987164573027,0.0049475877137842893,6,10,13,21,false,49,21,126,126,true,balanced_sqrt,1.6048231559283581e-11,1.0094891470399958,3.4473722482159508e-17,1.4703634014891e-21,2.2436523492058681e-16,0,0,8.4538954962676247e-17,true,true,-2.8415930453689988:-2.1061219042146702:0;0.16715253208052949:-1.8768841459328014:0;3.4051358678119272:-2.2780502229260717:0;-1.9246420122415235:1.1605161513019602:0;1.4279602026308083:0.84531423366439096:0;-0.23401354491274062:4.2552258881071907:0,0.0031138458390819221:0.0018222305700262935:0;-0.0002325674337930597:0.0027931121627477531:0;-0.0025221838892130121:0.0012194839871530279:0;0.0024113351729688664:-0.0013858796459756439:0;-0.0025881271403497999:-0.0022207829570790533:0;-0.00018230208667556794:-0.0022281673229271521:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0031138458390819221:0.0018222305700262935:0;-0.0002325674337930597:0.0027931121627477531:0;-0.0025221838892130121:0.0012194839871530279:0;0.0024113351729688664:-0.0013858796459756439:0;-0.0025881271403497999:-0.0022207829570790533:0;-0.00018230208667556794:-0.0022281673229271521:0,0.0030967471543890722:0.0018131050938821674:0;-0.00023093815967075031:0.0027720302662640165:0;-0.0025114478672496263:0.0012145461716196559:0;0.002397203127908532:-0.0013774370590278627:0;-0.00257085198483254:-0.0022044771504134788:0;-0.00018156836250610798:-0.0022204068432106318:0,1.7098684692849799e-05:9.1254761441260021e-06:0;-1.6292741223093739e-06:2.108189648373653e-05:0;-1.0736021963386046e-05:4.9378155333720396e-06:0;1.4132045060334307e-05:-8.4425869477811597e-06:0;-1.7275155517259694e-05:-1.6305806665574497e-05:0;-7.337241694599577e-07:-7.7604797165202868e-06:0,true,0.0029744500474078116,7.9694833213529472e-06,2.3704830043014039e-08,true,7,true,0.0029744500474078116,7.9694833213529472e-06,2.3704830043014039e-08,true,7,true,0.0029572864472224331,1.2594034475552092e-06,3.7244167470402287e-09,true,6,true,1.7599479699436073e-05,0.0011652781730781482,2.0508289551284826e-08,true,10,true
10,n6_irregular_f0.1_d3.0,6,irregular,n6_irregular,2,0.10000000000000001,3,0.012646987164573027,0.0049475877137842893,7,10,13,21,false,64,28,168,168,true,balanced_sqrt,6.9928897520771266e-10,1.0094899402989475,3.8477746045456149e-17,1.9487856924719208e-23,3.0882670278641156e-16,0,0,8.4539090907429798e-17,true,true,-2.8415930453689988:-2.1061219042146702:0;0.16715253208052949:-1.8768841459328014:0;3.4051358678119272:-2.2780502229260717:0;-1.9246420122415235:1.1605161513019602:0;1.4279602026308083:0.84531423366439096:0;-0.23401354491274062:4.2552258881071907:0,0.0031138530018363143:0.0018222322944039865:0;-0.00023256921893552638:0.0027931208811615834:0;-0.0025221858401910696:0.0012194844885466327:0;0.0024113358926708445:-0.0013858799617953699:0;-0.0025881315917171471:-0.0022207895925151081:0;-0.00018230227783296564:-0.0022281678407314789:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0031138530018363143:0.0018222322944039865:0;-0.00023256921893552638:0.0027931208811615834:0;-0.0025221858401910696:0.0012194844885466327:0;0.0024113358926708445:-0.0013858799617953699:0;-0.0025881315917171471:-0.0022207895925151081:0;-0.00018230227783296564:-0.0022281678407314789:0,0.0030967484463170288:0.0018131054721568153:0;-0.00023093849012700282:0.0027720311350397024:0;-0.0025114483910731156:0.0012145463985193201:0;0.0023972032808361157:-0.0013774371896358628:0;-0.0025708525521395027:-0.0022044781232115171:0;-0.0001815684220897598:-0.0022204069472982089:0,1.7104555519285579e-05:9.1268222471710993e-06:0;-1.6307288085235517e-06:2.1089746121881141e-05:0;-1.0737449117953887e-05:4.9380900273125701e-06:0;1.4132611834728787e-05:-8.4427721595070934e-06:0;-1.7279039577644241e-05:-1.6311469303590909e-05:0;-7.3385574320584589e-07:-7.7608934332699357e-06:0,true,0.0029744548305386041,1.9521567772202213e-06,5.8066021559713615e-09,true,7,true,0.0029744548305386041,1.9521567772202213e-06,5.8066021559713615e-09,true,7,true,0.0029572871885417107,2.8709452437279695e-07,8.4902095882814839e-10,true,6,true,1.7603926115904181e-05,0.0002838561808198454,4.9969832346952955e-09,true,10,true
10,n6_irregular_f0.1_d3.0,6,irregular,n6_irregular,2,0.10000000000000001,3,0.012646987164573027,0.0049475877137842893,8,10,13,21,false,81,36,216,216,true,balanced_sqrt,4.4644112361500164e-08,1.0094900583407693,4.6775028906899473e-17,4.5554820478900844e-25,4.3911695779167948e-16,0,0,8.4539108086088033e-17,true,true,-2.8415930453689988:-2.1061219042146702:0;0.16715253208052949:-1.8768841459328014:0;3.4051358678119272:-2.2780502229260717:0;-1.9246420122415235:1.1605161513019602:0;1.4279602026308083:0.84531423366439096:0;-0.23401354491274062:4.2552258881071907:0,0.0031138540307121387:0.0018222324673983672:0;-0.00023256960356519263:0.0027931216109064552:0;-0.0025221860369847404:0.0012194845159013827:0;0.0024113360830275393:-0.0013858800750974091:0;-0.002588132182118584:-0.0022207906475505499:0;-0.00018230229172338781:-0.0022281678949803768:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0031138540307121387:0.0018222324673983672:0;-0.00023256960356519263:0.0027931216109064552:0;-0.0025221860369847404:0.0012194845159013827:0;0.0024113360830275393:-0.0013858800750974091:0;-0.002588132182118584:-0.0022207906475505499:0;-0.00018230229172338781:-0.0022281678949803768:0,0.0030967485380420843:0.0018131054736385004:0;-0.00023093853869027766:0.0027720312700346759:0;-0.0025114483774296434:0.0012145463845131034:0;0.0023972032975639723:-0.0013774372039577136:0;-0.0025708526297843269:-0.0022044782541209593:0;-0.00018156841903297236:-0.002220406948401539:0,1.7105492670054201e-05:9.1269937598669144e-06:0;-1.6310648749149559e-06:2.1090340871779238e-05:0;-1.0737659555096965e-05:4.9381313882791915e-06:0;1.4132785463566982e-05:-8.442871139695639e-06:0;-1.7279552334257278e-05:-1.6312393429590761e-05:0;-7.33872690415463e-07:-7.7609465788379162e-06:0,true,0.0029744554349589074,2.5017209076156339e-07,7.4412573504076524e-10,true,7,true,0.0029744554349589074,2.5017209076156339e-07,7.4412573504076524e-10,true,7,true,0.0029572872545260559,3.1793540723156561e-08,9.4022632756846023e-11,true,6,true,1.7604501729487383e-05,3.7250917403742008e-05,6.5578383985916788e-10,true,10,true
10,n6_irregular_f0.1_d3.0,6,irregular,n6_irregular,2,0.10000000000000001,3,0.012646987164573027,0.0049475877137842893,9,10,13,21,false,100,45,270,270,true,balanced_sqrt,2.0598897210087785e-06,1.0094900822119974,3.2141858694334475e-17,4.9911768114271812e-27,2.2574580493174547e-16,0,0,8.4539111050027829e-17,true,true,-2.8415930453689988:-2.1061219042146702:0;0.16715253208052949:-1.8768841459328014:0;3.4051358678119272:-2.2780502229260717:0;-1.9246420122415235:1.1605161513019602:0;1.4279602026308083:0.84531423366439096:0;-0.23401354491274062:4.2552258881071907:0,0.0031138542001873898:0.0018222324928151162:0;-0.00023256965134936891:0.00279312179145502:0;-0.0025221860744284721:0.0012194845252794036:0;0.0024113360946878648:-0.0013858800858417642:0;-0.0025881322720438518:-0.0022207908157037383:0;-0.00018230229439890054:-0.0022281679022277648:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0031138542001873898:0.0018222324928151162:0;-0.00023256965134936891:0.00279312179145502:0;-0.0025221860744284721:0.0012194845252794036:0;0.0024113360946878648:-0.0013858800858417642:0;-0.0025881322720438518:-0.0022207908157037383:0;-0.00018230229439890054:-0.0022281679022277648:0,0.0030967485653523542:0.0018131054791450539:0;-0.00023093854595720154:0.002772031290287756:0;-0.0025114483857235637:0.0012145463882391723:0;0.0023972032992380398:-0.0013774372049291312:0;-0.0025708526405925978:-0.002204478276461831:0;-0.00018156841964312386:-0.002220406949524154:0,1.7105634835035672e-05:9.1270136700623262e-06:0;-1.6311053921673729e-06:2.1090501167263881e-05:0;-1.0737688704908507e-05:4.9381370402311967e-06:0;1.4132795449825138e-05:-8.4428809126330033e-06:0;-1.7279631451253887e-05:-1.6312539241907162e-05:0;-7.3387475577668737e-07:-7.7609527036109699e-06:0,true,0.0029744555392432681,4.3923053934607925e-08,1.3064717107627537e-10,true,7,true,0.0029744555392432681,4.3923053934607925e-08,1.3064717107627537e-10,true,7,true,0.0029572872693326242,6.0853332949832893e-09,1.7996078682900032e-11,true,6,true,1.7604600374370461e-05,6.4174775820852481e-06,1.1297712824409199e-10,true,10,true
10,n6_irregular_f0.1_d3.0,6,irregular,n6_irregular,2,0.10000000000000001,3,0.012646987164573027,0.0049475877137842893,10,10,13,21,false,121,55,330,330,true,balanced_sqrt,0.0001699436325361205,1.0094900861826401,4.551533293697867e-17,7.6023387803473357e-29,3.1775695258100006e-16,0,0,8.4539111442737493e-17,true,true,-2.8415930453689988:-2.1061219042146702:0;0.16715253208052949:-1.8768841459328014:0;3.4051358678119272:-2.2780502229260717:0;-1.9246420122415235:1.1605161513019602:0;1.4279602026308083:0.84531423366439096:0;-0.23401354491274062:4.2552258881071907:0,0.0031138542243664305:0.0018222324955158296:0;-0.00023256966271170823:0.0027931218103597806:0;-0.0025221860780414436:0.0012194845255200008:0;0.0024113360971336887:-0.0013858800874593583:0;-0.0025881322856018555:-0.0022207908412714109:0;-0.0001823022946287475:-0.0022281679028909687:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0031138542243664305:0.0018222324955158296:0;-0.00023256966271170823:0.0027931218103597806:0;-0.0025221860780414436:0.0012194845255200008:0;0.0024113360971336887:-0.0013858800874593583:0;-0.0025881322856018555:-0.0022207908412714109:0;-0.0001823022946287475:-0.0022281679028909687:0,0.0030967485680535225:0.0018131054791661299:0;-0.00023093854708795803:0.0027720312932583858:0;-0.0025114483855920291:0.0012145463878110265:0;0.0023972032993903386:-0.0013774372049933069:0;-0.002570852642517359:-0.0022044782798358213:0;-0.00018156841963546001:-0.0022204069495441897:0,1.7105656312908066e-05:9.1270163496997372e-06:0;-1.6311156237501967e-06:2.1090517101394632e-05:0;-1.0737692449414357e-05:4.9381377089744227e-06:0;1.4132797743350141e-05:-8.4428824660514147e-06:0;-1.7279643084496565e-05:-1.6312561435589587e-05:0;-7.3387499328747165e-07:-7.7609533467792041e-06:0,true,0.002974455553060511,6.0424010031443807e-09,1.7972853217621205e-11,true,7,true,0.002974455553060511,6.0424010031443807e-09,1.7972853217621205e-11,true,7,true,0.0029572872709631316,7.8961787890741381e-10,2.3351269022178023e-12,true,6,true,1.760461364605131e-05,8.9139705058589485e-07,1.5692700680794334e-11,true,10,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,2,12,13,21,false,9,3,18,18,true,balanced_sqrt,9.2246914192408624e-17,1.0163739843372626,5.3596472173124328e-17,1.4951470060096714e-17,1.7216557496765192e-16,0,0,1.751407202232813e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.0064433738022913346:0.0037696015148256262:0;-0.00048547247463176112:0.0058041009501362583:0;-0.0052107170547697288:0.0025177630217303642:0;0.0049996901905946124:-0.0028771349726299249:0;-0.0053733151780379551:-0.0046139303675623959:0;-0.00037793626706053048:-0.0045954333144504114:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0064433738022913346:0.0037696015148256262:0;-0.00048547247463176112:0.0058041009501362583:0;-0.0052107170547697288:0.0025177630217303642:0;0.0049996901905946124:-0.0028771349726299249:0;-0.0053733151780379551:-0.0046139303675623959:0;-0.00037793626706053048:-0.0045954333144504114:0,0.0063987282595951494:0.0037434822861494629:0;-0.00047998647149070418:0.0057385126489177983:0;-0.0051825398240954767:0.0025041480731532876:0;0.0049553101114432159:-0.0028515958936250851:0;-0.0053209015033984291:-0.0045689240722208736:0;-0.00037616277727748406:-0.004573868834163909:0,4.4645542696184863e-05:2.611922867616347e-05:0;-5.4860031410569451e-06:6.558830121845988e-05:0;-2.8177230674252558e-05:1.3614948577076651e-05:0;4.438007915139638e-05:-2.5539079004839679e-05:0;-5.2413674639525865e-05:-4.5006295341522183e-05:0;-1.7734897830464068e-06:-2.1564480286502625e-05:0,true,0.0061622162682419528,0,0,false,9,true,0.0061622162682419528,0,0,false,9,true,0.0061126004555742044,0,0,false,8,true,5.1396256668509357e-05,0,0,false,12,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,3,12,13,21,false,16,6,36,36,true,balanced_sqrt,6.5591548008779957e-16,1.0180647776821485,3.0027458200736162e-17,3.2904165488260056e-17,1.2331417743913052e-16,0,0,1.7585210984403897e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.006478142453880547:0.0037839236838992296:0;-0.00048478413143718149:0.0058256384588257371:0;-0.0052336272969200131:0.0025272184416738086:0;0.0050138759595119153:-0.0028868251173937878:0;-0.0053913837579367112:-0.0046391974086978901:0;-0.00037957631125470014:-0.0046098749771913876:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.006478142453880547:0.0037839236838992296:0;-0.00048478413143718149:0.0058256384588257371:0;-0.0052336272969200131:0.0025272184416738086:0;0.0050138759595119153:-0.0028868251173937878:0;-0.0053913837579367112:-0.0046391974086978901:0;-0.00037957631125470014:-0.0046098749771913876:0,0.006415112814939939:0.0037501031551832658:0;-0.00048106736290874831:0.0057509876754328467:0;-0.0051938397684268044:0.0025088747519183387:0;0.0049633274788269052:-0.0028563379714286498:0;-0.0053296510529831313:-0.0045798011266054289:0;-0.00037685841839836466:-0.0045812356530995314:0,6.3029638940607544e-05:3.3820528715963681e-05:0;-3.7167685284331997e-06:7.4650783392890107e-05:0;-3.9787528493208699e-05:1.8343689755469741e-05:0;5.0548480685010199e-05:-3.0487145965138212e-05:0;-6.1732704953579829e-05:-5.9396282092460961e-05:0;-2.7178928563354667e-06:-2.8639324091855859e-05:0,true,0.0061872460653588238,0.004154203226733196,2.5703077569305896e-05,true,9,true,0.0061872460653588238,0.004154203226733196,2.5703077569305896e-05,true,9,true,0.0061250230280674002,0.0020603059282602982,1.2619421255458107e-05,true,8,true,6.3605180261374876e-05,0.20769473622734083,1.321046113707872e-05,true,12,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,4,12,13,21,false,25,10,60,60,true,balanced_sqrt,2.0304351220060924e-14,1.0186685732765917,2.487138874642822e-17,1.2827588509340275e-18,1.7405798825192824e-16,0,0,1.7604498294264365e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.0064863691413838982:0.0037864225200316976:0;-0.00048823317486518941:0.0058339565152763437:0;-0.0052374810660323441:0.0025284611553253959:0;0.0050179123659866761:-0.0028893176324073884:0;-0.0053985847576285785:-0.0046474889274524048:0;-0.00037998284914537566:-0.0046122256552838525:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0064863691413838982:0.0037864225200316976:0;-0.00048823317486518941:0.0058339565152763437:0;-0.0052374810660323441:0.0025284611553253959:0;0.0050179123659866761:-0.0028893176324073884:0;-0.0053985847576285785:-0.0046474889274524048:0;-0.00037998284914537566:-0.0046122256552838525:0,0.0064180753503867913:0.0037512868203461711:0;-0.00048159892589764227:0.0057541586961295538:0;-0.0051948005088297243:0.0025092106505566467:0;0.0049649012344792328:-0.0028571058425326868:0;-0.0053325705068266111:-0.0045829273362266087:0;-0.00037698114836738476:-0.0045822211661259151:0,6.8293790997106917e-05:3.5135699685526614e-05:0;-6.6342489675471683e-06:7.979781914678947e-05:0;-4.268055720261979e-05:1.9250504768748999e-05:0;5.3011131507443354e-05:-3.2211789874701345e-05:0;-6.60142508019675e-05:-6.4561591225796003e-05:0;-3.0017007779908788e-06:-3.0004489157937201e-05:0,true,0.0061940321842260566,0.0011794090792474233,7.3052977952269598e-06,true,9,true,0.0061940321842260566,0.0011794090792474233,7.3052977952269598e-06,true,9,true,0.0061275322533805524,0.00044144179758826398,2.7049488527123771e-06,true,8,true,6.8050980640063104e-05,0.068303964986649479,4.6481517989460321e-06,true,12,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,5,12,13,21,false,36,15,90,90,true,balanced_sqrt,9.4016415212899798e-13,1.018910907769218,3.5520088839914075e-17,3.7406840224077274e-20,1.3485314079451032e-16,0,0,1.7608578864780271e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.0064886657282103239:0.0037870303869785025:0;-0.00048877292566599443:0.0058359424954634179:0;-0.0052384804942770856:0.0025286834706540018:0;0.005018264506826923:-0.0028896346573656652:0;-0.0053997125292979987:-0.0046492570974519982:0;-0.00038009558613396845:-0.0046125464733286813:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0064886657282103239:0.0037870303869785025:0;-0.00048877292566599443:0.0058359424954634179:0;-0.0052384804942770856:0.0025286834706540018:0;0.005018264506826923:-0.0028896346573656652:0;-0.0053997125292979987:-0.0046492570974519982:0;-0.00038009558613396845:-0.0046125464733286813:0,0.0064187130708055961:0.0037515305311480954:0;-0.00048170691938615394:0.0057545159841696225:0;-0.0051951515799152663:0.0025092831869314067:0;0.0049649451368551098:-0.002857115533419087:0;-0.0053328804552155058:-0.0045832986647386552:0;-0.0003770248654922999:-0.0045823007242004211:0,6.9952657404727522e-05:3.5499855830407099e-05:0;-7.0660062798404949e-06:8.1426511293795404e-05:0;-4.3328914361819261e-05:1.9400283722594905e-05:0;5.3319369971813591e-05:-3.2519123946578415e-05:0;-6.6832074082492677e-05:-6.595843271334288e-05:0;-3.0707206416685291e-06:-3.0245749128260072e-05:0,true,0.0061954679073397204,0.00026081287364990434,1.6158577885190318e-06,true,9,true,0.0061954679073397204,0.00026081287364990434,1.6158577885190318e-06,true,9,true,0.0061278886289044057,6.5888727404079397e-05,4.0375878343244027e-07,true,8,true,6.9196952402400522e-05,0.017737454042649956,1.2273777631290158e-06,true,12,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,6,12,13,21,false,49,21,126,126,true,balanced_sqrt,8.7564939857598894e-11,1.018995735699205,5.114555922120591e-17,6.2195768061952347e-22,3.3784778476746127e-16,0,0,1.7609524950008051e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.0064892474951154999:0.0037871324398407922:0;-0.00048883853857671015:0.0058362359939734803:0;-0.0052386147685006173:0.0025286971260682022:0;0.005018395916344111:-0.0028897095337873128:0;-0.0054000727217992798:-0.0046498343867414594:0;-0.00038010689744080712:-0.0046125942797956574:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0064892474951154999:0.0037871324398407922:0;-0.00048883853857671015:0.0058362359939734803:0;-0.0052386147685006173:0.0025286971260682022:0;0.005018395916344111:-0.0028897095337873128:0;-0.0054000727217992798:-0.0046498343867414594:0;-0.00038010689744080712:-0.0046125942797956574:0,0.0064187892602221054:0.0037515113602123902:0;-0.00048174303913037746:0.005754626985930762:0;-0.005195143076210852:0.0025092694776948734:0;0.0049649669810333001:-0.0028571309353775951:0;-0.0053329435029862374:-0.0045834307963844318:0;-0.00037702146210052349:-0.0045823022682077007:0,7.0458234893394051e-05:3.5621079628402156e-05:0;-7.0954994463326756e-06:8.1609008042718087e-05:0;-4.3471692289765049e-05:1.9427648373328801e-05:0;5.3428935310810929e-05:-3.257859840971761e-05:0;-6.712921881304242e-05:-6.6403590357027743e-05:0;-3.0854353402836442e-06:-3.0292011587956422e-05:0,true,0.00619580078148654,6.4081276053229794e-05,3.9703482024925582e-07,true,9,true,0.00619580078148654,6.4081276053229794e-05,3.9703482024925582e-07,true,9,true,0.0061279456030811259,1.3689028213283627e-05,8.3885620250044879e-08,true,8,true,6.9485889391269484e-05,0.0046632462127856426,3.2402981054587946e-07,true,12,true
11,n6_irregular_f0.1_d2.5,6,irregular,n6_irregular,3,0.10000000000000001,2.5,0.021853993820382198,0.0084023111035292902,7,12,13,21,false,64,28,168,168,true,balanced_sqrt,3.7966999417658996e-09,1.0190286446635632,5.4844610258015864e-17,8.2662108260522057e-24,3.2892894917485627e-16,0,0,1.760985686937858e-16,true,true,-2.3679942044741655:-1.7551015868455586:0;0.13929377673377458:-1.5640701216106678:0;2.8376132231766062:-1.8983751857717266:0;-1.6038683435346028:0.96709679275163363:0;1.1899668355256734:0.70442852805365908:0;-0.19501128742728385:3.5460215734226583:0,0.0064894239489213515:0.0037871752945665181:0;-0.00048888283183949729:0.0058364438608588124:0;-0.0052386642049811411:0.0025287107604460039:0;0.0050184137463321421:-0.0028897180899478962:0;-0.0054001799400031558:-0.0046499961981581834:0;-0.00038011178018489616:-0.0046126069269025894:0,0:0:0;0:0:0;0:0:0;0:0:0;0:0:0;0:0:0,0.0064894239489213515:0.0037871752945665181:0;-0.00048888283183949729:0.0058364438608588124:0;-0.0052386642049811411:0.0025287107604460039:0;0.0050184137463321421:-0.0028897180899478962:0;-0.0054001799400031558:-0.0046499961981581834:0;-0.00038011178018489616:-0.0046126069269025894:0,0.00641883127125693:0.0037515235981254208:0;-0.0004817538439941856:0.0057546553976553306:0;-0.005195160066325321:0.0025092768311684422:0;0.0049649719561941754:-0.002857135208484237:0;-0.0053329620061937696:-0.0045834625860715671:0;-0.00037702337837959018:-0.0045823056215333318:0,7.0592677664421246e-05:3.5651696441097136e-05:0;-7.1289878453116985e-06:8.1788463203481861e-05:0;-4.3504138655819779e-05:1.9433929277561553e-05:0;5.3441790137966441e-05:-3.258288146365905e-05:0;-6.7217933809385832e-05:-6.6533612086616589e-05:0;-3.0884018053059593e-06:-3.0301305369257923e-05:0,true,0.0061959175652329017,2.27321489488813e-05,1.4084652096786428e-07,true,9,true,0.0061959175652329017,2.27321489488813e-05,1.4084652096786428e-07,true,9,true,0.0061279697649121445,4.5146295488869578e-06,2.7665513375358231e-08,true,8,true,6.9588290514652047e-05,0.0016435432822051871,1.1437136739549932e-07,true,12,true
