case_id,particle_index,x,y,z,a_x,a_y,b_l_x,b_l_y,d_x,d_y,collective_x,collective_y
n6_irregular_f1.0_d10.0,3,-6.4154733741384113,3.8683871710065345,0,0.0024937989998488836,-0.0014323281988574445,0.0024949561458898562,-0.0014329982805614133,0.0024987053223798133,-0.0014358914881600227,3.7491764899571373e-06,-2.8932075986094329e-06
n6_irregular_f1.0_d10.0,4,4.7598673421026936,2.8177141122146363,0,-0.0025955195048126666,-0.0021431433907779986,-0.0025969994360751335,-0.0021446540524546823,-0.0026009800001854586,-0.0021483628452170552,-3.9805641103250744e-06,-3.708792762372945e-06
n6_irregular_f1.0_d10.0,5,-0.78004514970913541,14.184086293690633,0,-0.0001642551244758511,-0.0024671603826737299,-0.00016437852369597056,-0.0024680509075447436,-0.00016451323189795787,-0.0024719284271134756,-1.3470820198731108e-07,-3.8775195687320088e-06
n10_linear_f0.1_d2.1,0,-9.4500000000000011,0,0,0.010601650875672178,0,0.01078545970525893,0,0.010825330392818418,1.2279837689857727e-20,3.9870687559487653e-05,1.2279837689857727e-20
n10_linear_f0.1_d2.1,1,-7.3500000000000005,0,0,0.00083465875037796696,0,0.00083537799683517874,0,0.00086860757410136061,1.23710593412681e-18,3.3229577266181867e-05,1.23710593412681e-18
n10_linear_f0.1_d2.1,2,-5.25,0,0,0.0002063857088120507,0,0.0002064345179641529,0,0.0002166714523038334,1.3178020103744465e-18,1.0236934339680496e-05,1.3178020103744465e-18
n10_linear_f0.1_d2.1,3,-3.1500000000000004,0,0,7.2061345440834344e-05,0,7.2069532580279266e-05,0,7.5724645783044494e-05,1.3372743244255066e-18,3.6551132027652276e-06,1.3372743244255066e-18
n10_linear_f0.1_d2.1,4,-1.05,0,0,1.9004659980737507e-05,0,1.9006177067952271e-05,0,1.9965902642318193e-05,1.3475367602091735e-18,9.5972557436592174e-07,1.3475367602091735e-18
n10_linear_f0.1_d2.1,5,1.05,0,0,-1.9004659980738805e-05,0,-1.9006177067952796e-05,0,-1.9965902642321703e-05,1.3454755017398043e-18,-9.5972557436890669e-07,1.3454755017398043e-18
n10_linear_f0.1_d2.1,6,3.1500000000000004,0,0,-7.2061345440833246e-05,0,-7.2069532580279212e-05,0,-7.5724645783048397e-05,1.3415722676169566e-18,-3.6551132027691849e-06,1.3415722676169566e-18
n10_linear_f0.1_d2.1,7,5.25,0,0,-0.00020638570881205073,0,-0.0002064345179641526,0,-0.00021667145230381879,1.3465719158192559e-18,-1.0236934339666185e-05,1.3465719158192559e-18
n10_linear_f0.1_d2.1,8,7.3500000000000005,0,0,-0.00083465875037796664,0,-0.00083537799683517863,0,-0.0008686075741013579,1.3434142432704355e-18,-3.3229577266179265e-05,1.3434142432704355e-18
n10_linear_f0.1_d2.1,9,9.4500000000000011,0,0,-0.010601650875672178,0,-0.01078545970525893,0,-0.010825330392818426,1.3290292905480306e-18,-3.9870687559496326e-05,1.3290292905480306e-18
n10_linear_f0.1_d2.5,0,-11.25,0,0,0.0053033061914418223,0,0.0053413207912056861,0,0.0053553656799035553,7.0170501084901304e-22,1.404488869786915e-05,7.0170501084901304e-22
n10_linear_f0.1_d2.5,1,-8.75,0,0,0.00042517194403257137,0,0.00042538283353967302,0,0.00043757523430730061,6.0557142436269833e-19,1.2192400767627588e-05,6.0557142436269833e-19
n10_linear_f0.1_d2.5,2,-6.25,0,0,0.00010795376418081391,0,0.00010796938476716237,0,0.00011154088435312319,6.4346349494854497e-19,3.5714995859608268e-06,6.4346349494854497e-19
n10_linear_f0.1_d2.5,3,-3.75,0,0,3.8613073680451501e-05,0,3.8615813775256364e-05,0,3.9885171293342908e-05,6.525856600895821e-19,1.2693575180865442e-06,6.525856600895821e-19
n10_linear_f0.1_d2.5,4,-1.25,0,0,1.0325172127137376e-05,0,1.0325689780888161e-05,0,1.0660510236312863e-05,6.5504162762755371e-19,3.3482045542470141e-07,6.5504162762755371e-19
n10_linear_f0.1_d2.5,5,1.25,0,0,-1.0325172127137095e-05,0,-1.0325689780887828e-05,0,-1.0660510236306124e-05,6.5644503764925175e-19,-3.3482045541829614e-07,6.5644503764925175e-19
n10_linear_f0.1_d2.5,6,3.75,0,0,-3.8613073680451542e-05,0,-3.8615813775255957e-05,0,-3.9885171293342935e-05,6.5714674266010067e-19,-1.2693575180869779e-06,6.5714674266010067e-19
n10_linear_f0.1_d2.5,7,6.25,0,0,-0.00010795376418081388,0,-0.00010796938476716244,0,-0.00011154088435313012,6.5837472642908643e-19,-3.5714995859676844e-06,6.5837472642908643e-19
n10_linear_f0.1_d2.5,8,8.75,0,0,-0.00042517194403257109,0,-0.00042538283353967324,0,-0.00043757523430730576,6.5819930017637424e-19,-1.2192400767632521e-05,6.5819930017637424e-19
n10_linear_f0.1_d2.5,9,11.25,0,0,-0.0053033061914418223,0,-0.0053413207912056861,0,-0.0053553656799035509,6.5609418514382719e-19,-1.4044888697864813e-05,6.5609418514382719e-19
n10_linear_f0.1_d3.0,0,-13.5,0,0,0.002575844866615897,0,0.0025843452607272163,0,0.0025889608261291316,0,4.6155654019153051e-06,0
n10_linear_f0.1_d3.0,1,-10.5,0,0,0.0002121911193648492,0,0.00021225208654607411,0,0.00021637388303199172,2.9085672699691592e-19,4.1217964859176085e-06,2.9085672699691592e-19
n10_linear_f0.1_d3.0,2,-7.5,0,0,5.5974944533683454e-05,0,5.5979824554136504e-05,0,5.7146995027982153e-05,3.1015361479526375e-19,1.1671704738456493e-06,3.1015361479526375e-19
n10_linear_f0.1_d3.0,3,-4.5,0,0,2.0696919977955889e-05,0,2.0697802152896283e-05,0,2.1116855058091455e-05,3.1436384486035785e-19,4.1905290519517215e-07,3.1436384486035785e-19
n10_linear_f0.1_d3.0,4,-1.5,0,0,5.6369081494938651e-06,0,5.6370752917698412e-06,0,5.7489145692301032e-06,3.1603039426112426e-19,1.1183927746026203e-07,3.1603039426112426e-19
n10_linear_f0.1_d3.0,5,1.5,0,0,-5.6369081494939989e-06,0,-5.637075291769859e-06,0,-5.7489145692269929e-06,3.1664438614561714e-19,-1.1183927745713394e-07,3.1664438614561714e-19
n10_linear_f0.1_d3.0,6,4.5,0,0,-2.0696919977955889e-05,0,-2.0697802152896476e-05,0,-2.11168550580932e-05,3.1681981239832941e-19,-4.1905290519672392e-07,3.1681981239832941e-19
n10_linear_f0.1_d3.0,7,7.5,0,0,-5.5974944533683339e-05,0,-5.5979824554136558e-05,0,-5.7146995027986517e-05,3.1681981239832941e-19,-1.167170473849959e-06,3.1681981239832941e-19
n10_linear_f0.1_d3.0,8,10.5,0,0,-0.0002121911193648492,0,-0.00021225208654607414,0,-0.00021637388303199077,3.1681981239832941e-19,-4.1217964859166327e-06,3.1681981239832941e-19
n10_linear_f0.1_d3.0,9,13.5,0,0,-0.002575844866615897,0,-0.0025843452607272163,0,-0.002588960826129129,3.1717066490375387e-19,-4.6155654019127031e-06,3.1717066490375387e-19
n10_linear_f0.1_d4.0,0,-18,0,0,0.00082973080408125003,0,0.0008306945615725236,0,0.00083145032425302023,0,7.5576268049662703e-07,0
n10_linear_f0.1_d4.0,1,-14,0,0,7.2865140036033823e-05,0,7.287437945898109e-05,0,7.3575256715871013e-05,9.2975913937494223e-20,7.0087725688992332e-07,9.2975913937494223e-20
n10_linear_f0.1_d4.0,2,-10,0,0,2.0833640015678972e-05,0,2.0834436404396514e-05,0,2.1032596844165719e-05,9.9291259035135343e-20,1.9816043976920441e-07,9.9291259035135343e-20
n10_linear_f0.1_d4.0,3,-6,0,0,8.2000126868378248e-06,0,8.2001466603811724e-06,0,8.2744154980640933e-06,1.0051924280412112e-19,7.4268837682920955e-08,1.0051924280412112e-19
n10_linear_f0.1_d4.0,4,-2,0,0,2.3059020675966257e-06,0,2.3059238895685619e-06,0,2.3263202621735868e-06,1.0122094781497013e-19,2.0396372605024853e-08,1.0122094781497013e-19
n10_linear_f0.1_d4.0,5,2,0,0,-2.3059020675966053e-06,0,-2.3059238895685361e-06,0,-2.3263202621740459e-06,1.0174722657310688e-19,-2.039637260550978e-08,1.0174722657310688e-19
n10_linear_f0.1_d4.0,6,6,0,0,-8.2000126868378095e-06,0,-8.2001466603812062e-06,0,-8.274415498064156e-06,1.0139637406768238e-19,-7.4268837682949754e-08,1.0139637406768238e-19
n10_linear_f0.1_d4.0,7,10,0,0,-2.0833640015678938e-05,0,-2.0834436404396565e-05,0,-2.103259684416541e-05,1.0174722657310688e-19,-1.9816043976884527e-07,1.0174722657310688e-19
n10_linear_f0.1_d4.0,8,14,0,0,-7.286514003603385e-05,0,-7.2874379458981063e-05,0,-7.3575256715870959e-05,1.0174722657310688e-19,-7.0087725688989621e-07,1.0174722657310688e-19
n10_linear_f0.1_d4.0,9,18,0,0,-0.00082973080408125003,0,-0.0008306945615725236,0,-0.0008314503242530199,1.0174722657310688e-19,-7.5576268049630177e-07,1.0174722657310688e-19
n10_linear_f0.1_d6.0,0,-27,0,0,0.00017150825125038249,0,0.00017156505030863417,0,0.00017161929126128099,0,5.424095264681527e-08,0
n10_linear_f0.1_d6.0,1,-21,0,0,1.6813719134735854e-05,0,1.6814432147972872e-05,0,1.6868180665211261e-05,1.9647740303772366e-20,5.3748517238389517e-08,1.9647740303772366e-20
n10_linear_f0.1_d6.0,2,-15,0,0,5.124452168853666e-06,0,5.1244990933237477e-06,0,5.1402346872363303e-06,2.0700297820045886e-20,1.5735593912582665e-08,2.0700297820045886e-20
n10_linear_f0.1_d6.0,3,-9,0,0,2.0210703379653252e-06,0,2.0210673061308681e-06,0,2.0271013220163939e-06,2.0700297820045886e-20,6.0340158855257916e-09,2.0700297820045886e-20
n10_linear_f0.1_d6.0,4,-3,0,0,5.5928378152919243e-07,0,5.5928066047122044e-07,0,5.6093996775719042e-07,2.0875724072758137e-20,1.6593072859699734e-09,2.0875724072758137e-20
n10_linear_f0.1_d6.0,5,3,0,0,-5.5928378152919931e-07,0,-5.5928066047122838e-07,0,-5.6093996775720101e-07,2.1051150325470389e-20,-1.6593072859726204e-09,2.1051150325470389e-20
n10_linear_f0.1_d6.0,6,9,0,0,-2.0210703379653375e-06,0,-2.0210673061308507e-06,0,-2.0271013220165671e-06,2.1051150325470389e-20,-6.034015885716374e-09,2.1051150325470389e-20
n10_linear_f0.1_d6.0,7,15,0,0,-5.1244521688536635e-06,0,-5.1244990933237477e-06,0,-5.1402346872361939e-06,2.1051150325470389e-20,-1.5735593912446293e-08,2.1051150325470389e-20
n10_linear_f0.1_d6.0,8,21,0,0,-1.6813719134735854e-05,0,-1.6814432147972875e-05,0,-1.6868180665211136e-05,2.0700297820045886e-20,-5.3748517238260768e-08,2.0700297820045886e-20
n10_linear_f0.1_d6.0,9,27,0,0,-0.00017150825125038252,0,-0.00017156505030863417,0,-0.00017161929126128104,2.1051150325470389e-20,-5.424095264686948e-08,2.1051150325470389e-20
n10_linear_f0.1_d10.0,0,-45,0,0,2.5190605363540553e-05,0,2.5192679702108777e-05,0,2.5194535130791994e-05,0,1.8554286832163814e-09,0
n10_linear_f0.1_d10.0,1,-35,0,0,2.4608970267359188e-06,0,2.4609161061232524e-06,0,2.4628264043965927e-06,2.8068200433960522e-21,1.9102982733403024e-09,2.8068200433960522e-21
n10_linear_f0.1_d10.0,2,-25,0,0,1.0495635246907468e-07,0,1.0495363221936575e-07,0,1.0517537244806391e-07,3.1576725488205586e-21,2.2174022869816464e-10,3.1576725488205586e-21
n10_linear_f0.1_d10.0,3,-15,0,0,-3.9967919554031886e-07,0,-3.9967863358020296e-07,0,-3.9984371360211489e-07,3.3330988015328122e-21,-1.6508002191192262e-10,3.3330988015328122e-21
n10_linear_f0.1_d10.0,4,-5,0,0,-2.0733940699012828e-07,0,-2.0733867650193377e-07,0,-2.0743976057851449e-07,3.508525054245065e-21,-1.0108407658072094e-10,3.508525054245065e-21
n10_linear_f0.1_d10.0,5,5,0,0,2.0733940699012759e-07,0,2.0733867650193401e-07,0,2.0743976057849906e-07,3.1576725488205586e-21,1.0108407656505083e-10,3.1576725488205586e-21
n10_linear_f0.1_d10.0,6,15,0,0,3.9967919554031859e-07,0,3.9967863358020164e-07,0,3.9984371360209975e-07,3.1576725488205586e-21,1.650800218981054e-10,3.1576725488205586e-21
n10_linear_f0.1_d10.0,7,25,0,0,-1.0495635246907404e-07,0,-1.0495363221936522e-07,0,-1.0517537244805796e-07,3.3330988015328122e-21,-2.2174022869273833e-10,3.3330988015328122e-21
n10_linear_f0.1_d10.0,8,35,0,0,-2.4608970267359179e-06,0,-2.4609161061232528e-06,0,-2.462826404396594e-06,3.1576725488205586e-21,-1.9102982733411494e-09,3.1576725488205586e-21
n10_linear_f0.1_d10.0,9,45,0,0,-2.5190605363540553e-05,0,-2.5192679702108777e-05,0,-2.5194535130791984e-05,3.3330988015328122e-21,-1.855428683206217e-09,3.3330988015328122e-21
n10_linear_f0.4_d2.1,0,-9.4500000000000011,0,0,0.16962641401075484,0,0.18234332990234395,0,0.18505331936683533,8.5327329319239991e-19,0.0027099894644913858,8.5327329319239991e-19
n10_linear_f0.4_d2.1,1,-7.3500000000000005,0,0,0.013354540006047471,0,0.013397016011141846,0,0.015618117159464576,2.1831446297534493e-17,0.0022211011483227305,2.1831446297534493e-17
n10_linear_f0.4_d2.1,2,-5.25,0,0,0.0033021713409928113,0,0.0033049069728437936,0,0.0040081956309641681,2.2825060592896697e-17,0.00070328865812037443,2.2825060592896697e-17
n10_linear_f0.4_d2.1,3,-3.1500000000000004,0,0,0.0011529815270533495,0,0.0011534280079613494,0,0.0014071323675764358,2.3647458865611739e-17,0.0002537043596150864,2.3647458865611739e-17
n10_linear_f0.4_d2.1,4,-1.05,0,0,0.00030407455969180011,0,0.00030415631119714025,0,0.00037097739656196635,2.4075498922229636e-17,6.6821085364826105e-05,2.4075498922229636e-17
n10_linear_f0.4_d2.1,5,1.05,0,0,-0.00030407455969182087,0,-0.00030415631119714681,0,-0.00037097739656200576,2.3516941733593823e-17,-6.6821085364858956e-05,2.3516941733593823e-17
n10_linear_f0.4_d2.1,6,3.1500000000000004,0,0,-0.0011529815270533319,0,-0.001153428007961328,0,-0.001407132367576286,2.4015152291296621e-17,-0.00025370435961495803,2.4015152291296621e-17
n10_linear_f0.4_d2.1,7,5.25,0,0,-0.0033021713409928117,0,-0.0033049069728437984,0,-0.004008195630964188,2.3992697730949455e-17,-0.00070328865812038961,2.3992697730949455e-17
n10_linear_f0.4_d2.1,8,7.3500000000000005,0,0,-0.013354540006047466,0,-0.013397016011141849,0,-0.015618117159464606,2.4099356892598502e-17,-0.0022211011483227565,2.4099356892598502e-17
n10_linear_f0.4_d2.1,9,9.4500000000000011,0,0,-0.16962641401075484,0,-0.18234332990234395,0,-0.18505331936683525,2.2926106114458954e-17,-0.0027099894644913025,2.2926106114458954e-17
n10_linear_f0.4_d2.5,0,-11.25,0,0,0.084852899063069157,0,0.087308654883319028,0,0.088224100524262258,-1.1227280173584209e-20,0.00091544564094322989,-1.1227280173584209e-20
n10_linear_f0.4_d2.5,1,-8.75,0,0,0.0068027511045211419,0,0.0068149249065158485,0,0.0076024403959251349,1.0048415755357865e-17,0.00078751548940928645,1.0048415755357865e-17
n10_linear_f0.4_d2.5,2,-6.25,0,0,0.0017272602268930226,0,0.0017281204815491472,0,0.0019645517240195255,1.0780995786684237e-17,0.00023643124247037825,1.0780995786684237e-17
n10_linear_f0.4_d2.5,3,-3.75,0,0,0.00061780917888722402,0,0.00061795663863607893,0,0.0007025878546007907,1.082730831740027e-17,8.4631215964711768e-05,1.082730831740027e-17
n10_linear_f0.4_d2.5,4,-1.25,0,0,0.00016520275403419802,0,0.0001652303333293683,0,0.00018759205393754141,1.0816782742237536e-17,2.2361720608173106e-05,1.0816782742237536e-17
n10_linear_f0.4_d2.5,5,1.25,0,0,-0.00016520275403419352,0,-0.00016523033332936957,0,-0.00018759205393763611,1.0882041308246495e-17,-2.2361720608266537e-05,1.0882041308246495e-17
n10_linear_f0.4_d2.5,6,3.75,0,0,-0.00061780917888722467,0,-0.00061795663863608132,0,-0.00070258785460073758,1.0918529968810642e-17,-8.4631215964656257e-05,1.0918529968810642e-17
n10_linear_f0.4_d2.5,7,6.25,0,0,-0.0017272602268930222,0,-0.001728120481549144,0,-0.0019645517240194769,1.0943791349201208e-17,-0.00023643124247033293,1.0943791349201208e-17
n10_linear_f0.4_d2.5,8,8.75,0,0,-0.0068027511045211375,0,-0.0068149249065158485,0,-0.0076024403959252529,1.0811870807161593e-17,-0.00078751548940940441,1.0811870807161593e-17
n10_linear_f0.4_d2.5,9,11.25,0,0,-0.084852899063069157,0,-0.087308654883319042,0,-0.088224100524262217,1.0665916164904998e-17,-0.00091544564094317438,1.0665916164904998e-17
n10_linear_f0.4_d3.0,0,-13.5,0,0,0.041213517865854352,0,0.041742883833247035,0,0.042040029029177459,1.1227280173584209e-20,0.00029714519593042332,1.1227280173584209e-20
n10_linear_f0.4_d3.0,1,-10.5,0,0,0.0033950579098375872,0,0.0033985013243278345,0,0.0036626461486572569,4.7266849530789517e-18,0.00026414482432942244,4.7266849530789517e-18
n10_linear_f0.4_d3.0,2,-7.5,0,0,0.00089559911253893527,0,0.00089586357928364948,0,0.00097199194843898551,5.0326283378091213e-18,7.6128369155336034e-05,5.0326283378091213e-18
n10_linear_f0.4_d3.0,3,-4.5,0,0,0.00033115071964729423,0,0.00033119751432818636,0,0.00035864305675707795,5.114026119067607e-18,2.7445542428891591e-05,5.114026119067607e-18
n10_linear_f0.4_d3.0,4,-1.5,0,0,9.0190530391901842e-05,0,9.0199289138820832e-05,0,9.7529802060245227e-05,5.1252533992411912e-18,7.330512921424395e-06,5.1252533992411912e-18
n10_linear_f0.4_d3.0,5,1.5,0,0,-9.0190530391903983e-05,0,-9.019928913882506e-05,0,-9.7529802060253954e-05,5.1701625199355284e-18,-7.3305129214288944e-06,5.1701625199355284e-18
n10_linear_f0.4_d3.0,6,4.5,0,0,-0.00033115071964729423,0,-0.000331197514328183,0,-0.00035864305675713433,5.1533215996751519e-18,-2.744554242895133e-05,5.1533215996751519e-18
n10_linear_f0.4_d3.0,7,7.5,0,0,-0.00089559911253893343,0,-0.00089586357928365078,0,-0.00097199194843902259,5.1673556998921327e-18,-7.6128369155371812e-05,5.1673556998921327e-18
n10_linear_f0.4_d3.0,8,10.5,0,0,-0.0033950579098375872,0,-0.0033985013243278336,0,-0.0036626461486572201,5.1477079595883598e-18,-0.00026414482432938645,5.1477079595883598e-18
n10_linear_f0.4_d3.0,9,13.5,0,0,-0.041213517865854352,0,-0.041742883833247028,0,-0.042040029029177396,5.1420943195015677e-18,-0.00029714519593036781,5.1420943195015677e-18
n10_linear_f0.4_d4.0,0,-18,0,0,0.0132756928653,0,0.013333162042516805,0,0.013381543501480046,0,4.8381458963240795e-05,0
n10_linear_f0.4_d4.0,1,-14,0,0,0.0011658422405765412,0,0.0011663487940817801,0,0.0012111441368615758,1.4932282630866997e-18,4.4795342779795685e-05,1.4932282630866997e-18
n10_linear_f0.4_d4.0,2,-10,0,0,0.00033333824025086355,0,0.00033338023464796771,0,0.00034616669254867625,1.5942737846489576e-18,1.2786457900708544e-05,1.5942737846489576e-18
n10_linear_f0.4_d4.0,3,-6,0,0,0.0001312002029894052,0,0.00013120690767289188,0,0.00013600684168128024,1.6223419850829181e-18,4.7999340083883647e-06,1.6223419850829181e-18
n10_linear_f0.4_d4.0,4,-2,0,0,3.6894433081546011e-05,0,3.6895445734361176e-05,0,3.8213923095684155e-05,1.6279556251697101e-18,1.3184773613229793e-06,1.6279556251697101e-18
n10_linear_f0.4_d4.0,5,2,0,0,-3.6894433081545685e-05,0,-3.6895445734360315e-05,0,-3.8213923095690599e-05,1.6335692652565024e-18,-1.3184773613302841e-06,1.6335692652565024e-18
n10_linear_f0.4_d4.0,6,6,0,0,-0.00013120020298940495,0,-0.00013120690767289247,0,-0.0001360068416812787,1.6391829053432945e-18,-4.7999340083862234e-06,1.6391829053432945e-18
n10_linear_f0.4_d4.0,7,10,0,0,-0.00033333824025086301,0,-0.0003333802346479664,0,-0.00034616669254868265,1.6391829053432945e-18,-1.2786457900716241e-05,1.6391829053432945e-18
n10_linear_f0.4_d4.0,8,14,0,0,-0.0011658422405765416,0,-0.0011663487940817806,0,-0.0012111441368615849,1.6447965454300865e-18,-4.4795342779804358e-05,1.6447965454300865e-18
n10_linear_f0.4_d4.0,9,18,0,0,-0.0132756928653,0,-0.013333162042516809,0,-0.013381543501480032,1.6335692652565024e-18,-4.8381458963223448e-05,1.6335692652565024e-18
n10_linear_f0.4_d6.0,0,-27,0,0,0.0027441320200061198,0,0.0027473486945711217,0,0.0027508170179229739,0,3.468323351852199e-06,0
n10_linear_f0.4_d6.0,1,-21,0,0,0.00026901950615577366,0,0.00026905716635312313,0,0.00027249304142419552,3.0313656468677362e-19,3.4358750710723903e-06,3.0313656468677362e-19
n10_linear_f0.4_d6.0,2,-15,0,0,8.1991234701658656e-05,0,8.1993312964151189e-05,0,8.3002799449868205e-05,3.3120476512073417e-19,1.0094864857170162e-06,3.3120476512073417e-19
n10_linear_f0.4_d6.0,3,-9,0,0,3.2337125407445203e-05,0,3.2336711552328218e-05,0,3.2724035325233678e-05,3.340115851641302e-19,3.8732377290546035e-07,3.340115851641302e-19
n10_linear_f0.4_d6.0,4,-3,0,0,8.9485405044670789e-06,0,8.9482908762909709e-06,0,9.0548157377471075e-06,3.3681840520752622e-19,1.0652486145613659e-07,3.3681840520752622e-19
n10_linear_f0.4_d6.0,5,3,0,0,-8.948540504467189e-06,0,-8.9482908762908066e-06,0,-9.0548157377483696e-06,3.3681840520752622e-19,-1.06524861457563e-07,3.3681840520752622e-19
n10_linear_f0.4_d6.0,6,9,0,0,-3.23371254074454e-05,0,-3.2336711552328421e-05,0,-3.2724035325233705e-05,3.3681840520752622e-19,-3.8732377290528417e-07,3.3681840520752622e-19
n10_linear_f0.4_d6.0,7,15,0,0,-8.1991234701658615e-05,0,-8.1993312964151433e-05,0,-8.3002799449867352e-05,3.3120476512073417e-19,-1.0094864857159184e-06,3.3120476512073417e-19
n10_linear_f0.4_d6.0,8,21,0,0,-0.00026901950615577366,0,-0.00026905716635312318,0,-0.00027249304142419335,3.3120476512073417e-19,-3.4358750710701677e-06,3.3120476512073417e-19
n10_linear_f0.4_d6.0,9,27,0,0,-0.0027441320200061203,0,-0.0027473486945711217,0,-0.0027508170179229748,3.3120476512073417e-19,-3.4683233518530664e-06,3.3120476512073417e-19
n10_linear_f0.4_d10.0,0,-45,0,0,0.00040304968581664886,0,0.00040316156998972743,0,0.00040328023025005053,0,1.1866026032310122e-07,0
n10_linear_f0.4_d10.0,1,-35,0,0,3.93743524277747e-05,0,3.9375114640570998e-05,0,3.9497285082601309e-05,4.4909120694336834e-20,1.221704420303115e-07,4.4909120694336834e-20
n10_linear_f0.4_d10.0,2,-25,0,0,1.6793016395051949e-06,0,1.6790489265280164e-06,0,1.6932415061140354e-06,5.0522760781128937e-20,1.4192579586018985e-08,5.0522760781128937e-20
n10_linear_f0.4_d10.0,3,-15,0,0,-6.3948671286451017e-06,0,-6.3948616790668326e-06,0,-6.4054315883154422e-06,5.3329580824524995e-20,-1.0569909248609632e-08,5.3329580824524995e-20
n10_linear_f0.4_d10.0,4,-5,0,0,-3.3174305118420524e-06,0,-3.3173930851585489e-06,0,-3.3238654114051973e-06,5.0522760781128937e-20,-6.4723262466484219e-09,5.0522760781128937e-20
n10_linear_f0.4_d10.0,5,5,0,0,3.3174305118420414e-06,0,3.3173930851585819e-06,0,3.3238654114056657e-06,5.0522760781128937e-20,6.4723262470837968e-09,5.0522760781128937e-20
n10_linear_f0.4_d10.0,6,15,0,0,6.3948671286450975e-06,0,6.3948616790668122e-06,0,6.4054315883151169e-06,5.613640086792104e-20,1.05699092483047e-08,5.613640086792104e-20
n10_linear_f0.4_d10.0,7,25,0,0,-1.6793016395051847e-06,0,-1.6790489265280329e-06,0,-1.6932415061143456e-06,5.0522760781128937e-20,-1.4192579586312694e-08,5.0522760781128937e-20
n10_linear_f0.4_d10.0,8,35,0,0,-3.9374352427774687e-05,0,-3.9375114640570984e-05,0,-3.9497285082601289e-05,5.3329580824524995e-20,-1.2217044203030472e-07,5.3329580824524995e-20
n10_linear_f0.4_d10.0,9,45,0,0,-0.00040304968581664886,0,-0.00040316156998972748,0,-0.00040328023025005047,5.0522760781128937e-20,-1.186602603229928e-07,5.0522760781128937e-20
n10_linear_f0.8_d2.1,0,-9.4500000000000011,0,0,0.67850565604301938,0,0.796971191666628,0,0.82098011993780828,6.1974586558184828e-18,0.024008928271180285,6.1974586558184828e-18
n10_linear_f0.8_d2.1,1,-7.3500000000000005,0,0,0.053418160024189885,0,0.05375740765931885,0,0.072965885456512544,1.0540170626960855e-16,0.019208477797193695,1.0540170626960855e-16
n10_linear_f0.8_d2.1,2,-5.25,0,0,0.013208685363971245,0,0.013230152907713478,0,0.019517334190793573,1.1310362046868733e-16,0.0062871812830800951,1.1310362046868733e-16
n10_linear_f0.8_d2.1,3,-3.1500000000000004,0,0,0.004611926108213398,0,0.004615403180533482,0,0.0069156697497103964,1.1387830280066462e-16,0.0023002665691769144,1.1387830280066462e-16
n10_linear_f0.8_d2.1,4,-1.05,0,0,0.0012162982387672004,0,0.0012169328940181822,0,0.0018256183807489016,1.0964281135517999e-16,0.0006086854867307194,1.0964281135517999e-16
n10_linear_f0.8_d2.1,5,1.05,0,0,-0.0012162982387672835,0,-0.0012169328940180965,0,-0.0018256183807486422,1.1193879015067795e-16,-0.00060868548673054571,1.1193879015067795e-16
n10_linear_f0.8_d2.1,6,3.1500000000000004,0,0,-0.0046119261082133278,0,-0.0046154031805333857,0,-0.0069156697497100442,1.1562975850774376e-16,-0.0023002665691766585,1.1562975850774376e-16
n10_linear_f0.8_d2.1,7,5.25,0,0,-0.013208685363971247,0,-0.01323015290771349,0,-0.019517334190794006,1.1566344034826452e-16,-0.0062871812830805167,1.1566344034826452e-16
n10_linear_f0.8_d2.1,8,7.3500000000000005,0,0,-0.053418160024189865,0,-0.053757407659318801,0,-0.072965885456512641,1.1541644018444565e-16,-0.01920847779719384,1.1541644018444565e-16
n10_linear_f0.8_d2.1,9,9.4500000000000011,0,0,-0.67850565604301938,0,-0.796971191666628,0,-0.82098011993780817,1.0257243166586532e-16,-0.024008928271180174,1.0257243166586532e-16
n10_linear_f0.8_d2.5,0,-11.25,0,0,0.33941159625227663,0,0.36020983199516099,0,0.36773696649823023,5.3890944833204206e-19,0.0075271345030692438,5.3890944833204206e-19
n10_linear_f0.8_d2.5,1,-8.75,0,0,0.027211004418084567,0,0.027307421631561135,0,0.033698606483377642,4.277593746135583e-17,0.0063911848518165074,4.277593746135583e-17
n10_linear_f0.8_d2.5,2,-6.25,0,0,0.0069090409075720904,0,0.0069157583016290942,0,0.0088959540077195257,4.5840984948744321e-17,0.0019801957060904315,4.5840984948744321e-17
n10_linear_f0.8_d2.5,3,-3.75,0,0,0.0024712367155488961,0,0.0024723811673023569,0,0.0031884651136653013,4.6200257914299018e-17,0.00071608394636294434,4.6200257914299018e-17
n10_linear_f0.8_d2.5,4,-1.25,0,0,0.00066081101613679207,0,0.00066102451987055325,0,0.00085074958235177936,4.7196679029704613e-17,0.0001897250624812261,4.7196679029704613e-17
n10_linear_f0.8_d2.5,5,1.25,0,0,-0.00066081101613677407,0,-0.00066102451987054079,0,-0.00085074958235169739,4.5585564324795286e-17,-0.0001897250624811566,4.5585564324795286e-17
n10_linear_f0.8_d2.5,6,3.75,0,0,-0.0024712367155488987,0,-0.0024723811673023847,0,-0.0031884651136653247,4.6604440000548052e-17,-0.00071608394636294001,4.6604440000548052e-17
