case_id,split,particle_count,family,radius,k,ka,energy_density,f0,f1,distance_ratio,pair_count,reference_lmax,maximum_allowed_lmax,total_converged,matched_pairwise_converged,collective_residual_converged,joint_converged,collective_residual_resolved,metric_applicable,eta,lambda_max,rho_l1,rms_a,rms_matched_pairwise,rms_d,epsilon_a,epsilon_b,y_two_body,y_collective,y_multipolar,delta_d_penultimate,delta_d_last,delta_b_penultimate,delta_b_last,delta_r_penultimate,delta_r_last,collective_uncertainty,identity_max_abs_error,maximum_physical_residual,maximum_balanced_condition,maximum_raw_condition
n6_linear_f0.8_d6.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,6,15,5,11,true,true,true,true,true,true,0.003703703703703703,0.008470507544581618,0.0044778213394626246,0.0063792092805008832,0.0063937751262959624,0.0064116397312509376,0.0054310483137844949,0.0035343487429048822,0.0022800335627769833,0.0035343487429048822,0.00027041421593564281,0.00026938901846940171,1.0458583612526827e-06,0.00032572731601293765,1.1272975990659185e-06,0.00036496059219241696,1.4721143974305571e-06,0.00036496059219241696,0,3.7783535344862806e-16,1.0081400692108069,34520.324586704439
n6_linear_f0.8_d10.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,10,15,5,11,true,true,true,true,true,true,0.00080000000000000026,0.0018296296296296303,0.0011357183826796631,0.00094078682595245041,0.0009412855486740201,0.00094192051119090586,0.0013245701387513804,0.00090987066108410544,0.00053262938374532085,0.00090987066108410544,2.8456581973663745e-05,2.8448456722659732e-05,1.0365392065927433e-08,4.0193545888986879e-05,1.0513279536570652e-08,3.1700935322354186e-05,1.4635193160863364e-08,3.1700935322354186e-05,0,3.5364288874953983e-16,1.0019889757735276,31.001853275082937
n6_linear_f1.0_d2.1,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,2.1000000000000001,15,11,11,false,false,true,false,false,true,0.10797969981643449,0.24695357272832696,0.11194361890108767,0.61254345827752188,0.75871118564211359,0.78759455570352099,0.2224824690596223,0.044338813623793959,0.18599211769062368,0.044338813623793959,0.11969644825831298,0.001456726809597844,0.00032289030982289487,0.001814331210118633,0.00038809725719326225,0.00060833547995016739,0.00010690709438811507,0.00060833547995016739,0,6.0688748527304255e-16,1.8530776009503007,1.3785907867505676e+35
n6_linear_f1.0_d2.5,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,2.5,15,9,11,true,true,true,true,true,true,0.064000000000000015,0.14637037037037043,0.067136843445549252,0.30634548524469224,0.33051765161140656,0.33927428415434546,0.097882644595068416,0.03171406536007685,0.07142132123417011,0.03171406536007685,0.031327751906671752,0.00031410522196958167,1.9660669360217896e-05,0.00044075177735317301,2.7562589947518742e-05,0.00033579102423384339,2.1171570848669747e-05,0.00033579102423384339,0,7.3500268330614941e-16,1.1967360607616322,6.4150182476467515e+24
n6_linear_f1.0_d3.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,3,15,7,11,true,true,true,true,true,true,0.037037037037037028,0.084705075445816166,0.039509831111570012,0.14875427818554793,0.15372348958643964,0.15651024285098561,0.050683092084721069,0.022129263064328514,0.031831492532664499,0.022129263064328514,0.010495209118862701,0.00068140475781425887,2.5433003374748389e-05,0.00091430768493449752,3.349821031584476e-05,0.00085267135231084992,3.2739813958136792e-05,0.00085267135231084992,0,6.8747087494734082e-16,1.0888889882227104,5875375204378942
n6_linear_f1.0_d4.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,4,15,7,11,true,true,true,true,true,true,0.015625,0.035734953703703706,0.017325123166388651,0.047920038685906975,0.048441177788519807,0.048898799752388353,0.020967108897913138,0.011735438856334039,0.010687166701243171,0.011735438856334039,0.0024078693989086396,5.1303282364970605e-05,5.9778617243211274e-07,6.1544809390867364e-05,7.064799460869685e-07,7.046106652195628e-05,8.2645995014937948e-07,7.046106652195628e-05,0,7.543835055499814e-16,1.0337403141659827,31414836784278.441
n6_linear_f1.0_d6.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,6,15,5,11,true,true,true,true,true,true,0.0046296296296296285,0.010588134430727021,0.0055972766743282833,0.0099675145007826291,0.0099959300976261468,0.01003079946276501,0.0067734541011947539,0.0044082526757758082,0.0028431332671201969,0.0044082526757758082,0.000342108527286835,0.00034076736499884328,1.3593409838645472e-06,0.00040196684558113486,1.4653026290885027e-06,0.00046587100536100496,1.9132030685846258e-06,0.00046587100536100496,0,3.8209906042268662e-16,1.0101913951189887,54001.678584548346
n6_linear_f1.0_d10.0,holdout,6,linear,1,0.10000000000000001,0.10000000000000001,1,0,1,10,15,5,11,true,true,true,true,true,true,0.0010000000000000002,0.0022870370370370379,0.001419647978349578,0.0014699794155507036,0.0014709482996199711,0.0014721878438465057,0.0016515877315812454,0.0011364257952479401,0.00066205402812835427,0.0011364257952479401,3.3654715993788604e-05,3.3643306998178943e-05,1.3473954822562586e-08,4.6611015277197833e-05,1.3652598451306572e-08,4.0494958970782654e-05,1.9024422784030641e-08,4.0494958970782654e-05,0,3.6693372309387096e-16,1.0024872059483014,47.357161451297131
n6_compact_f0.1_d2.1,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.1000000000000001,15,9,11,true,true,true,true,true,true,0.01079796998164345,0.045269950218441567,0.019296651735944286,0.018562178929195303,0.018881686562404437,0.019281978252933128,0.037566387337040742,0.021102073667389715,0.016576351948734774,0.021102073667389715,0.015749265599744641,0.00024880187614547691,3.484301209378213e-05,0.0003286601915018602,3.8495543374893925e-05,0.00011459660114606003,1.2451623463911786e-05,0.00011459660114606003,0,9.1177649865478906e-16,1.0625880739633702,1.3532294538157373e+26
n6_compact_f0.1_d2.5,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.5,15,7,11,true,true,true,true,true,true,0.006400000000000002,0.026831680574271204,0.011552778171626758,0.0092768090839521183,0.0093429711063389102,0.0094528062394657244,0.018705585246497576,0.011731724617942158,0.0070016991444752808,0.011731724617942158,0.0055080927752149947,0.00031147149285126074,2.0568920411487749e-05,0.00041489631512791627,3.0079958451672474e-05,0.0001531201851822766,1.4061412015701516e-05,0.0001531201851822766,0,5.0472567107926339e-16,1.0248446161516731,2022953943420033.5
n6_compact_f0.1_d3.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,3,15,7,11,true,true,true,true,true,true,0.003703703703703703,0.015527592924925459,0.006784012632833139,0.0044995746731919858,0.0045143851920922779,0.0045440827099904263,0.00982295282729315,0.0065685251307268126,0.0032604423800839041,0.0065685251307268126,0.0020313599176441941,5.4740382129966546e-05,1.6676336811964219e-06,7.4632787428689893e-05,2.6130001967790646e-06,3.2620954859936192e-05,1.4568884993908982e-06,3.2620954859936192e-05,0,8.3335183477664891e-16,1.0122604241808741,75071788257430.391
n6_compact_f0.1_d4.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,4,15,5,11,true,true,true,true,true,true,0.0015625000000000001,0.0065507032652029323,0.0029642289376046278,0.0014451483775383609,0.0014468299209245417,0.001450827879029294,0.0039189870806173909,0.0027598993003634764,0.0011594329671598816,0.0027598993003634764,0.0004963186197514183,0.00049261400543460876,3.754083101759812e-06,0.00037861616642397537,5.1683562818383979e-06,0.00019119374098545503,2.6508013377864563e-06,0.00019119374098545503,0,2.7771821012079968e-16,1.0047055198988861,202870.58934051948
n6_compact_f0.1_d6.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,6,15,5,11,true,true,true,true,true,true,0.00046296296296296287,0.0019409491156156824,0.00095781042281920556,0.00029849667880229306,0.00029859597627854474,0.00029885602716588837,0.0012027036425540142,0.00087031871651073749,0.00033239515663268808,0.00087031871651073749,9.7048971532659982e-05,9.6963496574041028e-05,9.1150515442234705e-08,8.4733243634964908e-05,1.2481563016315904e-07,2.571628634017915e-05,7.1415462491051168e-08,2.571628634017915e-05,0,3.2278588180773429e-16,1.0014063053660824,713.1871913821725
n6_compact_f0.1_d10.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,10,15,5,11,true,true,true,true,true,true,0.00010000000000000003,0.00041924500897298756,0.00025108741138185771,4.4854653289552095e-05,4.4858294453163739e-05,4.4868055354262831e-05,0.00029872049534322031,0.00021754706177753665,8.1215557920025772e-05,0.00021754706177753665,2.0628823253631217e-05,2.0628064119769457e-05,8.7774001821653687e-10,1.9734798415990451e-05,1.1821977370458106e-09,2.1481435024510072e-06,6.8745458684329392e-10,2.1481435024510072e-06,0,2.1019489744282203e-16,1.0003480725233833,2.1298276755429693
n6_compact_f0.4_d2.1,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.1000000000000001,15,11,11,true,true,true,true,true,true,0.043191879926573799,0.18107980087376627,0.077186606943777145,0.29699486286712484,0.3190905824250127,0.34923748196592891,0.15055331461866422,0.087755171758855069,0.063290861542401419,0.087755171758855069,0.068931551224870297,0.00024259384949902482,3.032512648018973e-05,0.00023244903562882069,3.1543020119150445e-05,6.2942249240799801e-05,6.8949742949685138e-06,6.2942249240799801e-05,0,5.953145327776798e-16,1.2960637212008383,4.8973214449354043e+34
n6_compact_f0.4_d2.5,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.5,15,9,11,true,true,true,true,true,true,0.025600000000000008,0.10732672229708481,0.04621111268650703,0.14842894534323389,0.15270142198622635,0.16025224391398707,0.07414067020992117,0.047588820765870045,0.026670473487804269,0.047588820765870045,0.022657552702588513,9.6403324349294376e-05,6.9246258958231214e-06,0.0001307109647529432,7.534521730723762e-06,5.5819933334961016e-05,3.0337645352796507e-06,5.5819933334961016e-05,0,6.9688877500502947e-16,1.1061120017503006,1.3303584032321796e+25
n6_compact_f0.4_d3.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,3,15,7,11,true,true,true,true,true,true,0.014814814814814812,0.062110371699701836,0.027136050531332556,0.071993194771071772,0.072915172323020902,0.074883612736637864,0.038717167749581186,0.026425939259852455,0.012316518573212696,0.026425939259852455,0.0079081805119471712,0.00023780164982892322,7.344859211240926e-06,0.00031221543905121148,1.1078980319235941e-05,0.00013186657965098377,5.9896232267445373e-06,0.00013186657965098377,0,4.3571565908065544e-16,1.0507005748515532,1250879746426553
n6_compact_f0.4_d4.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,4,15,7,11,true,true,true,true,true,true,0.0062500000000000003,0.026202813060811729,0.011856915750418511,0.023122374040613774,0.02322260495158196,0.023481845058179796,0.015326680921439613,0.011058155445375129,0.0042699845116115215,0.011058155445375129,0.0017096358832007935,1.5960047648134858e-05,1.4873571103381911e-07,2.1669634184824561e-05,2.435359709722032e-07,1.1007723507456111e-05,1.5810039347845367e-07,1.1007723507456111e-05,0,4.8973793003074953e-16,1.0190774293174154,6833307579174.3906
n6_compact_f0.4_d6.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,6,15,5,11,true,true,true,true,true,true,0.0018518518518518515,0.0077637964624627295,0.0038312416912768222,0.0047759468608366889,0.004781568753822284,0.0047982757664919396,0.0046547013961717376,0.0034825934566038775,0.0011721408706881677,0.0034825934566038775,0.00024450513244879055,0.00024412797815447722,3.8384840450570659e-07,0.0001841092448653907,5.2373676546753203e-07,0.0001063560917440896,2.9967788204343335e-07,0.0001063560917440896,0,2.0062566324656767e-16,1.005649454526421,11368.978871124331
n6_compact_f0.4_d10.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,10,15,5,11,true,true,true,true,true,true,0.00040000000000000013,0.0016769800358919502,0.0010043496455274309,0.00071767445263283352,0.00071787095648487395,0.00071849620539068699,0.0011437816086852233,0.00087022035662639085,0.00027371295220930431,0.00087022035662639085,3.2333759116956547e-05,3.2330450587448264e-05,3.5752929334241075e-09,2.7950011576649516e-05,4.8248435742278372e-09,8.8666870882163101e-06,2.894086386981245e-09,8.8666870882163101e-06,0,2.4238023731920335e-16,1.0013938781799894,11.500141319004239
n6_compact_f0.8_d2.1,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.1000000000000001,15,11,11,false,true,true,false,false,true,0.086383759853147599,0.36215960174753253,0.15437321388755429,1.1879794514684994,1.3937264251534602,1.7083246038627462,0.30652697845117727,0.18718221051235018,0.12047753502131311,0.18718221051235018,0.16150258184108895,0.0010763361885936945,0.0001852716698896735,0.00083236278849371933,0.00015376726914370637,0.00031913172790005886,4.4060644461104384e-05,0.00031913172790005886,0,7.3184296376532011e-16,1.7634179150746172,1.0623623940633122e+35
n6_compact_f0.8_d2.5,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.5,15,9,11,true,true,true,true,true,true,0.051200000000000016,0.21465344459416963,0.092422225373014075,0.59371578137293557,0.62989123598315377,0.69696574774945186,0.14889251030737569,0.09723502247612463,0.051922384660180974,0.09723502247612463,0.049646489595043669,0.00024262062695015927,1.8264269728366836e-05,0.00029502060328565944,1.7928022489761913e-05,0.00011017241262577059,6.9397504101789843e-06,0.00011017241262577059,0,5.8079650970067682e-16,1.233401206746648,1.6450771378258912e+26
n6_compact_f0.8_d3.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,3,15,7,11,true,true,true,true,true,true,0.029629629629629624,0.12422074339940367,0.054272101062665133,0.28797277908428709,0.29553975113266034,0.31208357490553501,0.077507761189092972,0.053309316586354509,0.0242552069053469,0.053309316586354509,0.016788457479822463,0.00053485526366815782,1.6866534053987879e-05,0.00066616285205358338,2.4123136613265858e-05,0.00026859133502089567,1.247115625967241e-05,0.00026859133502089567,0,4.9387022329959704e-16,1.1062752498941255,5208792206991838
n6_compact_f0.8_d4.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,4,15,7,11,true,true,true,true,true,true,0.012500000000000001,0.052405626121623458,0.023713831500837071,0.092489496162455095,0.093292935153250087,0.095404455937826968,0.030592803295643119,0.022171788523137493,0.0084244513772629859,0.022171788523137493,0.0034927070117238192,3.4815047580333721e-05,3.2886303321131099e-07,4.6379788891896427e-05,5.2823507846428571e-07,2.3242906708772888e-05,3.3911319093953541e-07,2.3242906708772888e-05,0,5.3675047060088719e-16,1.0388709684929016,27794488483184.742
n6_compact_f0.8_d6.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,6,15,5,11,true,true,true,true,true,true,0.003703703703703703,0.015527592924925459,0.0076624833825536549,0.019103787443346756,0.019148033014431898,0.019282382489514249,0.009264608430347156,0.0069690768744688613,0.0022955799681213633,0.0069690768744688613,0.00046038739504294327,0.00045956647493666222,8.2881219213472883e-07,0.00032650684648699059,1.1249899669847561e-06,0.00022275595293807978,6.4175182544856566e-07,0.00022275595293807978,0,2.9668762113318487e-16,1.0113657212793237,45405.576137339704
n6_compact_f0.8_d10.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,10,15,5,11,true,true,true,true,true,true,0.00080000000000000026,0.0033539600717839005,0.0020086992910548617,0.0028706978105313341,0.0028722240123491296,0.0028772319588155461,0.0022711259762349567,0.0017405478134136284,0.00053087026798551119,0.0017405478134136284,4.9818980032612981e-05,4.9811654598546281e-05,7.6611707689069787e-09,3.977233695553903e-05,1.0330523982682847e-08,1.8520109419034945e-05,6.2245990818380253e-09,1.8520109419034945e-05,0,3.3773511679251467e-16,1.0027921222384866,40.310310039153769
n6_compact_f1.0_d2.1,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,2.1000000000000001,15,11,11,false,false,true,false,false,true,0.10797969981643449,0.45269950218441557,0.19296651735944284,1.8562178929195301,2.2967747253662592,3.020256230868267,0.38780958134997046,0.24341483015883622,0.1459132867798302,0.24341483015883622,0.22031781618887469,0.0020863427787391302,0.0004162852041807814,0.0014195248594466251,0.00030361328024365564,0.00075582696376249692,0.00012922947307546839,0.00075582696376249692,0,1.2851934906867192e-15,2.1160137512443198,1.6767886045799282e+35
n6_compact_f1.0_d2.5,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,2.5,15,9,11,true,true,true,true,true,true,0.064000000000000015,0.26831680574271199,0.11552778171626742,0.92768090839521167,1.0006727231763726,1.1393641976501763,0.18674501543311889,0.12300931833585128,0.064085810380698646,0.12300931833585128,0.065232932457461576,0.00034334435753608953,2.6505332829173562e-05,0.00039375237886574805,2.4622439173904748e-05,0.00013759890780801155,9.6370855522833068e-06,0.00013759890780801155,0,5.6138994281877115e-16,1.3072727095162924,2.1176034108135717e+26
n6_compact_f1.0_d3.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,3,15,7,11,true,true,true,true,true,true,0.037037037037037028,0.15527592924925457,0.067840126328331321,0.44995746731919845,0.46498210545876711,0.49814219115166541,0.097050537675877457,0.066953903646742363,0.030171990833692059,0.066953903646742363,0.0217382376823731,0.00071147181121862415,2.2699279821597372e-05,0.00086209250260644785,3.1575442838897715e-05,0.00033976682156087941,1.5937639218589193e-05,0.00033976682156087941,0,5.0248799419263584e-16,1.1361686350720561,8700634073753068
n6_compact_f1.0_d4.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,4,15,7,11,true,true,true,true,true,true,0.015625,0.065507032652029312,0.0296422893760463,0.14451483775383608,0.14609311700092631,0.15025537293798674,0.038255871956911623,0.027752763516395988,0.010507788054404832,0.027752763516395988,0.0044622157204555844,4.5561232129474306e-05,4.3366749303928439e-07,6.0109633456130361e-05,6.8977680888707801e-07,2.9915031357888756e-05,4.4024315160993278e-07,2.9915031357888756e-05,0,6.7994553318272643e-16,1.04905767492416,43808180247293.758
n6_compact_f1.0_d6.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,6,15,5,11,true,true,true,true,true,true,0.0046296296296296285,0.019409491156156821,0.0095781042281920664,0.029849667880229306,0.029935981426596498,0.03019907191165485,0.011573309137769199,0.0087139991045445588,0.0028593604295298115,0.0087139991045445588,0.00057651343208440446,0.00057544323902804218,1.079003885921348e-06,0.00040239775346931806,1.4607321522265676e-06,0.00028515589629141814,8.3185793585426884e-07,0.00028515589629141814,0,3.3685475007931378e-16,1.0142501958180463,70894.714239121487
n6_compact_f1.0_d10.0,holdout,6,compact,1,0.10000000000000001,0.10000000000000001,1,0,1,10,15,5,11,true,true,true,true,true,true,0.0010000000000000002,0.0041924500897298749,0.0025108741138185745,0.0044854653289552087,0.004488430403337778,0.0044982174335345812,0.0028351054234562818,0.0021757644288769484,0.00065970075926232233,0.0021757644288769484,5.9281321834981981e-05,5.9271731758483657e-05,9.9513611294669364e-09,4.6096085068930206e-05,1.3411600640816719e-08,2.3674713948181354e-05,8.0861941405092624e-09,2.3674713948181354e-05,0,3.5667059990274196e-16,1.0034929586201631,61.872103487727912
n6_irregular_f0.1_d2.1,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.1000000000000001,15,9,11,true,true,true,true,true,true,0.01079796998164345,0.036871682695548212,0.014006894213832218,0.01213033862153743,0.01227671539417494,0.012450910798182127,0.026099956257512956,0.014178350193061283,0.012266473749452934,0.014178350193061283,0.0099268803646742169,0.00019841961557652348,2.1508229093458049e-05,0.00020256703230734469,2.3048315583477167e-05,3.7138067432981958e-05,3.4025587198529945e-06,3.7138067432981958e-05,0,7.0506620125069817e-16,1.0518225156221308,2.3174952673040835e+25
n6_irregular_f0.1_d2.5,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,2.5,15,7,11,true,true,true,true,true,true,0.006400000000000002,0.021853993820382198,0.0084023111035292902,0.0060671402883141759,0.0060989280278143316,0.0061485032068854415,0.013343580848574786,0.0081303313609674462,0.0053350199615519152,0.0081303313609674462,0.00352259607103815,0.00024215303278399497,1.7657777897949158e-05,0.00026939620173426258,1.848406216891297e-05,7.7796883123271125e-05,4.2942886914241122e-06,7.7796883123271125e-05,0,5.437356675049805e-16,1.0190590067209875,948332479128687.38
n6_irregular_f0.1_d3.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,3,15,7,11,true,true,true,true,true,true,0.003703703703703703,0.012646987164573027,0.0049475877137842893,0.002946318533710246,0.0029536764178846276,0.0029674227708109354,0.0071512632476809588,0.0046567468036477506,0.0025418741299588735,0.0046567468036477506,0.001329939385119643,4.3075276196059692e-05,1.5048507150766499e-06,4.8412299055856925e-05,1.6021213387944961e-06,1.5944783703408649e-05,4.3249713609000914e-07,1.5944783703408649e-05,0,6.9936192659133926e-16,1.0095061131151712,35709944022299.023
n6_irregular_f0.1_d4.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,4,15,5,11,true,true,true,true,true,true,0.0015625000000000001,0.0053354477100542464,0.0021751039794111007,0.000949310218763532,0.0009501757456211508,0.00095207635654523458,0.0029156034724641643,0.0020026821015628228,0.00092656690038901278,0.0020026821015628228,0.00034242886886427267,0.00033983705988249507,2.9572257107105062e-06,0.00029043970010176565,3.3467413516108436e-06,0.00011468335876395167,1.2554530785916823e-06,0.00011468335876395167,0,3.4133517261843955e-16,1.0037143606627152,106792.99553412739
n6_irregular_f0.1_d6.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,6,15,5,11,true,true,true,true,true,true,0.00046296296296296287,0.0015808733955716284,0.00071157784127994872,0.00019799386938332175,0.00019804669892183028,0.00019817413463749339,0.00091203887277089353,0.00064470311612546032,0.00027068286758692543,0.00064470311612546032,7.3373975845656889e-05,7.3313855706742614e-05,7.0770499716676193e-08,6.8027022295412577e-05,8.0276460572377708e-08,1.5728509878080254e-05,3.3024292374901553e-08,1.5728509878080254e-05,0,2.9619327100541731e-16,1.0011280513094531,376.95798463808609
n6_irregular_f0.1_d10.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.10000000000000001,10,15,5,11,true,true,true,true,true,true,0.00010000000000000003,0.00034146865344347185,0.00018938801579050153,3.0588296066446579e-05,3.0590281985751661e-05,3.0595175235728788e-05,0.00022547737218115972,0.00016036575552756243,6.5923167752223569e-05,0.00016036575552756243,1.6583998402571169e-05,1.6583457476204448e-05,6.5881407024907004e-10,1.6149623532280012e-05,7.4736317263923529e-10,1.3280067361950741e-06,3.1026095352857534e-10,1.3280067361950741e-06,0,2.063710493432342e-16,1.0002808681608863,1.7452535787265819
n6_irregular_f0.4_d2.1,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.1000000000000001,15,11,11,true,true,true,true,true,true,0.043191879926573799,0.14748673078219285,0.056027576855328873,0.19408541794459888,0.20399596221421287,0.21634160696175928,0.10436443325258614,0.057850401926206871,0.048004039750580159,0.057850401926206871,0.042423463702032496,0.00014227874662412057,1.9940020346523554e-05,0.00014318597712033724,1.9037099116507717e-05,1.4923159694380614e-05,1.4208716150598123e-06,1.4923159694380614e-05,0,7.6567671051420818e-16,1.2428244785956621,2.7348687039814781e+34
n6_irregular_f0.4_d2.5,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,2.5,15,9,11,true,true,true,true,true,true,0.025600000000000008,0.087415975281528793,0.033609244414117161,0.097074244613026814,0.099103023986999841,0.10243051514125218,0.052741968066889314,0.032765276588552016,0.020483963932788448,0.032765276588552016,0.014144516038224909,8.0222042464321209e-05,4.3007199930407628e-06,8.1459424735455581e-05,4.5637650963075058e-06,1.7833362023396799e-05,7.7604088891486636e-07,1.7833362023396799e-05,0,5.3812825824255008e-16,1.0801525397726537,1.4734189812450697e+25
n6_irregular_f0.4_d3.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,3,15,7,11,true,true,true,true,true,true,0.014814814814814812,0.050587948658292109,0.019790350855137157,0.047141096539363936,0.047594737488254449,0.04849590569575464,0.028094043928537538,0.018682561305983128,0.0096060217149835959,0.018682561305983128,0.0050172276062399471,0.00018481564089487841,6.5331151549248625e-06,0.00020391839488922197,6.8425390210940538e-06,6.534856695430223e-05,1.8043999316818864e-06,6.534856695430223e-05,0,4.8429769611395514e-16,1.0389937872316946,573924184636281.88
n6_irregular_f0.4_d4.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,4,15,7,11,true,true,true,true,true,true,0.0062500000000000003,0.021341790840216986,0.0087004159176444027,0.015188963500216512,0.015240104244845343,0.015362869309820035,0.011359752238569009,0.0080168920965826614,0.0033977020228652868,0.0080168920965826614,0.0011155779186045268,1.2524256692987728e-05,1.3889267561328387e-07,1.4068439168678606e-05,1.4922584568805239e-07,5.2332578008620167e-06,4.6092877990355467e-08,5.2332578008620167e-06,0,5.8612566559716772e-16,1.0150116118101842,3239980870916.4834
n6_irregular_f0.4_d6.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,6,15,5,11,true,true,true,true,true,true,0.0018518518518518515,0.0063234935822865136,0.0028463113651197949,0.003167901910133148,0.0031708707425812132,0.0031790490247791659,0.0035155099054010909,0.0025791537510233649,0.00094926411602812473,0.0025791537510233649,0.00016840937440387808,0.00016815081108864942,2.9777461935119026e-07,0.00014045123212529074,3.36976305103501e-07,6.4938301846164594e-05,1.3870932819623572e-07,6.4938301846164594e-05,0,2.6375184332252713e-16,1.0045273380370936,6000.7875710256703
n6_irregular_f0.4_d10.0,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.40000000000000002,10,15,5,11,true,true,true,true,true,true,0.00040000000000000013,0.0013658746137738874,0.0007575520631620061,0.00048941273706314527,0.00048951930546700271,0.00048983266343265272,0.00085959972917748397,0.00064144305445894929,0.00022114687443496712,0.00064144305445894929,2.4315331200111052e-05,2.4313068661079117e-05,2.6807950620619086e-09,2.2145882482276428e-05,3.0366339435443542e-09,5.4795874367660377e-06,1.3064488148749733e-09,5.4795874367660377e-06,0,3.0110576367978063e-16,1.0011244846054155,6.9477205435704281
n6_irregular_f0.8_d2.1,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.1000000000000001,15,11,11,true,true,true,true,true,true,0.086383759853147599,0.2949734615643857,0.11205515371065777,0.77634167177839553,0.86607832656637984,0.98168045692954298,0.21242597855453513,0.1194269108848334,0.096317883105239463,0.1194269108848334,0.097006884011108546,0.00058707293351234371,0.00011053457261193601,0.00054402928234244946,9.827236841384866e-05,6.3230148501961341e-05,1.3131347107329782e-05,6.3230148501961341e-05,0,7.5361103038248833e-16,1.602527453420685,2.5483679670503769e+34
n6_irregular_f0.8_d2.5,holdout,6,irregular,1,0.10000000000000001,0.10000000000000001,1,0,0.80000000000000004,2.5,15,9,11,true,true,true,true,true,true,0.051200000000000016,0.17483195056305759,0.067218488828234335,0.38829697845210726,0.40530789503265219,0.4338074248574294,0.10584318342944458,0.066286383452169237,0.040619926371105258,0.066286383452169237,0.030502814182053598,0.00019312407575531657,1.0939014611103981e-05,0.00018790941746771458,1.1104918990676913e-05,3.896859070608217e-05,1.685544095761447e-06,3.896859070608217e-05,0,5.6982223211343237e-16,1.1721774079420841,5.1926843757454374e+25
