case_id,particle_count,family,rho_band,f1,distance_ratio,rho_l1,coordinates_xyz,lmax,final_lmax,system_dimension,active_modes_per_particle,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,production_solver,finite,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed,source
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,14,20,420,105,1.6052911984003388,1.9171205722274602e-17,1.7174175987951263e-41,1.8606627757631637e-16,0,0,1.1278053463523496:0.38086508860122587:0;-0.94588863121240041:0.59700342479556323:0;0.58801661440731146:-0.57336892134892281:0;-0.76993332390703806:-0.40449963595411659:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278053463523496:0.38086508860122587:0;-0.94588863121240041:0.59700342479556323:0;0.58801661440731146:-0.57336892134892281:0;-0.76993332390703806:-0.40449963595411659:0,0.90814546604405888:0.34044076059324407:0;-0.74593681629134567:0.52827857114088661:0;0.51067662670810432:-0.51258655101161721:0;-0.67353043150553671:-0.36044127885259514:0,0.21965988030829078:0.040424328007981812:0;-0.19995181492105474:0.068724853654676607:0;0.077339987699207177:-0.060782370337305554:0;-0.09640289240150135:-0.04405835710152143:0,balanced_sqrt,true,true,1.0123060609800871,3.631246432310661e-05,3.6759327723403995e-05,true,17,true,1.0123060609800871,3.631246432310661e-05,3.6759327723403995e-05,true,17,true,0.84900306663228475,3.6430316065538619e-06,3.0929450058025677e-06,true,14,true,0.16992575573395685,0.00019812569655870257,3.3666658718054149e-05,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,15,20,480,120,1.607586449722527,2.061877633873824e-17,1.1778826577760633e-43,2.50563097810525e-16,5.4835603058273471e-17,0,1.1278315418129052:0.3808651286858068:0;-0.94591483056570091:0.59700346843376806:0;0.58801667674279279:-0.57336896465024079:0;-0.76993339547158723:-0.40449964905779467:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278315418129052:0.3808651286858068:0;-0.94591483056570091:0.59700346843376806:0;0.58801667674279279:-0.57336896465024079:0;-0.76993339547158723:-0.40449964905779467:0,0.9081474903131147:0.3404407726727442:0;-0.74593883995709565:0.52827858382768633:0;0.51067663812822395:-0.51258658289215819:0;-0.67353044949725616:-0.36044129129034896:0,0.21968405149979053:0.040424356013062622:0;-0.19997599060860521:0.068724884606081685:0;0.077340038614568868:-0.060782381758082572:0;-0.09640294597433105:-0.044058357767445697:0,balanced_sqrt,true,true,1.0123195175270789,1.8299027234995609e-05,1.8524462421745634e-05,true,17,true,1.0123195175270789,1.8299027234995609e-05,1.8524462421745634e-05,true,17,true,0.84900406705527354,1.6858927843307089e-06,1.431329830515911e-06,true,14,true,0.16994069849011154,0.00010058365584257721,1.709325673057656e-05,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,16,20,544,136,1.6090958354821014,1.7441992834706405e-17,4.1847532931499323e-46,1.6722540085735713e-16,2.7417617019520182e-17,0,1.12784481746494:0.3808651466959902:0;-0.94592810032091368:0.5970034840302485:0;0.58801669756312247:-0.57336898419751925:0;-0.7699334196051052:-0.40449965570541213:0,0:0:0;0:0:0;0:0:0;0:0:0,1.12784481746494:0.3808651466959902:0;-0.94592810032091368:0.5970034840302485:0;0.58801669756312247:-0.57336898419751925:0;-0.7699334196051052:-0.40449965570541213:0,0.9081484388510277:0.34044077799242611:0;-0.74593978812018769:0.52827858933620719:0;0.51067664263120904:-0.51258659779195082:0;-0.6735304566361715:-0.36044129732240388:0,0.21969637861391234:0.040424368703564112:0;-0.19998831220072597:0.068724894694041319:0;0.077340054931913454:-0.060782386405568406:0;-0.09640296296893372:-0.044058358383008242:0,balanced_sqrt,true,true,1.0123263300332819,9.2709687168247376e-06,9.3852457369565512e-06,true,17,true,1.0123263300332819,9.2709687168247376e-06,9.3852457369565512e-06,true,17,true,0.84900453534661535,7.8993389126446567e-07,6.7065745630753144e-07,true,14,true,0.16994831371285635,5.1278213598359492e-05,8.7146459312488551e-06,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,17,20,612,153,1.6100744630172692,3.153186346311943e-17,1.1103281488097297e-48,3.6042697248473576e-16,0,0,1.1278515723324476:0.38086515505259677:0;-0.94593485172768288:0.59700349287301213:0;0.58801670473817791:-0.57336899315838474:0;-0.76993342843238355:-0.40449965914889507:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278515723324476:0.38086515505259677:0;-0.94593485172768288:0.59700349287301213:0;0.58801670473817791:-0.57336899315838474:0;-0.76993342843238355:-0.40449965914889507:0,0.90814888797052595:0.3404407804258256:0;-0.7459402370614856:0.52827859189001736:0;0.51067664450259209:-0.51258660482649243:0;-0.6735304598129751:-0.36044130025202087:0,0.21970268436192159:0.040424374626771183:0;-0.19999461466619728:0.068724900982994802:0;0.077340060235585845:-0.060782388331892256:0;-0.096402968619408488:-0.044058358896874206:0,balanced_sqrt,true,true,1.0123297950269818,4.7170387749486059e-06,4.7751988961780479e-06,true,17,true,1.0123297950269818,4.7170387749486059e-06,4.7751988961780479e-06,true,17,true,0.84900475698415789,3.7402093716406236e-07,3.1754555486396175e-07,true,14,true,0.16995220834568192,2.6229024666821621e-05,4.4576806648796986e-06,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,18,20,684,171,1.6107006891398341,1.7702297012374049e-17,6.7776291327507996e-51,1.4465920114649791e-16,0,0,1.1278550190572307:0.38086515904123663:0;-0.94593829660272433:0.5970034970849919:0;0.58801670731206612:-0.57336899736525482:0;-0.76993343178849327:-0.40449966070916094:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278550190572307:0.38086515904123663:0;-0.94593829660272433:0.5970034970849919:0;0.58801670731206612:-0.57336899736525482:0;-0.76993343178849327:-0.40449966070916094:0,0.90814910243983282:0.34044078155785418:0;-0.74594045144340448:0.52827859306710923:0;0.51067664531683021:-0.51258660819148116:0;-0.6735304612562244:-0.36044130161649424:0,0.21970591661739791:0.040424377483382429:0;-0.1999978451593199:0.068724904017882685:0;0.077340061995235895:-0.060782389173773627:0;-0.096402970532268914:-0.044058359092666706:0,balanced_sqrt,true,true,1.0123315625343137,2.4068717595924508e-06,2.4365522492079385e-06,true,17,true,1.0123315625343137,2.4068717595924508e-06,2.4365522492079385e-06,true,17,true,0.8490048627839043,1.7860573765630744e-07,1.5163713979131131e-07,true,14,true,0.16995420438218892,1.3444375405108524e-05,2.2849281253906882e-06,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,19,20,760,190,1.6110966179475477,2.9010233595285502e-17,1.6112672422760005e-53,2.6449759312756863e-16,0,0,1.1278567817407021:0.38086516094535061:0;-0.94594005804478032:0.59700349890700855:0;0.58801670828360297:-0.57336899937512253:0;-0.76993343310163964:-0.40449966146327238:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278567817407021:0.38086516094535061:0;-0.94594005804478032:0.59700349890700855:0;0.58801670828360297:-0.57336899937512253:0;-0.76993343310163964:-0.40449966146327238:0,0.90814920559614931:0.34044078208841461:0;-0.74594055455268549:0.52827859361294616:0;0.51067664568726978:-0.51258660981555582:0;-0.67353046191709454:-0.36044130227108923:0,0.2197075761445528:0.040424378856936019:0;-0.19999950349209486:0.068724905294062333:0;0.077340062596333248:-0.060782389559566698:0;-0.096402971184545133:-0.044058359192183129:0,balanced_sqrt,true,true,1.0123324661713273,1.2307893649770543e-06,1.2459680331846633e-06,true,17,true,1.0123324661713273,1.2307893649770543e-06,1.2459680331846633e-06,true,17,true,0.84900491365711017,8.5904255990732098e-08,7.2933135440189796e-08,true,14,true,0.16995522899938767,6.9020599482121787e-06,1.1730411790659026e-06,true,20,true,t12_1
n4_irregular_f0.8_d2.1,4,irregular,4,0.80000000000000004,2.1000000000000001,0.077221035034531815,-1.4175000000000002:-1.2075:0;0.68249999999999988:-1.2075:0;-0.78750000000000009:1.3125000000000004:0;1.5225000000000002:1.1025:0,20,20,840,210,1.611344219144162,2.5814375060705686e-17,1.0278012388741378e-55,2.1993673554650326e-16,0,0,1.1278576847137654:0.3808651618737201:0;-0.94594096031525732:0.59700349982640655:0;0.58801670867037925:-0.5733690003432772:0;-0.76993343365475087:-0.40449966184483316:0,0:0:0;0:0:0;0:0:0;0:0:0,1.1278576847137654:0.3808651618737201:0;-0.94594096031525732:0.59700349982640655:0;0.58801670867037925:-0.5733690003432772:0;-0.76993343365475087:-0.40449966184483316:0,0.9081492555081514:0.34044078234095143:0;-0.74594060444162924:0.52827859387396214:0;0.51067664586124661:-0.51258661060305144:0;-0.67353046223053425:-0.36044130258963569:0,0.21970842920561401:0.040424379532768694:0;-0.20000035587362802:0.068724905952444432:0;0.077340062809132651:-0.060782389740225755:0;-0.096402971424216638:-0.044058359255197466:0,balanced_sqrt,true,true,1.0123329290093124,6.3047505438228023e-07,6.3825065847011921e-07,true,17,true,1.0123329290093124,6.3047505438228023e-07,6.3825065847011921e-07,true,17,true,0.84900493826946177,4.156447261837754e-08,3.5288442509568357e-08,true,14,true,0.16995575564679288,3.5477778949285304e-06,6.0296527299956654e-07,true,20,true,t12_1
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,2,21,12,3,1.2149989361568967,3.7149968944984873e-17,1.3063090145290589e-17,1.1831602046078649e-16,0,0,0.78184532867462608:1.3928477505950045e-18:0;0.040215303548344128:9.7882710492234752e-17:0;-0.040215303548344128:1.0257854936293066e-16:0;-0.78184532867462608:9.7927911080294932e-17:0,0:0:0;0:0:0;0:0:0;0:0:0,0.78184532867462608:1.3928477505950045e-18:0;0.040215303548344128:9.7882710492234752e-17:0;-0.040215303548344128:1.0257854936293066e-16:0;-0.78184532867462608:9.7927911080294932e-17:0,0.73962824140149219:1.3124911495991388e-18:0;0.036435921607414268:8.8682716726135178e-17:0;-0.036435921607414268:9.2938268387207902e-17:0;-0.73962824140149219:9.2651160948233093e-17:0,0.042217087273133919:8.0356600995865637e-20:0;0.0037793819409298623:9.1999937660995756e-18:0;-0.0037793819409298588:9.6402809757227558e-18:0;-0.042217087273133919:5.2767501320618437e-18:0,balanced_sqrt,true,true,0.5535789865095222,0,0,false,17,true,0.5535789865095222,0,0,false,17,true,0.52363036192625689,0,0,false,15,true,0.029971371220573414,0,0,false,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,3,21,24,6,1.3350568758852046,2.3340842131685983e-17,1.3030452496319054e-19,1.1315738023003054e-16,0,0,0.89071559588202454:3.7622761549111402e-18:0;0.075062320914919892:1.0112133368404021e-16:0;-0.075062320914919975:1.0896231913572958e-16:0;-0.89071559588202454:1.1301730635487038e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.89071559588202454:3.7622761549111402e-18:0;0.075062320914919892:1.0112133368404021e-16:0;-0.075062320914919975:1.0896231913572958e-16:0;-0.89071559588202454:1.1301730635487038e-16:0,0.79242342428119372:3.2968125468224728e-18:0;0.060825211920124814:9.4521291795090407e-17:0;-0.060825211920124883:1.007341819928765e-16:0;-0.79242342428119372:1.0050664195084602e-16:0,0.098292171600830772:4.6546360808866751e-19:0;0.014237108994795078:6.6000418889498046e-18:0;-0.014237108994795088:8.2281371428530793e-18:0;-0.098292171600830799:1.2510664404024358e-17:0,balanced_sqrt,true,true,0.63206353508512281,0.12788306538311922,0.080830222383576233,true,17,true,0.63206353508512281,0.12788306538311922,0.080830222383576233,true,17,true,0.56197624049182937,0.073175329737144079,0.041122796702430194,true,15,true,0.070228364179072411,0.5743365892038087,0.040334719147971383,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,4,21,40,10,1.3816329323266197,2.9242698849616667e-17,8.2104292141695178e-21,1.0321164483045644e-16,8.4751568284456656e-17,0,0.92613523996391212:1.4549271100691643e-18:0;0.060335152382375731:1.1948988402124503e-16:0;-0.060335152382375891:1.2468042939231861e-16:0;-0.92613523996391178:1.1909142654052282e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.92613523996391212:1.4549271100691643e-18:0;0.060335152382375731:1.1948988402124503e-16:0;-0.060335152382375891:1.2468042939231861e-16:0;-0.92613523996391178:1.1909142654052282e-16:0,0.7945117742143184:1.1543653037268721e-18:0;0.048688520236205013:9.9041858929688747e-17:0;-0.048688520236205138:1.0315630992600195e-16:0;-0.79451177421431807:1.0203836127568662e-16:0,0.13162346574959377:3.0056180634229229e-19:0;0.011646632146170715:2.0448025091556287e-17:0;-0.011646632146170757:2.1524119466316659e-17:0;-0.13162346574959374:1.7053065264836196e-17:0,balanced_sqrt,true,true,0.65626473824060416,0.041331133091446919,0.027124165239445986,true,17,true,0.65626473824060416,0.041331133091446919,0.027124165239445986,true,17,true,0.56285856632371467,0.015471126961447439,0.0087080563409324737,true,15,true,0.093435487841298015,0.25300726952426433,0.023639857655394409,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,5,21,60,15,1.4567755268481948,2.7541178929573061e-17,3.8270854041462996e-23,1.3387810667116341e-16,8.1167081561198728e-17,0,0.96461592347055836:4.9963180005909976e-18:0;0.070623718780108272:1.1934672382300763e-16:0;-0.07062371878010866:1.2608300057477808e-16:0;-0.96461592347055836:1.2496433268169522e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.96461592347055836:4.9963180005909976e-18:0;0.070623718780108272:1.1934672382300763e-16:0;-0.07062371878010866:1.2608300057477808e-16:0;-0.96461592347055836:1.2496433268169522e-16:0,0.80740430767095384:3.8635362290511946e-18:0;0.054610443693216611:1.015676617409895e-16:0;-0.054610443693216895:1.067048784065182e-16:0;-0.80740430767095395:1.0424034519860671e-16:0,0.15721161579960446:1.1327817715398028e-18:0;0.016013275086891661:1.7779062082018128e-17:0;-0.016013275086891769:1.9378122168259876e-17:0;-0.15721161579960444:2.0723987483088509e-17:0,balanced_sqrt,true,true,0.68391212500850207,0.04118327053513042,0.028165738066481077,true,17,true,0.68391212500850207,0.04118327053513042,0.028165738066481077,true,17,true,0.57222548728887568,0.017531748530132032,0.010032113345680832,true,15,true,0.11174058600466284,0.16426548731736176,0.018355121813183516,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,6,21,84,21,1.4863098777526915,2.5346608930310241e-17,2.0050313815897912e-24,1.4705157553859279e-16,0,0,0.97481017115570723:4.6622477097565929e-18:0;0.066165299791309751:1.301325383360266e-16:0;-0.066165299791309626:1.3669717917821574e-16:0;-0.97481017115570756:1.2520095857879181e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.97481017115570723:4.6622477097565929e-18:0;0.066165299791309751:1.301325383360266e-16:0;-0.066165299791309626:1.3669717917821574e-16:0;-0.97481017115570756:1.2520095857879181e-16:0,0.80806047412178261:3.4605085550611506e-18:0;0.05219520962886362:1.054190255588265e-16:0;-0.052195209628863551:1.1082169565264436e-16:0;-0.80806047412178283:1.0332854110099089e-16:0,0.16674969703392464:1.2017391546954422e-18:0;0.01397009016244613:2.471351277720009e-17:0;-0.013970090162446071:2.5875483525571384e-17:0;-0.1667496970339247:2.1872417477800913e-17:0,balanced_sqrt,true,true,0.69088085683607325,0.011387869745494007,0.0078676612073044945,true,17,true,0.69088085683607325,0.011387869745494007,0.0078676612073044945,true,17,true,0.57257578963230771,0.0030908275590889392,0.0017697330302626475,true,15,true,0.11832291595471382,0.05829343103398963,0.0068974487409466613,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,7,21,112,28,1.5314442468444405,3.2902030090066986e-17,9.0858559077420485e-27,1.9870446782285196e-16,0,0,0.98457103564004633:8.3654913553243315e-18:0;0.068715857224052726:1.2753682418826376e-16:0;-0.068715857224052795:1.342238542741294e-16:0;-0.98457103564004689:1.2534058324619073e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.98457103564004633:8.3654913553243315e-18:0;0.068715857224052726:1.2753682418826376e-16:0;-0.068715857224052795:1.342238542741294e-16:0;-0.98457103564004689:1.2534058324619073e-16:0,0.8104562882632651:6.358431245580197e-18:0;0.053235526098569609:1.0441325883944986e-16:0;-0.053235526098569651:1.0927658163699932e-16:0;-0.81045628826326543:1.0247140402370164e-16:0,0.1741147473767812:2.0070601097441345e-18:0;0.015480331125483117:2.3123565348813905e-17:0;-0.015480331125483145:2.4947272637130081e-17:0;-0.17411474737678145:2.2869179222489092e-17:0,balanced_sqrt,true,true,0.69789039012417642,0.010221829212872343,0.0071337163771541829,true,17,true,0.69789039012417642,0.010221829212872343,0.0071337163771541829,true,17,true,0.57431411980921221,0.0032158606007857493,0.0018469141503693919,true,15,true,0.12360336950470845,0.04301046991217803,0.0053162390051260857,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,8,21,144,36,1.5472651416714502,3.9133060471678878e-17,1.1570645146808163e-28,3.3121947844896322e-16,0,0,0.98694286981202173:2.288107306825954e-18:0;0.067594157851543629:1.2719423873200463e-16:0;-0.067594157851542172:1.4354501671425152e-16:0;-0.98694286981202217:1.2583614860028314e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.98694286981202173:2.288107306825954e-18:0;0.067594157851543629:1.2719423873200463e-16:0;-0.067594157851542172:1.4354501671425152e-16:0;-0.98694286981202217:1.2583614860028314e-16:0,0.81063299875655392:1.181248855490195e-18:0;0.052839040106823068:1.0269106947015358e-16:0;-0.052839040106822027:1.151961437225563e-16:0;-0.81063299875655426:1.0249928551036293e-16:0,0.17630987105546775:1.106858451335759e-18:0;0.014755117744720559:2.4503169261851055e-17:0;-0.014755117744720141:2.8348872991695222e-17:0;-0.17630987105546791:2.333686308992022e-17:0,balanced_sqrt,true,true,0.69950882712387874,0.0026521992023097272,0.001855236753306564,true,17,true,0.69950882712387874,0.0026521992023097272,0.001855236753306564,true,17,true,0.57442050051876359,0.0005343520634794721,0.00030694277975711249,true,15,true,0.12510572355263419,0.013066565862697468,0.0016347021766009164,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,9,21,180,45,1.5733562981881943,3.669000137768373e-17,6.5592513667255446e-31,3.0993628378337029e-16,0,0,0.9892360930923666:7.2996337479991554e-18:0;0.068211519758859612:1.3218168151426072e-16:0;-0.068211519758859113:1.3679593744760156e-16:0;-0.98923609309236626:1.2357317149076069e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.9892360930923666:7.2996337479991554e-18:0;0.068211519758859612:1.3218168151426072e-16:0;-0.068211519758859113:1.3679593744760156e-16:0;-0.98923609309236626:1.2357317149076069e-16:0,0.81104777848174026:5.3132290462142938e-18:0;0.053005562267933015:1.0679520630435151e-16:0;-0.053005562267932627:1.1009589522888233e-16:0;-0.81104777848174014:1.0070097144567318e-16:0,0.17818831461062631:1.9864047017848616e-18:0;0.015205957490926594:2.5386475209909198e-17:0;-0.015205957490926488:2.6700042218719232e-17:0;-0.17818831461062612:2.2872200045087521e-17:0,balanced_sqrt,true,true,0.70115649440922334,0.0023950243299930784,0.0016792868632427456,true,17,true,0.70115649440922334,0.0023950243299930784,0.0016792868632427456,true,17,true,0.5747208403266344,0.00054991454008341439,0.00031604734658457459,true,15,true,0.12645611216345254,0.010802014222954303,0.0013659807221691189,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,10,21,220,55,1.5820161587170729,3.7593551799571006e-17,1.3175403885675782e-32,2.6268041804330555e-16,7.9129602268630635e-17,0,0.98977293869786032:1.5225109289828598e-17:0;0.067937940777404615:1.3404250845223683e-16:0;-0.067937940777404851:1.3929236564532743e-16:0;-0.98977293869785976:1.2930533452826081e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.98977293869786032:1.5225109289828598e-17:0;0.067937940777404615:1.3404250845223683e-16:0;-0.067937940777404851:1.3929236564532743e-16:0;-0.98977293869785976:1.2930533452826081e-16:0,0.81109022584512025:1.1483820089005196e-17:0;0.052942767615589678:1.0750481570024715e-16:0;-0.052942767615589859:1.1146195694560432e-16:0;-0.81109022584511992:1.0502006816420165e-16:0,0.17868271285274012:3.7412892008234016e-18:0;0.01499517316181494:2.653769275198968e-17:0;-0.014995173161814994:2.783040869972311e-17:0;-0.17868271285273987:2.4285266364059159e-17:0,balanced_sqrt,true,true,0.70152192908549627,0.00060733201031577182,0.0004260567234720928,true,17,true,0.70152192908549627,0.00060733201031577182,0.0004260567234720928,true,17,true,0.57474789738818799,9.3250383171672048e-05,5.359546165856138e-05,true,15,true,0.12679189069212501,0.0029973466184928486,0.00038003924481835579,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,11,21,264,66,1.5951962863078324,2.6052837630302312e-17,5.3861334288980781e-35,1.9268570435395819e-16,0,0,0.99031898411935682:7.9363166966793636e-18:0;0.068089965913257194:1.3922098892888426e-16:0;-0.068089965913257819:1.4256231678303752e-16:0;-0.99031898411935659:1.2484579885496811e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.99031898411935682:7.9363166966793636e-18:0;0.068089965913257194:1.3922098892888426e-16:0;-0.068089965913257819:1.4256231678303752e-16:0;-0.99031898411935659:1.2484579885496811e-16:0,0.81116394562903793:5.7684257802860197e-18:0;0.052969740598788985:1.1154644528657639e-16:0;-0.05296974059878945:1.1360505833908705e-16:0;-0.81116394562903782:1.0169274993643221e-16:0,0.17915503849031889:2.1678909163933439e-18:0;0.015120225314468208:2.7674543642307874e-17:0;-0.015120225314468371:2.8957258443950479e-17:0;-0.1791550384903188:2.3153048918535902e-17:0,balanced_sqrt,true,true,0.70191450112006637,0.00057100612974223181,0.00040079748269451857,true,17,true,0.70191450112006637,0.00057100612974223181,0.00040079748269451857,true,17,true,0.57480115696976974,9.6568045995430705e-05,5.5507424564483507e-05,true,15,true,0.12713211441258246,0.0027175830224785901,0.00034549207573943976,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,12,21,312,78,1.5999083419572675,3.9624041041715376e-17,6.876520217651635e-37,2.3493047692453185e-16,0,0,0.9904448741886408:4.1963929516154126e-18:0;0.068021949969644099:1.2849159565436126e-16:0;-0.068021949969644196:1.4664400876817116e-16:0;-0.99044487418864113:1.2872664263883127e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.9904448741886408:4.1963929516154126e-18:0;0.068021949969644099:1.2849159565436126e-16:0;-0.068021949969644196:1.4664400876817116e-16:0;-0.99044487418864113:1.2872664263883127e-16:0,0.81117382256042958:2.4691011542616897e-18:0;0.052959367658952733:1.0280262965095086e-16:0;-0.05295936765895283:1.1696854999650275e-16:0;-0.8111738225604298:1.0456252218589974e-16:0,0.17927105162821125:1.7272917973537228e-18:0;0.01506258231069137:2.5688966003410394e-17:0;-0.015062582310691368:2.9675458771668407e-17:0;-0.17927105162821136:2.4164120452931529e-17:0,balanced_sqrt,true,true,0.70200001228070696,0.00014412997221286675,0.0001011792422634504,true,17,true,0.70200001228070696,0.00014412997221286675,0.0001011792422634504,true,17,true,0.57480764827467956,1.7619759490643114e-05,1.0127972515982035e-05,true,15,true,0.12721043852166999,0.00072008051242333445,9.1601757756281217e-05,true,21,true,t12
n4_linear_f0.8_d2.1,4,linear,4,0.80000000000000004,2.1000000000000001,0.077278995715572771,-3.1500000000000004:0:0;-1.05:0:0;1.05:0:0;3.1500000000000004:0:0,13,21,364,91,1.605817695677499,2.0323080466145754e-17,2.2128766462988439e-39,9.9220334866340723e-17,0,0,0.99057954211411636:8.2994120107640142e-18:0;0.068060383972379568:1.2300556824177933e-16:0;-0.068060383972379526:1.417369758929541e-16:0;-0.99057954211411625:1.3478623563237617e-16:0,0:0:0;0:0:0;0:0:0;0:0:0,0.99057954211411636:8.2994120107640142e-18:0;0.068060383972379568:1.2300556824177933e-16:0;-0.068060383972379526:1.417369758929541e-16:0;-0.99057954211411625:1.3478623563237617e-16:0,0.81118783529021943:5.7422047508102038e-18:0;0.052964045879791012:9.88142443939386e-17:0;-0.052964045879790971:1.1331667334177729e-16:0;-0.81118783529021932:1.0917893809997066e-16:0,0.17939170682389693:2.55720725995381e-18:0;0.015096338092588554:2.4191323847840727e-17:0;-0.015096338092588554:2.8420302551176805e-17:0;-0.17939170682389693:2.5607297532405511e-17:0,balanced_sqrt,true,true,0.70209687548139688,0.00014104438414503162,9.9026821412424566e-05,true,17,true,0.70209687548139688,0.00014104438414503162,9.9026821412424566e-05,true,17,true,0.57481775123894208,1.8172904398926021e-05,1.0446108040070933e-05,true,15,true,0.12729745461123079,0.00069594576576901808,8.8592124529859835e-05,true,21,true,t12
