geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,max_symmetric_a_vs_c,max_angle_a_vs_c_deg,rms_b_vs_c,max_symmetric_b_vs_c,max_angle_b_vs_c_deg,rms_up_to_three_vs_c,max_symmetric_up_to_three_vs_c,max_angle_up_to_three_vs_c_deg,rms_two_body_correction,rms_collective_correction,rms_three_body_sum,rms_four_body,relative_three_body_sum_amplitude,relative_four_body_amplitude,reconstruction_max_abs,closed_form_max_abs,quartet_residual_relative,quartet_condition_number,max_triplet_residual_relative,max_triplet_condition_number,sum_c_x,sum_c_y
square,0.1,0.0,0.8,7.565408805031447,0.0027632883469266845,0.0027671115104224266,8.537736462515939e-07,0.0017278248573594657,0.001729318837396464,8.537736462515939e-07,1.6988002395059934e-06,1.6988016826011803e-06,8.537736462515939e-07,7.171369720122375e-06,1.1966497118040651e-05,1.1954731638407e-05,1.1765479633880478e-08,0.001726126057119993,1.6988002395059934e-06,4.336808689942018e-19,8.673617379884035e-19,6.621800389847427e-17,1.0074447562513351,1.7097411215336312e-16,1.0052027392003204,8.673617379884035e-19,8.673617379884035e-19
square,0.1,0.0,0.8,7.615094339622642,0.002715517011208635,0.0027192090404118607,8.537736462515939e-07,0.0016980877849866306,0.0016995307611996223,8.537736462515939e-07,1.639374476324972e-06,1.6393758202138596e-06,8.537736462515939e-07,6.8754170363387435e-06,1.1475060264828968e-05,1.1463981967771042e-05,1.107829705788714e-08,0.0016964484105103,1.639374476324972e-06,4.336808689942018e-19,8.673617379884035e-19,1.7519633781114053e-16,1.0073125554864926,1.8729275464921986e-16,1.0051098939257372,-2.6020852139652106e-18,1.734723475976807e-18
square,0.1,0.0,0.8,7.664779874213837,0.002668894962800457,0.002672461221947341,0.0,0.0016690639046414487,0.0016704579551800782,0.0,1.5823862905045999e-06,1.5823875425485269e-06,0.0,6.593691051145123e-06,1.1007151300228392e-05,1.099671577090795e-05,1.0435529320690067e-08,0.0016674815183509817,1.5823862905045999e-06,4.336808689942018e-19,1.734723475976807e-18,6.621805126124196e-17,1.007183724195695,1.3243597885302146e-16,1.0050194288230505,-1.734723475976807e-18,2.6020852139652106e-18
square,0.1,0.0,0.8,7.714465408805031,0.0026233861712395535,0.002626831768307152,0.0,0.001640730843171848,0.0016420779471393253,8.537736462515939e-07,1.5277191156094374e-06,1.5277202826922759e-06,8.537736462515939e-07,6.32541404577835e-06,1.0561487455778486e-05,1.0551653431908718e-05,9.834023869673863e-09,0.0016392031240562237,1.5277191156094374e-06,2.168404344971009e-19,1.734723475976807e-18,6.621800389847427e-17,1.0070581544474813,1.0813353466740815e-16,1.0049312676010183,0.0,1.734723475976807e-18
square,0.1,0.0,0.8,7.764150943396228,0.0025789559655929025,0.0025822857662338955,1.2074182697257333e-06,0.0016130670729329766,0.0016143691157652722,0.0,1.4752627298509813e-06,1.475263818076244e-06,0.0,6.069855762727816e-06,1.0136864128694364e-05,1.0127593257013076e-05,9.27087168138327e-09,0.001611591810203141,1.4752627298509813e-06,4.336808689942018e-19,8.673617379884035e-19,1.480679298096236e-16,1.0069357424496848,1.3243598411555412e-16,1.0048453368912207,-8.673617379884035e-19,2.6020852139652106e-18
square,0.1,0.0,0.8,7.813836477987422,0.0025355709747181157,0.002538789615347962,0.0,0.0015860518745429836,0.0015873106530614437,1.2074182697257333e-06,1.4249128711856191e-06,1.4249138865745931e-06,0.0,5.826330216173737e-06,9.73214963170764e-06,9.723406244749568e-06,8.743386957958405e-09,0.0015846269616717793,1.4249128711856193e-06,4.336808689942018e-19,8.673617379884035e-19,1.146929334554924e-16,1.0068163883646575,1.32435982799921e-16,1.0047615661179543,-8.673617379884035e-19,0.0
square,0.1,0.0,0.8,7.863522012578617,0.0024931990705059455,0.0024963109706018214,1.2074182697257333e-06,0.0015596653015071257,0.0015608825286671504,1.2074182697257333e-06,1.3765708767182218e-06,1.3765718243460847e-06,1.2074182697257333e-06,5.594192735971177e-06,9.346280327485923e-06,9.338031238856421e-06,8.249088629482975e-09,0.0015582887306304042,1.3765708767182218e-06,4.336808689942018e-19,8.673617379884035e-19,9.364637685946336e-17,1.0066999961338907,7.646195107950817e-17,1.0046798873747207,2.6020852139652106e-18,-1.734723475976807e-18
square,0.1,0.0,0.8,7.913207547169812,0.0024518093139479042,0.002454818687609123,1.2074182697257333e-06,0.0015338881466031326,0.0015350654559567348,0.0,1.3301433456626864e-06,1.3301442304873035e-06,0.0,5.372837226776434e-06,8.978256117156266e-06,8.970470433658754e-06,7.785683497416453e-09,0.0015325580032574534,1.3301433456626864e-06,4.336808689942018e-19,8.673617379884035e-19,1.1469294257046526e-16,1.0065864733115002,1.529238941834141e-16,1.0046002353069359,-8.673617379884035e-19,8.673617379884035e-19
square,0.1,0.0,0.8,7.962893081761006,0.002411371903870303,0.002414282770690978,0.0,0.00150870190993876,0.0015098408598332809,0.0,1.285541827944963e-06,1.2855426543348325e-06,1.2074182697257333e-06,5.16169362532923e-06,8.62713625511686e-06,8.619785204231223e-06,7.351050885713647e-09,0.0015074163681108284,1.285541827944963e-06,4.336808689942018e-19,8.673617379884035e-19,1.622003181142599e-16,1.0064757309060774,2.293858426043882e-16,1.0045225470005048,-2.6020852139652106e-18,-8.673617379884035e-19
square,0.1,0.0,0.8,8.0125786163522,0.0023718581281845477,0.0023746743234825743,0.0,0.001484088768578057,0.0014851908461050345,1.2074182697257333e-06,1.2426825286905312e-06,1.2426833009307147e-06,1.2074182697257333e-06,4.960225540452864e-06,8.292035464552539e-06,8.285092235941674e-06,6.943228610883288e-09,0.0014828460860493698,1.242682528690531e-06,3.2526065174565133e-19,8.673617379884035e-19,1.1469292889800568e-16,1.0063676832304271,1.0813353950135259e-16,1.0044467618759356,-8.673617379884035e-19,8.673617379884035e-19
square,0.1,0.0,0.8,8.062264150943397,0.002333240317515775,0.0023359655019605814,8.537736462515939e-07,0.0014600315476554612,0.001461098172368415,0.0,1.2014860360453927e-06,1.201486757970579e-06,0.0,4.7679280615502095e-06,7.972120330317632e-06,7.965559930119402e-06,6.560400198154164e-09,0.0014588300616194018,1.2014860360453927e-06,1.0842021724855044e-19,4.336808689942018e-19,1.1469292889800568e-16,1.0062622477587544,1.0813352661083362e-16,1.004372821587687,-8.673617379884035e-19,1.3010426069826053e-18
square,0.1,0.0,0.8,8.111949685534592,0.002295491801078333,0.002298129469756255,8.537736462515939e-07,0.0014365136928953402,0.001437546220310249,8.537736462515939e-07,1.1618770636701305e-06,1.1618777387358673e-06,8.537736462515939e-07,4.58432572258785e-06,7.666605947758144e-06,7.66040506457056e-06,6.2008831875062206e-09,0.0014353518158316556,1.1618770636701303e-06,2.168404344971009e-19,4.336808689942018e-19,1.4806794393047975e-16,1.0061593449908879,1.0813352983346351e-16,1.0043006699284525,-2.6020852139652106e-18,1.3010426069826053e-18
square,0.1,0.0,0.8,8.161635220125786,0.0022585868646851485,0.002261140355638449,8.537736462515939e-07,0.0014135192444604356,0.0014145189693529118,8.537736462515939e-07,1.1237842107417476e-06,1.123784842246356e-06,8.537736462515939e-07,4.408970609689711e-06,7.374752807828165e-06,7.368889689376758e-06,5.863118451368655e-09,0.0014123954602496866,1.1237842107417476e-06,2.168404344971009e-19,4.336808689942018e-19,1.7519636764689345e-16,1.0060588983231464,1.32435982799921e-16,1.0042302527381157,-1.734723475976807e-18,1.3010426069826053e-18
square,0.1,0.0,0.8,8.211320754716981,0.0022225007107612924,0.0022249732130350196,8.537736462515939e-07,0.0013910328120551783,0.0013920009715682156,8.537736462515939e-07,1.0871397393586899e-06,1.087140330370562e-06,8.537736462515939e-07,4.241440601323449e-06,7.095863900464711e-06,7.090318240028584e-06,5.5456604362039606e-09,0.0013899456723158348,1.0871397393586899e-06,2.168404344971009e-19,4.336808689942018e-19,1.480679298096236e-16,1.0059608339254944,7.646196019448141e-17,1.0041615178171204,0.0,0.0
square,0.1,0.0,0.8,8.261006289308176,0.0021872094202695096,0.0021896039814970967,0.0,0.001369039551220567,0.0013699773277936406,1.2074182697257333e-06,1.0518793629379208e-06,1.051879916194046e-06,0.0,4.081337731091457e-06,6.82928201969605e-06,6.824034851479581e-06,5.247168216430824e-09,0.0013679876718576216,1.0518793629379208e-06,2.168404344971009e-19,4.336808689942018e-19,9.364638802298074e-17,1.0058650806246234,1.8729275557951303e-16,1.0040944148440134,0.0,0.0
square,0.1,0.0,0.8,8.310691823899372,0.0021526899164298766,0.002155009449986479,0.0,0.001347525140751758,0.0013484336648839326,0.0,1.017942050641307e-06,1.017942568964571e-06,8.537736462515939e-07,3.928286663836225e-06,6.574387255255857e-06,6.569420857938371e-06,4.966397317523657e-09,0.0013465071987011244,1.0179420506413067e-06,2.168404344971009e-19,4.336808689942018e-19,2.477650264620805e-16,1.005771569792664,1.8729275650980622e-16,1.0040288952969345,-2.6020852139652106e-18,-8.673617379884035e-19
square,0.1,0.0,0.8,8.360377358490567,0.002118919930151142,0.0021211672219020898,0.0,0.00132647576118205,0.0013273561140380748,8.537736462515939e-07,9.852698400995052e-07,9.85270325767223e-07,0.0,3.781933276624893e-06,6.330594656752904e-06,6.325892464547251e-06,4.702192205634795e-09,0.0013254904913419466,9.852698400995054e-07,2.168404344971009e-19,8.673617379884035e-19,1.6220029877848249e-16,1.0056802352411982,1.3243597753738826e-16,1.0039649123788472,4.336808689942018e-19,-1.734723475976807e-18
square,0.1,0.0,0.8,8.410062893081761,0.002085877967084243,0.0020880556817546004,8.537736462515939e-07,0.0013058780742764477,0.001306731290146884,0.0,9.53807669825926e-07,9.538081248977113e-07,0.0,3.641943336811056e-06,6.097352057547915e-06,6.092898578105459e-06,4.453479442436016e-09,0.0013049242666066177,9.538076698259262e-07,2.168404344971009e-19,4.336808689942018e-19,6.621800389847427e-17,1.0055910131203136,1.7097411215336312e-16,1.003902420946303,-8.673617379884035e-19,1.3010426069826053e-18
square,0.1,0.0,0.8,8.459748427672956,0.002053543276195422,0.0020556539633828004,8.537736462515939e-07,0.0012857192034812267,0.0012865462721054844,0.0,9.235032107846973e-07,9.235036372978855e-07,8.537736462515939e-07,3.5080012699119093e-06,5.874138046517235e-06,5.8699187851638324e-06,4.219261353383391e-09,0.0012847957002704378,9.235032107846974e-07,2.168404344971009e-19,8.673617379884035e-19,1.3243601963764418e-16,1.0055038418224118,1.32435982799921e-16,1.0038413774415569,4.336808689942018e-19,-4.336808689942018e-19
square,0.1,0.0,0.8,8.50943396226415,0.0020218958198046488,0.0020239419196581418,1.2074182697257333e-06,0.001265986715278038,0.0012667885840373695,1.2074182697257333e-06,8.943067195466473e-07,8.943071194562268e-07,1.2074182697257333e-06,3.3798090108212824e-06,5.660460076818828e-06,5.656461466547938e-06,3.998610270813816e-09,0.001265092408558474,8.943067195466471e-07,2.168404344971009e-19,8.673617379884035e-19,1.146929243405188e-16,1.005418661890526,1.529238941834141e-16,1.0037817398278552,-8.673617379884035e-19,8.673617379884035e-19
square,0.1,0.0,0.8,8.559119496855347,0.0019909162449949338,0.0019929000935804317,0.0,0.0012466686013993477,0.0012474461773900438,0.0,8.661708924519254e-07,8.661712677532752e-07,0.0,3.257084932160504e-06,5.4558527016604815e-06,5.4520620384495174e-06,3.790663211040249e-09,0.0012458024305069132,8.661708924519254e-07,2.168404344971009e-19,4.336808689942018e-19,1.146929243405188e-16,1.0053354159309178,7.646196475196763e-17,1.003723467527734,0.0,4.336808689942018e-19
square,0.1,0.0,0.8,8.608805031446542,0.0019605858563257767,0.001962509690697054,0.0,0.001227753261857509,0.0012285074138499018,0.0,8.390507328030272e-07,8.390510848957159e-07,0.0,3.139562844195979e-06,5.259875927823732e-06,5.2562813108198865e-06,3.594617003921839e-09,0.0012269142111247242,8.390507328030273e-07,2.168404344971009e-19,8.673617379884035e-19,6.621800389847427e-17,1.0052540485297137,1.0813352499951865e-16,1.0036665213641607,-8.673617379884035e-19,1.3010426069826053e-18
square,0.1,0.0,0.8,8.658490566037736,0.001930886589795137,0.0019327525527880315,0.0,0.0012092294887448623,0.0012099610490353353,0.0,8.129034244108721e-07,8.129037549266598e-07,1.2074182697257333e-06,3.0269910612034074e-06,5.072113678431422e-06,5.068703954622559e-06,3.4097238089006587e-09,0.0012084165853204604,8.129034244108722e-07,2.168404344971009e-19,4.336808689942018e-19,1.6220029233322287e-16,1.0051745061733908,1.0813352661083362e-16,1.003610863504387,-8.673617379884035e-19,0.0
square,0.1,0.0,0.8,8.70817610062893,0.001901800987966734,0.0019036111327332956,1.2074182697257333e-06,0.00119108645077215,0.0011917962169352614,0.0,7.876882131505078e-07,7.876885235076484e-07,1.2074182697257333e-06,2.919131529391746e-06,4.892172357139155e-06,4.88893707014553e-06,3.2352869935856645e-09,0.0011902987625589901,7.876882131505078e-07,2.168404344971009e-19,4.336808689942018e-19,9.364637685946336e-17,1.0050967371728932,1.0813352822214858e-16,1.0035564574063582,-4.336808689942018e-19,0.0
square,0.1,0.0,0.8,8.757861635220126,0.001873312176223253,0.0018750684705219458,1.2074182697257333e-06,0.0011733136784950252,0.0011740024150412548,0.0,7.633662964350893e-07,7.633665879517228e-07,1.2074182697257333e-06,2.815759012128258e-06,4.719679506452887e-06,4.716608849107567e-06,3.070657345291323e-09,0.0011725503121985828,7.633662964350893e-07,2.168404344971009e-19,4.336808689942018e-19,1.622003020011122e-16,1.0050206915912112,1.7097411113427802e-16,1.00350326776756,-2.168404344971009e-18,4.336808689942018e-19
square,0.1,0.0,0.8,8.807547169811322,0.001845403840075459,0.0018471081703307598,1.2074182697257333e-06,0.0011559010502125702,0.0011565694901567866,1.2074182697257333e-06,7.399007175423518e-07,7.399009913273627e-07,1.2074182697257333e-06,2.7166603282610584e-06,4.554282553566208e-06,4.551367323989421e-06,2.915229576661913e-09,0.001155161149494996,7.399007175423518e-07,2.168404344971009e-19,8.673617379884035e-19,9.364638802298074e-17,1.0049463211742298,2.2938583956606347e-16,1.0034512604761698,0.0,0.0
square,0.1,0.0,0.8,8.857232704402517,0.0018180602034810179,0.0018197143786278598,8.537736462515939e-07,0.0011388387784814129,0.0011394876248288896,8.537736462515939e-07,7.17256268697759e-07,7.172565260453041e-07,0.0,2.621633639910757e-06,4.395647637445305e-06,4.392879198327666e-06,2.7684391175617104e-09,0.0011381215222126951,7.172562686977589e-07,1.6263032587282567e-19,4.336808689942018e-19,5.600240223780845e-20,1.0048735792846935,1.7097411113427802e-16,1.0034004025644048,-1.3010426069826053e-18,0.0
square,0.1,0.0,0.8,8.906918238993711,0.0017912660081187098,0.0017928717632419357,0.0,0.001122117397237229,0.0011227473243900507,8.537736462515939e-07,6.953993955708993e-07,6.953996376044168e-07,8.537736462515939e-07,2.5304877861508232e-06,4.2434585115489265e-06,4.240828752406514e-06,2.6297591422490496e-09,0.0011214219978416152,6.953993955708993e-07,2.168404344971009e-19,4.336808689942018e-19,1.7519633482756498e-16,1.004802420839123,1.3243597753738826e-16,1.0033506621639452,0.0,8.673617379884035e-19
square,0.1,0.0,0.8,8.956603773584906,0.0017650064935739156,0.0017665654933575272,8.537736462515939e-07,0.0011057277494748317,0.0011063394045648764,8.537736462515939e-07,6.742981140696288e-07,6.742983415328112e-07,8.537736462515939e-07,2.4430416594597756e-06,4.097415516829901e-06,4.094916818975173e-06,2.4986978547569894e-09,0.0011050534513607699,6.742981140696288e-07,2.168404344971009e-19,4.336808689942018e-19,9.364640476825432e-17,1.0047328022475364,1.709741182678736e-16,1.003302008463342,-8.673617379884035e-19,0.0
square,0.1,0.0,0.8,9.0062893081761,0.001739267378391529,0.0017407812203863384,0.0,0.0010896609754748406,0.0010902549796271911,1.2074182697257333e-06,6.539219241784081e-07,6.539221381120815e-07,8.537736462515939e-07,2.359123621918794e-06,3.957234620200402e-06,3.954859824245199e-06,2.3747959553559395e-09,0.0010890070535507044,6.539219241784081e-07,1.6263032587282567e-19,4.336808689942018e-19,1.3243598016865464e-16,1.004664681355839,1.7097411215336312e-16,1.0032544116672983,-4.336808689942018e-19,4.336808689942018e-19
square,0.1,0.0,0.8,9.055974842767297,0.001714034841947257,0.0017155050596692697,0.0,0.0010739085015345263,0.0010744854510649493,8.537736462515939e-07,6.342417359699051e-07,6.342419371227965e-07,0.0,2.2785709584453458e-06,3.822646513884128e-06,3.820388889554314e-06,2.257624329727152e-09,0.001073274259798532,6.34241735969905e-07,1.0842021724855044e-19,4.336808689942018e-19,1.3243599200935274e-16,1.0045980173907445,1.7097411215336312e-16,1.0032078429577405,-8.673617379884035e-19,1.3010426069826053e-18
square,0.1,0.0,0.8,9.105660377358491,0.0016892955071055634,0.0016907235729734858,0.0,0.0010584620291927034,0.001059022496743267,0.0,6.152297952282265e-07,6.152299845919889e-07,0.0,2.2012293644963926e-06,3.693395771530787e-06,3.6912489896324694e-06,2.146781898212044e-09,0.001057846799397445,6.152297952282265e-07,2.168404344971009e-19,8.673617379884035e-19,6.621801179227124e-17,1.004532770907105,1.0813352338820364e-16,1.0031622744565847,-1.3010426069826053e-18,4.336808689942018e-19
square,0.1,0.0,0.8,9.155345911949686,0.001665036423621325,0.0016664237517433796,8.537736462515939e-07,0.0010433135249164613,0.0010438580605329419,8.537736462515939e-07,5.968596126830391e-07,5.968597908710197e-07,8.537736462515939e-07,2.1269524659005417e-06,3.569240057188028e-06,3.5671981635605907e-06,2.041893627590624e-09,0.0010427166653038233,5.96859612683039e-07,2.168404344971009e-19,4.336808689942018e-19,1.1469292889800568e-16,1.004468903737533,1.0813352338820364e-16,1.0031176791901213,4.336808689942018e-19,-1.3010426069826053e-18
square,0.1,0.0,0.8,9.20503144654088,0.0016412450522506083,0.0016425930010686783,8.537736462515939e-07,0.0010284552102279923,0.0010289843423822126,0.0,5.791059033723629e-07,5.791060711456524e-07,0.0,2.055601368639625e-06,3.4499493835460647e-06,3.448006774831275e-06,1.9426087149721086e-09,0.0010278761043246744,5.791059033723629e-07,2.168404344971009e-19,4.336808689942018e-19,1.146929243405188e-16,1.004406378944198,1.0813352499951865e-16,1.0030740310549338,-4.336808689942018e-19,1.3010426069826053e-18
square,0.1,0.0,0.8,9.254716981132075,0.0016179092495351417,0.0016192191243344937,0.0,0.00101387955225303,0.0010143937888134448,0.0,5.61944521906258e-07,5.619446800301737e-07,0.0,1.9870442365432795e-06,3.3353054161383974e-06,3.3334568172556916e-06,1.848598882695973e-09,0.0010133176077311208,5.61944521906258e-07,1.6263032587282567e-19,4.336808689942018e-19,1.4806794746069358e-16,1.0043451607727039,1.7097411113427802e-16,1.0030313047852828,8.673617379884035e-19,-4.336808689942018e-19
square,0.1,0.0,0.8,9.304402515723272,0.0015950172532332302,0.0015962903085249345,8.537736462515939e-07,0.0009995792546695177,0.0010000790838221977,0.0,5.453524060140254e-07,5.453525548374955e-07,8.537736462515939e-07,1.9211558950426135e-06,3.2251008204092074e-06,3.2233412635919024e-06,1.7595568173625923e-09,0.0009990339022635214,5.453524060140254e-07,1.0842021724855044e-19,4.336808689942018e-19,9.364640476825432e-17,1.0042852146079277,1.0813353627872299e-16,1.002989475921879,-8.673617379884035e-19,-8.673617379884035e-19
square,0.1,0.0,0.8,9.354088050314466,0.0015725576683608708,0.0015737951101454845,0.0,0.0009855472490370944,0.000986033140161637,0.0,5.293075231449401e-07,5.29307663349322e-07,1.2074182697257333e-06,1.8578174592245772e-06,3.1191386487842953e-06,3.117463454059668e-06,1.6751947247041933e-09,0.0009850179415139737,5.293075231449401e-07,2.168404344971009e-19,8.673617379884035e-19,6.621801968606726e-17,1.0042265069317486,1.0813352499951865e-16,1.002948520781983,-1.734723475976807e-18,0.0
square,0.1,0.0,0.8,9.403773584905661,0.0015505194538146057,0.0015517224417310178,1.2074182697257333e-06,0.0009717766864892629,0.0009722490909894035,0.0,5.137888160508886e-07,5.137889481885472e-07,0.0,1.7969159845746325e-06,3.0172317650889855e-06,3.0156365221100115e-06,1.5952429790600157e-09,0.0009712628976732399,5.137888160508886e-07,2.168404344971009e-19,4.336808689942018e-19,9.364638802298074e-17,1.0041690052825558,7.64619488007647e-17,1.0029084164307676,-4.336808689942018e-19,0.0
square,0.1,0.0,0.8,9.453459119496856,0.0015288919095552097,0.0015300615589246163,0.0,0.000958260929772035,0.0009587202818665074,0.0,4.987761574904723e-07,4.987762821058255e-07,1.2074182697257333e-06,1.7383441389258677e-06,2.919202303849375e-06,2.9176828549573004e-06,1.5194488920650311e-09,0.0009577621536145415,4.987761574904722e-07,2.168404344971009e-19,8.673617379884035e-19,1.4806792627940936e-16,1.0041126782164682,1.7097411215336312e-16,1.0028691406538832,0.0,0.0
square,0.1,0.0,0.8,9.50314465408805,0.0015076646643183936,0.0015088020480851193,0.0,0.0009449935456138015,0.0009454402630871714,1.2074182697257333e-06,4.842503024908255e-07,4.842504199964943e-07,1.2074182697257333e-06,1.6819998941934977e-06,2.8248811621881822e-06,2.8234335866321437e-06,1.4475755560867222e-09,0.0009445092953113267,4.842503024908255e-07,2.168404344971009e-19,4.336808689942018e-19,1.3243598016865464e-16,1.004057495270172,1.7097411215336312e-16,1.0028306719311675,4.336808689942018e-19,4.336808689942018e-19
square,0.1,0.0,0.8,9.552830188679247,0.001486827663832383,0.0014879338144111228,0.0,0.0009319682974070333,0.0009324027823238295,1.2074182697257333e-06,4.701928451681989e-07,4.701929559963381e-07,1.2074182697257333e-06,1.627786236627105e-06,2.734107522173489e-06,2.7327281213950845e-06,1.3794007783561605e-09,0.0009314981045618486,4.701928451681989e-07,2.168404344971009e-19,4.336808689942018e-19,1.6220028588796296e-16,1.0040034269253058,1.0813352177688863e-16,1.0027929894114478,-4.336808689942018e-19,8.673617379884035e-19
square,0.1,0.0,0.8,9.602515723270441,0.001466371159515883,0.0014674470705471458,0.0,0.0009191791381924399,0.0009196017775773233,0.0,4.565861774122633e-07,4.56586281754255e-07,0.0,1.5756108943516056e-06,2.6467284016567606e-06,2.645413685565735e-06,1.3147160910737792e-09,0.0009187225520150444,4.5658617741226326e-07,2.168404344971009e-19,4.336808689942018e-19,2.0939967948175393e-16,1.0039504445743244,1.709741141915333e-16,1.0027560728883864,0.0,-8.673617379884035e-19
square,0.1,0.0,0.8,9.652201257861636,0.0014462856976427156,0.0014473323256639146,1.2074182697257333e-06,0.000906620203928848,0.0009070313704120987,0.0,4.434134501065432e-07,4.434135485770478e-07,1.2074182697257333e-06,1.5253860811114463e-06,2.5625982317497e-06,2.561344905915765e-06,1.2533258339632565e-09,0.0009061767904787515,4.434134501065431e-07,2.168404344971009e-19,4.336808689942018e-19,9.364637685946336e-17,1.0038985204877635,1.0813353144477842e-16,1.0027199027773164,-4.336808689942018e-19,-4.336808689942018e-19
square,0.1,0.0,0.8,9.70188679245283,0.0014265621089360346,0.0014275803749713145,1.2074182697257333e-06,0.0008942858070339855,0.0008946858594669784,0.0,4.3065853723891343e-07,4.306586303314805e-07,1.2074182697257333e-06,1.4770282551341498e-06,2.4815784592223233e-06,2.480383412917218e-06,1.1950463049802913e-09,0.0008938551484967016,4.3065853723891343e-07,2.168404344971009e-19,8.673617379884035e-19,1.9865396959516537e-16,1.0038476277828519,1.32435982799921e-16,1.002684460093027,-8.673617379884035e-19,0.0
square,0.1,0.0,0.8,9.751572327044025,0.00140719149858655,0.0014081822896598974,8.537736462515939e-07,0.0008821704301905056,0.0008825597142319764,0.0,4.1830600047850706e-07,4.183060879825495e-07,8.537736462515939e-07,1.430457892167393e-06,2.4035371722469716e-06,2.4023974672794102e-06,1.1397049675615755e-09,0.000881752124190027,4.18306000478507e-07,1.0842021724855044e-19,4.336808689942018e-19,1.3243598016865464e-16,1.0037977403933958,1.529238941834141e-16,1.0026497264284526,-1.0842021724855044e-18,-6.505213034913027e-19
square,0.1,0.0,0.8,9.801257861635222,0.0013881652366763803,0.00138912940725282,8.537736462515939e-07,0.0008702687203953485,0.0008706475690685017,0.0,4.063410552547965e-07,4.0634113792595997e-07,0.0,1.3855992718153742e-06,2.3283487479748796e-06,2.32726160826152e-06,1.0871397133789869e-09,0.0008698623793401009,4.063410552547965e-07,1.0842021724855044e-19,2.168404344971009e-19,2.293858532385245e-16,1.0037488330408917,1.709741141915333e-16,1.0026156839342217,-1.3010426069826053e-18,2.168404344971009e-19
square,0.1,0.0,0.8,9.850943396226416,0.0013694749489752485,0.001370413322332616,0.0,0.0008585754832514446,0.0008589442174748054,8.537736462515939e-07,3.947495421246519e-07,3.947496200528568e-07,8.537736462515939e-07,1.342380276263041e-06,2.2558935205910296e-06,2.2548563224043553e-06,1.0371981866555116e-09,0.0008581807337093129,3.947495421246519e-07,5.421010862427522e-20,2.168404344971009e-19,6.621800389847427e-17,1.0037008812068,7.646195107950817e-17,1.0025823152990336,0.0,6.505213034913027e-19
square,0.1,0.0,0.8,9.90062893081761,0.0013511125081080535,0.0013520258776454435,0.0,0.000847085677484014,0.0008474446065784352,0.0,3.835178932617822e-07,3.835179669978801e-07,8.537736462515939e-07,1.300732200669641e-06,2.1860574685385884e-06,2.1850677313996526e-06,9.89737138955376e-10,0.0008467021595907597,3.8351789326178227e-07,1.0842021724855044e-19,2.168404344971009e-19,1.6220029555585272e-16,1.0036538611059345,1.7097411113427802e-16,1.0025496037308168,-6.505213034913027e-19,8.673617379884035e-19
square,0.1,0.0,0.8,9.950314465408805,0.0013330700250700391,0.0013339591555527031,8.537736462515939e-07,0.0008357944096733323,0.0008361438318436524,0.0,3.72633109704026e-07,3.726331792980903e-07,0.0,1.2605895744742969e-06,2.1187319197173717e-06,2.1177872978644664e-06,9.44621852857382e-10,0.0008354217765636094,3.72633109704026e-07,1.0842021724855044e-19,4.336808689942018e-19,1.9865396959516537e-16,1.003607749660911,1.3243598411555412e-16,1.0025175329386422,-1.5178830414797062e-18,0.0
square,0.1,0.0,0.8,10.0,0.0013153398410726237,0.0013162054698194923,0.0,0.0008246969291968022,0.0008250371319914615,0.0,3.6208272924669196e-07,3.6208279490640016e-07,8.537736462515939e-07,1.2218899929230557e-06,2.0538132735421755e-06,2.052911547963821e-06,9.017255783545813e-10,0.0008243348464675556,3.62082729246692e-07,1.0842021724855044e-19,2.168404344971009e-19,1.146929334554924e-16,1.0035625244776134,7.646195107950817e-17,1.0024860871153514,-1.3010426069826053e-18,4.336808689942018e-19
square,0.1,0.0,1.0,2.1,0.13024579227574093,0.13931862459533384,0.0,0.08446845125557297,0.08819322376698992,8.537736462515939e-07,0.00434364210220065,0.0043530962482701725,8.537736462515939e-07,0.08562355777433422,0.1579927788510847,0.14986827702986819,0.008124501821216597,0.08012480915337236,0.00434364210220065,8.326672684688674e-17,4.440892098500626e-16,1.0594880623755884e-16,1.4817617280277087,1.7301365031164545e-16,1.3189972852043579,-2.220446049250313e-16,4.440892098500626e-16
square,0.1,0.0,1.0,2.149685534591195,0.1215615898037692,0.12942834765721203,1.2074182697257333e-06,0.07857633346865048,0.08178970087372822,1.2074182697257333e-06,0.003751754462855847,0.003758805520549258,0.0,0.07252772206741187,0.13257946935248432,0.1262492475939864,0.0063302217584979645,0.07482457900579464,0.003751754462855847,1.1102230246251565e-16,2.220446049250313e-16,1.0594879360748219e-16,1.441802260108532,1.730136399992298e-16,1.294216774467454,0.0,2.220446049250313e-16
square,0.1,0.0,1.0,2.1993710691823902,0.1136411505793249,0.12048730877926601,0.0,0.0732369700382748,0.07602073415300029,0.0,0.0032536776767758684,0.003258979511218254,0.0,0.061688150155942846,0.11181647899274447,0.10684884063462788,0.004967638358116606,0.06998329236149894,0.0032536776767758684,1.1102230246251565e-16,3.3306690738754696e-16,8.960384358049354e-20,1.4065155000985372,1.22339147249137e-16,1.2720921624701071,-2.220446049250313e-16,0.0
