geometry,ka,f0,f1,d_min_over_a,rms_a_vs_c,rms_b_vs_c,max_symmetric_a_vs_c,max_symmetric_b_vs_c,max_angle_a_vs_c_deg,max_angle_b_vs_c_deg,rms_two_body_correction,rms_irreducible_multibody,residual_relative,condition_number,sum_c_x,sum_c_y
equilateral,0.1,0.0,1.0,3.3918238993710697,0.027059000235643182,0.013715029719416101,0.027430115993205224,0.013809730149122353,1.2074182697257333e-06,1.2074182697257333e-06,0.0034498957344037315,0.0035458278680019265,1.730136374211258e-16,1.0822427714115004,-7.086833148219227e-17,0.0
equilateral,0.1,0.0,1.0,3.4415094339622643,0.025943106782542625,0.013141997671631137,0.026284051763329708,0.013228924921892026,0.0,0.0,0.003120775926259923,0.0032038809763469097,2.1189756405982117e-16,1.078623626107534,-8.523925010438006e-17,5.551115123125783e-17
equilateral,0.1,0.0,1.0,3.4911949685534593,0.024889212842576783,0.012601398065392228,0.025202852421658394,0.012681299114456103,0.0,0.0,0.0028273396296163967,0.00289949293547361,2.1189756616483433e-16,1.075220257395664,-7.086833148219227e-17,8.326672684688674e-17
equilateral,0.1,0.0,1.0,3.5408805031446544,0.02389304600016213,0.01209093994452402,0.02418193605543502,0.012164479942746153,8.537736462515939e-07,0.0,0.0025652707004063095,0.0026280507761784195,1.2233911808122351e-16,1.0720164420386333,-8.523925010438006e-17,5.551115123125783e-17
equilateral,0.1,0.0,1.0,3.590566037735849,0.022950682967229002,0.01160852557719242,0.02321710720061796,0.011676297878477081,0.0,0.0,0.0023308274653010917,0.0023855664594055713,2.735585778148448e-16,1.0689974328216965,-1.0580936640891507e-16,-2.7755575615628914e-17
equilateral,0.1,0.0,1.0,3.640251572327044,0.02205851672088113,0.011152231546863059,0.022304519023800096,0.011214766382584392,0.0,0.0,0.002120759480131711,0.0021685844813573896,1.730136425773338e-16,1.0661498006738597,-2.5149107588828625e-17,0.0
equilateral,0.1,0.0,1.0,3.689937106918239,0.02121322713054624,0.010720291946474576,0.02144063971054837,0.010778063942515468,1.2074182697257333e-06,0.0,0.0019322373074076025,0.0019741042598570156,1.7301365031164545e-16,1.0634612962104801,-9.862390709782118e-17,0.0
equilateral,0.1,0.0,1.0,3.7396226415094342,0.020411754663173753,0.010311083414081832,0.020622222536687985,0.010364518119520447,0.0,8.537736462515939e-07,0.0017627931306309355,0.001799514761292734,2.986794786016451e-20,1.0609207279976245,-1.3553746528203732e-16,-2.7755575615628914e-17
equilateral,0.1,0.0,1.0,3.7893081761006293,0.019651276808207496,0.009923111784211062,0.019846279171008827,0.009972591353601137,0.0,0.0,0.0016102704128269038,0.0016425392938826569,2.7355858107591714e-16,1.0585178552564396,-9.862390709782118e-17,0.0
equilateral,0.1,0.0,1.0,3.838993710691824,0.01892918690984193,0.009555000159762028,0.01911005581907029,0.009600868308874789,8.537736462515939e-07,0.0,0.001472781122668456,0.001501188768430674,5.173280321162306e-20,1.0562432930725327,-2.874183724437557e-17,2.7755575615628914e-17
equilateral,0.1,0.0,1.0,3.888679245283019,0.01824307513343629,0.009205478235332897,0.018411011869848434,0.009248044571845738,0.0,0.0,0.0013486693084841853,0.001373722030965781,1.2233911808122351e-16,1.0540884284641248,-8.263278207757977e-17,0.0
equilateral,0.1,0.0,1.0,3.938364779874214,0.017590711326989743,0.008873372725098368,0.01774680075148843,0.00891291654036375,1.2074182697257333e-06,0.0,0.0012364800099621451,0.001258612117366526,5.173280321162306e-20,1.0520453459040762,-3.2334566899922517e-17,2.7755575615628914e-17
equilateral,0.1,0.0,1.0,3.9880503144654087,0.016970029567973766,0.008557598767412274,0.01711525274050876,0.00859437236258076,1.2074182697257333e-06,0.0,0.0011349326687175316,0.001154517479806766,1.7301366062406047e-16,1.0501067610933013,-4.261962505219003e-17,8.326672684688674e-17
equilateral,0.1,0.0,1.0,4.037735849056604,0.016379114211285788,0.00825715219464884,0.016514359501486452,0.008291383803634294,1.2074182697257333e-06,1.2074182697257333e-06,0.0010428983394223503,0.0010602573977220584,2.1189757247987357e-16,1.048265961953419,-1.1398108734875562e-16,2.7755575615628914e-17
equilateral,0.1,0.0,1.0,4.087421383647799,0.015816187276212913,0.007971102570869184,0.01594226016238023,0.008002998933556243,0.0,0.0,0.0009593801187557984,0.0009747909191912367,1.730136399992298e-16,1.0465167559502278,-1.175738170043026e-16,4.163336342344337e-17
equilateral,0.1,0.0,1.0,4.1371069182389935,0.015279597029511245,0.007698586911992759,0.015397228754884218,0.007728335543425898,0.0,0.0,0.0008834963047112415,0.0008971987878668526,2.9966840743875174e-16,1.044853422981357,-4.931308143733295e-19,-1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.186792452830189,0.014767807638442263,0.0074388040136559,0.014877662870130202,0.007466575208470537,8.537736462515939e-07,0.0,0.0008144658775406397,0.0008266679004421548,1.2233912901919187e-16,1.0432706731647876,-3.004507125777572e-17,0.0
equilateral,0.1,0.0,1.0,4.2364779874213845,0.014279389782259542,0.007191009320974834,0.014382073398224806,0.007216957926835371,0.0,8.537736462515939e-07,0.0007515959588783758,0.0007624779137379791,2.1189756405982117e-16,1.0417636089529847,-1.1169159170660882e-16,0.0
equilateral,0.1,0.0,1.0,4.286163522012579,0.013813012123353985,0.0069545102823156575,0.013909075235782376,0.006978777271461992,1.2074182697257333e-06,0.0,0.0006942709597755304,0.000703989681767165,1.2233911443523384e-16,1.0403276910725534,-2.8248706430002246e-17,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.335849056603774,0.013367433550502248,0.006728662136000667,0.013457378859335406,0.0067513760000294295,1.2074182697257333e-06,0.0,0.000641943173506199,0.0006506352539266571,1.223391654790794e-16,1.0389587078536715,-9.242470941547395e-17,-2.7755575615628914e-17
equilateral,0.1,0.0,1.0,4.385534591194968,0.012941496116431665,0.006512864084827513,0.013025782674378835,0.0065341420744484974,0.0,1.2074182697257333e-06,0.0005941246066563545,0.0006019092076792722,1.2233912172721306e-16,1.0376527475688173,-4.751558872113712e-17,0.0
equilateral,0.1,0.0,1.0,4.435220125786164,0.01253411860053502,0.006306555818486951,0.012613166060198562,0.006326505047094741,8.537736462515939e-07,8.537736462515939e-07,0.0005503798734945966,0.0005573611242541254,1.730136425773338e-16,1.0364061734478316,-3.004507125777572e-17,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.484905660377359,0.012144290635146915,0.006109214348488593,0.012218483039724552,0.006127932775909188,8.537736462515939e-07,8.537736462515939e-07,0.0005103200050180737,0.000516589045256868,1.730136399992298e-16,1.035215601077358,-3.5434165741096135e-17,-1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.534591194968554,0.011771067340465164,0.005920351124192694,0.011840756511595255,0.005937928434835071,0.0,8.537736462515939e-07,0.00047359704623184076,0.0004792337726575595,5.173280321162306e-20,1.034077877928132,-1.4370918622187786e-17,0.0
equilateral,0.1,0.0,1.0,4.584276729559749,0.01141356441906288,0.005739509402020535,0.011479072988576054,0.005756027789829624,0.0,0.0,0.0004398993338752182,0.00044497389523647337,1.2233911808122351e-16,1.032990064784316,-1.7963648277734734e-17,0.0
equilateral,0.1,0.0,1.0,4.633962264150943,0.011070953666176274,0.005566261842994326,0.011132577792640012,0.005581796714026757,8.537736462515939e-07,0.0,0.00040894736254414575,0.0004135214418973307,1.2233911808122351e-16,1.0319494188757277,-1.0778188966640839e-17,0.0
equilateral,0.1,0.0,1.0,4.683647798742139,0.010742458856504211,0.005400208316436964,0.010800470662364977,0.005414828918515958,0.0,1.2074182697257333e-06,0.0003804901604503601,0.0003846180768527949,1.2233912172721306e-16,1.0309533785370024,-6.237963815769824e-17,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.733333333333333,0.010427351972368836,0.005240973890050576,0.010482001733091918,0.005254743877781807,0.0,0.0,0.0003543021073158657,0.00035803176400944883,2.7355859248966988e-16,1.0299995492379648,-7.111489688937893e-17,0.0
equilateral,0.1,0.0,1.0,4.783018867924529,0.010124949741678504,0.005088206988685974,0.010176467854465781,0.005101184931094556,0.0,1.2074182697257333e-06,0.0003301801364466615,0.00033355383830056075,1.2233911808122351e-16,1.0290856908471369,-1.5920718042774595e-17,0.0
equilateral,0.1,0.0,1.0,4.8327044025157235,0.009834610457336966,0.004941577705967977,0.009883209213679484,0.004953817543133361,1.2074182697257333e-06,1.2074182697257333e-06,0.00030794127114220775,0.00031099643054668344,1.7301364773354161e-16,1.028209706005783,-4.9805084363283924e-17,-1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.882389937106918,0.009555731052625766,0.004800776254585004,0.009601606236058406,0.0048123277088821005,0.0,0.0,0.00028742045250525113,0.0002901901999232124,1.7301364515543773e-16,1.0273696295034422,-3.184143608554919e-17,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,4.932075471698114,0.009287744409589306,0.004665511542504966,0.009331076737491412,0.0046764204893905035,0.0,0.0,0.0002684686216037556,0.00027098233449298557,1.730136399992298e-16,1.0265636185577962,-7.185459311093893e-18,6.938893903907228e-18
equilateral,0.1,0.0,1.0,4.981761006289308,0.00903011687974496,0.004535509863678605,0.00907107330583326,0.004545818666378811,8.537736462515939e-07,8.537736462515939e-07,0.0002509510239694538,0.00025323478569875944,1.730136399992298e-16,1.0257899439122202,-4.9805084363283924e-17,-2.0816681711721685e-17
equilateral,0.1,0.0,1.0,5.031446540880504,0.008782345998455277,0.004410513692928027,0.008821080890686558,0.004420261504874893,0.0,8.537736462515939e-07,0.00023474570872291175,0.00023682270735076417,1.2233911443523384e-16,1.0250469816735712,-5.943852550885135e-17,-6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.081132075471698,0.008543958376088708,0.004290280575751445,0.008580614583008317,0.004299503614172142,0.0,0.0,0.00021974219830339645,0.00022163307361437571,1.2233911808122351e-16,1.0243332058209356,-2.7350524016115507e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.130817610062893,0.008314507750741867,0.004174582104684629,0.008349217567832079,0.004183313898353975,0.0,0.0,0.00020584030795149763,0.00020756345390296284,2.986794786016451e-20,1.0236471813232633,-3.2334566899922517e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.180503144654088,0.008093573188711622,0.0040632029746678925,0.00812645923500358,0.00407147458849764,1.2074182697257333e-06,1.2074182697257333e-06,0.00019294909681467201,0.00019452092549837211,2.1189756616483433e-16,1.022987557810193,-1.681890045666133e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.230188679245283,0.0078807574202294,0.003955940110601525,0.007911933434289737,0.00396378034943857,0.0,0.0,0.00018098593489250295,0.0001824211072295367,1.730136399992298e-16,1.022353063746032,-8.083641724980629e-18,0.0
equilateral,0.1,0.0,1.0,5.279874213836479,0.007675685299108597,0.0038526018609161146,0.007705256862521625,0.003860037454656732,0.0,0.0,0.00016987567206044838,0.00017118729969803722,1.7301364773354161e-16,1.021742501061904,-8.083641724980629e-18,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,5.329559748427673,0.007478002376031194,0.003753007251576402,0.007506067571598797,0.0037600630234733224,0.0,0.0,0.00015954989715911605,0.00016074971940106196,2.1189756405982117e-16,1.0211547402055137,-3.56807311482828e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.379245283018868,0.00728737357610868,0.003656985295446036,0.007314023587221164,0.0036636843152801422,8.537736462515939e-07,0.0,0.00014994627664662044,0.00015104481570866172,4.223965694409712e-20,1.020588715571986,-2.1961429532795087e-17,0.0
equilateral,0.1,0.0,1.0,5.428930817610063,0.007103481972232784,0.0035643743524238418,0.007128801629161021,0.003570738076032699,0.0,1.2074182697257333e-06,0.00014100796362165674,0.00014201466104262758,1.2233912172721306e-16,1.0200434212827998,-2.8495271837188906e-17,-1.3877787807814457e-17
equilateral,0.1,0.0,1.0,5.478616352201258,0.006926027646455902,0.003475021536171672,0.006950095924716028,0.003481069932664251,8.537736462515939e-07,1.4787793334710982e-06,0.00013268306915940252,0.00013360640580734997,2.1189756616483433e-16,1.01951790728297,-3.118981907884912e-17,-6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.528301886792454,0.006754726632384875,0.003388782163644586,0.006777617107775897,0.003394533831495852,0.0,0.0,0.00012492418889061766,0.0001257717906673393,1.2233911443523384e-16,1.0190112757295158,-8.981824138867367e-18,-6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.577987421383648,0.00658930993211521,0.003305519243962531,0.006611091196557133,0.003310991517050789,0.0,1.2074182697257333e-06,0.00011768797860965844,0.00011846670967208408,2.735585843369894e-16,1.0185226776467562,6.0407114900204915e-18,0.0
equilateral,0.1,0.0,1.0,5.627672955974843,0.006429522601890643,0.003225103003484942,0.006450258643759803,0.0032303120480291574,0.0,0.0,0.00011093477344760241,0.00011165081851789595,2.7355858107591714e-16,1.0180513098262833,-2.8495271837188906e-17,-6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.6773584905660375,0.0062751229010821,0.003147410444213515,0.006294873453365477,0.003152371347465222,0.0,1.2074182697257333e-06,0.00010462824579502552,0.00010528718292240328,1.730136374211258e-16,1.017596411951476,-1.9196475313668053e-18,0.0
equilateral,0.1,0.0,1.0,5.727044025157233,0.006125881499635049,0.003072324932911763,0.006144702358885721,0.0030770517843703967,1.2074182697257333e-06,0.0,9.873509773103112e-05,9.934196268649504e-05,1.2233911808122351e-16,1.0171572639282849,-1.7717082870548067e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.7767295597484285,0.00598158073946113,0.0029997358185481445,0.005999524058237572,0.00300424178439229,8.537736462515939e-07,8.537736462515939e-07,9.322478420963966e-05,9.378412754089643e-05,1.730136399992298e-16,1.0167331834056448,-1.4370918622187786e-17,0.0
equilateral,0.1,0.0,1.0,5.826415094339623,0.005842013945712615,0.002929538075878579,0.005859128500918805,0.002933835467233554,0.0,0.0,8.806926369286561e-05,8.858520133165693e-05,1.7301364773354161e-16,1.0163235234703916,-6.287276897207156e-18,1.3877787807814457e-17
equilateral,0.1,0.0,1.0,5.876100628930818,0.00570698478415235,0.0028616319731727484,0.005723316223453577,0.002865732308773503,8.537736462515939e-07,8.537736462515939e-07,8.32427732989424e-05,8.371903149887872e-05,1.2233911808122351e-16,1.0159276705028581,-2.6945472416602097e-18,6.938893903907228e-18
equilateral,0.1,0.0,1.0,5.925786163522012,0.0055763066611878185,0.002795922762250664,0.005591897729466734,0.002799836826007034,0.0,0.0,7.872162587065258e-05,7.916158115333456e-05,1.2233911808122351e-16,1.0155450421805847,-5.3890944833204195e-18,1.0408340855860843e-17
equilateral,0.1,0.0,1.0,5.975471698113208,0.0054498021634087415,0.002732320389156565,0.00546469291103327,0.002736058283073017,0.0,8.537736462515939e-07,7.448402666209621e-05,7.48907413634197e-05,1.2233911808122351e-16,1.0151750856186352,-4.0418208624903146e-18,0.0
equilateral,0.1,0.0,1.0,6.025157232704403,0.005327302533715452,0.002670739223930681,0.005341530508220883,0.002674310416794303,0.0,8.537736462515939e-07,7.050990760075068e-05,7.088616153488535e-05,1.730136399992298e-16,1.0148172756360232,-4.0418208624903146e-18,0.0
equilateral,0.1,0.0,1.0,6.074842767295598,0.0052086471813792895,0.002611097808069664,0.005222247604010889,0.0026145111802757456,0.0,8.537736462515939e-07,6.678077730979746e-05,6.712909600352596e-05,4.577510638855876e-16,1.0144711131386321,-1.4820009829131154e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,6.124528301886793,0.005093683223571843,0.0025533186183790174,0.005106689152002778,0.0025565825032315597,0.0,0.0,6.327958527591096e-05,6.360226517012978e-05,5.173280321162306e-20,1.014136123609847,-1.3675262008057753e-17,0.0
equilateral,0.1,0.0,1.0,6.174213836477987,0.004982265056120894,0.0024973278460294767,0.0049947075345284486,0.002500450067820535,0.0,0.0,5.9990598725338195e-05,6.028972969150233e-05,1.730136425773338e-16,1.0138118557008233,-7.960359021387298e-18,0.0
equilateral,0.1,0.0,1.0,6.223899371069182,0.004874253951385727,0.002443055189716962,0.004886162148966713,0.002446043098860552,1.2074182697257333e-06,0.0,5.689929092656295e-05,5.717677640389232e-05,1.7301365031164545e-16,1.013497879913019,-1.996253890526491e-17,-3.469446951953614e-18
equilateral,0.1,0.0,1.0,6.273584905660378,0.00476951768137764,0.0023904336619246314,0.004780919020278049,0.0023932941673950464,1.2074182697257333e-06,0.0,5.3992239777581505e-05,5.4249814799189425e-05,1.6601326274870643e-34,1.0131937873661945,-7.062176607500562e-18,0.0
equilateral,0.1,0.0,1.0,6.323270440251573,0.0046679301643062655,0.0023393994073539716,0.004678850437853186,0.002342139006656218,8.537736462515939e-07,0.0,5.125703565615625e-05,5.149628300107956e-05,1.2233911808122351e-16,1.0128991886456695,-1.2777079594171016e-17,6.938893903907228e-18
equilateral,0.1,0.0,1.0,6.3729559748427675,0.004569371132976077,0.002289891532671237,0.004579834615018039,0.0022925163395485526,8.537736462515939e-07,8.537736462515939e-07,4.868219762225942e-05,4.8904562301032056e-05,1.2233913266518113e-16,1.0126137127230856,-2.1309812526095015e-17,-3.469446951953614e-18
equilateral,0.1,0.0,1.0,6.422641509433962,0.00447372582347868,0.0022418519467801087,0.004483755369570248,0.0022443677168478412,1.2074182697257333e-06,1.2074182697257333e-06,4.625709715567711e-05,4.646389941363919e-05,1.730136425773338e-16,1.0123370059454406,-1.2328270359333238e-19,0.0
equilateral,0.1,0.0,1.0,6.472327044025157,0.004380884682829191,0.002195225210890609,0.00439050182392444,0.0021976373653650482,0.0,0.0,4.397188869916952e-05,4.416433569922796e-05,1.2233912172721306e-16,1.0120687310875172,-2.6945472416602097e-18,0.0
equilateral,0.1,0.0,1.0,6.522012578616353,0.004290743094232229,0.002149958397716429,0.0042999681234979145,0.0021522720453957486,0.0,1.4787793334710982e-06,4.181744635177579e-05,4.199664268031311e-05,4.223965694409712e-20,1.0118085664632641,-1.302364500135768e-17,3.469446951953614e-18
equilateral,0.1,0.0,1.0,6.571698113207548,0.004203201118810423,0.00210600095917026,0.0042120531721132285,0.0021082209168067907,8.537736462515939e-07,0.0,3.9785306125700716e-05,3.99522632479603e-05,2.1189757247987357e-16,1.011556205091992,-3.5927296555469466e-18,0.0
equilateral,0.1,0.0,1.0,6.6213836477987424,0.004118163252668984,0.002063304601993297,0.00412666038324236,0.00206543541318995,0.0,0.0,3.7867613238885184e-05,3.802325801660483e-05,2.446782325164574e-16,1.0113113539156062,-4.4909120694336834e-18,6.938893903907228e-18
equilateral,0.1,0.0,1.0,6.671069182389937,0.0040355381983115165,0.0020218231707764484,0.004043697446064606,0.002023869123520829,0.0,0.0,3.605707397050393e-05,3.620225634071038e-05,2.9966840743875174e-16,1.0110737330633535,-1.7778724222344732e-17,0.0
equilateral,0.1,0.0,1.0,6.720754716981132,0.003955238649424965,0.0019815125378918243,0.003963076105316309,0.001983477680838612,0.0,0.0,3.4346911652534726e-05,3.4482411556329855e-05,1.730136399992298e-16,1.0108430751608533,-6.613085400557192e-18,3.469446951953614e-18
equilateral,0.1,0.0,1.0,6.770440251572328,0.003877181088183183,0.0019423304998651438,0.003884711954043993,0.0019442186574636176,0.0,1.2074182697257333e-06,3.273082641481769e-05,3.28573600541202e-05,1.730136399992298e-16,1.0106191246804166,-3.980179510693649e-18,0.0
equilateral,0.1,0.0,1.0,6.820125786163523,0.003801285594246956,0.0019042366797789138,0.0038085242384085535,0.0019060514663368946,0.0,0.0,3.1202958337926394e-05,3.132118383007234e-05,1.730136374211258e-16,1.0104016373298825,-1.8615265284434803e-17,0.0
equilateral,0.1,0.0,1.0,6.869811320754717,0.003727475664707002,0.0018671924353082842,0.003734435673754706,0.001868937268072883,0.0,1.2074182697257333e-06,2.975785370275813e-05,2.9868376194930224e-05,1.7301364773354161e-16,1.0101903794774088,-1.408914972626771e-18,0.0
equilateral,0.1,0.0,1.0,6.919496855345912,0.0036556780442670157,0.00183116077202292,0.003662372271218141,0.0018328388833552774,8.537736462515939e-07,8.537736462515939e-07,2.8390434056082012e-05,2.849381035470172e-05,6.678676176374723e-20,1.0099851276098453,-4.429270717637017e-18,0.0
equilateral,0.1,0.0,1.0,6.969182389937107,0.0035858225650199317,0.001796106261623155,0.003592263174194862,0.001797720710335498,8.537736462515939e-07,0.0,2.7095967838529766e-05,2.7192710602879e-05,1.2233912172721306e-16,1.0097856678224821,-1.598235939457126e-17,3.469446951953614e-18
equilateral,0.1,0.0,1.0,7.018867924528303,0.003517841995205816,0.001761994964790635,0.003524040504044991,0.0017635486467085116,0.0,8.537736462515939e-07,2.587004434599765e-05,2.596062588993299e-05,1.730136425773338e-16,1.00959179533814,-5.327453131523754e-18,0.0
equilateral,0.1,0.0,1.0,7.068553459119498,0.0034516718963973204,0.0017287943583683717,0.0034576392144497906,0.001730290016177672,0.0,8.537736462515939e-07,2.4708549817410948e-05,2.4793405558396783e-05,1.730136425773338e-16,1.0094033140537026,-5.327453131523754e-18,0.0
equilateral,0.1,0.0,1.0,7.118238993710692,0.003387250488576198,0.0016964732665883681,0.003392996953871254,0.001697913499018563,0.0,0.0,2.360764546143429e-05,2.368717705182556e-05,1.2233912172721306e-16,1.0092200361123462,-1.5084176980684524e-17,0.0
equilateral,0.1,0.0,1.0,7.167924528301887,0.003324518522621076,0.00166500179610626,0.003330053935616444,0.001666389066500795,0.0,8.537736462515939e-07,2.2563747252397618e-05,2.263832542443152e-05,1.2233912172721306e-16,1.0090417814998063,-8.347808876533999e-18,3.469446951953614e-18
equilateral,0.1,0.0,1.0,7.2176100628930815,0.0032634191597538473,0.001634351274598377,0.0032687528150364903,0.0016356879189160507,0.0,0.0,2.1573507341837942e-05,2.164347449420462e-05,1.2233913266518113e-16,1.008868377663195,-2.6945472416602097e-18,-1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.267295597484278,0.003203897857506615,0.0016044941927066964,0.00320903857341189,0.0016057824269962444,0.0,0.0,2.063379694596315e-05,2.069946949723204e-05,1.2233911808122351e-16,1.0086996591509374,-6.164135179666619e-20,0.0
equilateral,0.1,0.0,1.0,7.3169811320754725,0.0031459022618302974,0.0015754041491250503,0.0031508584081268508,0.0015766460765106688,1.2074182697257333e-06,1.2074182697257333e-06,1.9741690582772038e-05,1.9803361114053817e-05,1.730136348430218e-16,1.008535467272515,-9.818365200957436e-18,-1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.366666666666667,0.0030893821049679656,0.001547055798638489,0.0030941616287508407,0.0015482534158509549,0.0,0.0,1.8894451543784672e-05,1.895239075087245e-05,2.986794786016451e-20,1.0083756497768044,-2.4700016381885257e-18,0.0
equilateral,0.1,0.0,1.0,7.416352201257862,0.0030342891087445133,0.0015194248029372526,0.0030388995586613904,0.0015205800064256685,0.0,1.2074182697257333e-06,1.8089518495943387e-05,1.814397696913299e-05,4.223965694409712e-20,1.0082200605478535,-1.1553088676934243e-17,0.0
equilateral,0.1,0.0,1.0,7.466037735849056,0.002980576892958821,0.0014924877840369346,0.002985025441887359,0.001493602375687152,0.0,1.2074182697257333e-06,1.7324493118876592e-05,1.737570296666456e-05,2.9966840892722084e-16,1.0080685593170526,-1.3472736208301049e-18,-3.469446951953614e-18
equilateral,0.1,0.0,1.0,7.515723270440253,0.0029282008885743943,0.0014662222801544603,0.002932494354862306,0.0014672979726440924,0.0,0.0,1.659712869103823e-05,1.6645305022411894e-05,1.2233912901919187e-16,1.007921011390693,-2.0209104312451573e-18,0.0
equilateral,0.1,0.0,1.0,7.565408805031447,0.0028771182554205186,0.0014406067038910664,0.002881263122785326,0.0014416451257074961,0.0,0.0,1.5905319546041748e-05,1.5950661824585805e-05,4.223965694409712e-20,1.0077772873920054,-4.204725114165333e-18,0.0
equilateral,0.1,0.0,1.0,7.615094339622642,0.002827287804158774,0.0014156203025898213,0.0028312902403422194,0.001416623002731824,8.537736462515939e-07,0.0,1.5247091327698315e-05,1.5289784609295024e-05,1.730136374211258e-16,1.007637263016797,-8.695637183599016e-18,-1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.664779874213837,0.0027786699222449736,0.0013912431207390287,0.002782535796507667,0.0013922115731260188,0.0,0.0,1.4620591978179178e-05,1.4660808043131094e-05,1.2233912172721306e-16,1.0075008188018981,-7.79745476971228e-18,-1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.714465408805031,0.0027312265036791216,0.0013674559643050087,0.002734961403214685,0.0013683915719134361,8.537736462515939e-07,0.0,1.4024083399943247e-05,1.4061981789080496e-05,1.7301365031164545e-16,1.007367839905659,-6.287276897207156e-18,1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.764150943396228,0.0026849208823090764,0.00134424036688332,0.002688530127650369,0.0013451444656284329,8.537736462515939e-07,8.537736462515939e-07,1.3455933736826952e-05,1.3491662700420276e-05,1.730136399992298e-16,1.00723821589979,-8.022000373183963e-18,-1.734723475976807e-18
equilateral,0.1,0.0,1.0,7.813836477987422,0.002639717768501527,0.0013215785575601804,0.0026432064279885027,0.0013224524199409772,0.0,0.0,1.2914610224822977e-05,1.2948307592021835e-05,1.2233912537320254e-16,1.0071118405718908,-2.0209104312451573e-18,3.469446951953614e-18
equilateral,0.1,0.0,1.0,7.863522012578617,0.002595583188976976,0.0012994534303953857,0.002598956092348275,0.001300298268918531,0.0,0.0,1.2398672566905982e-05,1.2430466542984582e-05,1.7301364773354161e-16,1.0069886117380573,-1.7963648277734733e-18,0.0
equilateral,0.1,0.0,1.0,7.913207547169812,0.002552484429638802,0.0012778485154280156,0.0025557461808051944,0.00127866548582457,0.0,8.537736462515939e-07,1.1906766790542898e-05,1.1936776688316925e-05,2.118975703748605e-16,1.006868431064976,-1.571819224301789e-18,-3.469446951953614e-18
equilateral,0.1,0.0,1.0,7.962893081761006,0.002510389981235712,0.0012567479511233037,0.0025135449702911885,0.0012575381553734874,0.0,8.537736462515939e-07,1.1437619549906453e-05,1.1465956461099118e-05,1.7301365031164545e-16,1.0067512039009834,-3.531088303750281e-18,1.734723475976807e-18
equilateral,0.1,0.0,1.0,8.0125786163522,0.0024692694876791623,0.0012361364581784198,0.002472321902197778,0.0012369009473566389,0.0,0.0,1.0990032837820953e-05,1.1016800249774137e-05,4.223965694409712e-20,1.0066368391155665,-7.348363562768912e-18,-3.469446951953614e-18
equilateral,0.1,0.0,1.0,8.062264150943397,0.0024290936969031136,0.00121599931461392,0.0024320475325692124,0.0012167390915646457,0.0,1.2074182697257333e-06,1.0562879075878452e-05,1.0588173438227892e-05,2.1189758089992559e-16,1.0065252489468508,-7.79745476971228e-18,1.734723475976807e-18
equilateral,0.1,0.0,1.0,8.111949685534592,0.002389834414087879,0.0011963223320806049,0.002392693484703989,0.0011970383539384232,0.0,0.0,1.0155096553147393e-05,1.0179007799010253e-05,1.7301364773354161e-16,1.0064163488566074,-2.2146353588185084e-18,0.0
equilateral,0.1,0.0,1.0,8.161635220125786,0.002351464457157462,0.0011770918333111943,0.002354232404068563,0.001177785013871883,0.0,1.2074182697257333e-06,9.765685187082564e-06,9.788297212476376e-06,1.2233912172721306e-16,1.0063100573923836,-3.755633907221965e-18,0.0
equilateral,0.1,0.0,1.0,8.211320754716981,0.002313957614399912,0.001158294630660884,0.002316637915372032,0.0011589658426172961,0.0,0.0,9.393702581747498e-06,9.415093686967554e-06,1.730136348430218e-16,1.0062062960563496,-2.2146353588185084e-18,0.0
equilateral,0.1,0.0,1.0,8.261006289308176,0.0022772886041122296,0.00113991800567164,0.0022798845817005803,0.0011405680827187993,0.0,1.2074182697257333e-06,9.038260360986994e-06,9.05850365708702e-06,1.730136399992298e-16,1.0061049891805052,-1.7963648277734733e-18,0.0
equilateral,0.1,0.0,1.0,8.310691823899372,0.0022414330361510853,0.0011219496896114926,0.0022439478655899335,0.001122579428432236,0.0,0.0,8.698520755679798e-06,8.717684539105306e-06,4.223965694409712e-20,1.0060060638078872,-2.663726565761877e-18,8.673617379884035e-19
