case_id,lmax,rms_d,rms_matched_pairwise,rms_collective_residual,delta_d,delta_d_applicable,delta_b,delta_b_applicable,delta_r,delta_r_applicable,physical_residual,balanced_condition,raw_condition
n4_irregular_f0.4_d4.0,5,0.014008394824933787,0.013954514292101261,5.4552842058524703e-05,1.5574729375746202e-05,true,1.5415813848093437e-05,true,1.2346856666776519e-06,true,2.4547768664913805e-16,1.0114060902086528,837904.78535007627
n4_irregular_f0.4_d4.0,7,0.014008396650094731,0.013954516136561033,5.4552820476153932e-05,1.6853826167144129e-07,true,1.6883584767839368e-07,true,5.8970204221632677e-09,true,3.8200393719264887e-16,1.0114063177337762,1606111506862.4595
n4_irregular_f0.4_d6.0,1,0.0028919455389689679,0.0028885443162892229,3.4410034626122166e-06,0,false,0,false,0,false,1.962257184451216e-16,1.0032601163533557,1.0032601163533554
n4_irregular_f0.4_d6.0,3,0.0028924574744270022,0.0028889470052169655,3.5498160755110106e-06,0.00018049836628979,true,0.00014611766721478746,true,4.4544784100635663e-05,true,3.1030060379074474e-16,1.0034059989969493,1.185214574871984
n4_irregular_f0.4_d6.0,5,0.0028924583729130204,0.0028889479050350935,3.5498179308945755e-06,3.7281945846835058e-07,true,3.6942389455030553e-07,true,3.1134947811177269e-08,true,2.1540089738254795e-16,1.0034063884277058,2940.5421614849984
n4_irregular_f0.4_d10.0,1,0.00044142067544666918,0.00044128731476938997,1.3485359876238399e-07,0,false,0,false,0,false,1.9639130436771441e-16,1.0008422316306214,1.0008422316306211
n4_irregular_f0.4_d10.0,3,0.00044143206666999397,0.0004412971673714026,1.3637302781464248e-07,2.6237370661497473e-05,true,2.302073299521041e-05,true,3.9892149779651156e-06,true,2.2190383804108166e-16,1.0008538864687955,1.0145254725727937
n4_irregular_f0.4_d10.0,5,0.00044143206790323193,0.00044129716860661006,1.3637303242052307e-07,3.3818995467241856e-09,true,3.3511580047306608e-09,true,2.9014202952938225e-10,true,2.2473068280169485e-16,1.0008538895743648,4.2593180495350076
n4_irregular_f0.8_d2.1,1,0.77338884712261047,0.73711992962170447,0.036748763415010662,0,false,0,false,0,false,2.6737335359402044e-16,1.1413294106701455,1.1413294106701455
n4_irregular_f0.8_d2.1,3,0.83290713220995205,0.78148610970862775,0.052659024954510386,0.074170254542420697,true,0.058252360196034206,true,0.020758845754527359,true,3.9880700638034296e-16,1.3054963225825071,4441.1822160355832
n4_irregular_f0.8_d2.1,5,0.84628536677686661,0.79412875552691153,0.053399864177876934,0.018999123070111232,true,0.017984328459088563,true,0.0013304569704306276,true,3.9428265887743287e-16,1.4338649563593475,37445222693.911964
n4_irregular_f0.8_d2.1,7,0.84882825816302454,0.79654854367340622,0.053537800208637028,0.0038945295076743824,true,0.0037129245600884008,true,0.00020306232638255572,true,3.6226820943585026e-16,1.5171237431527245,1.2404342723344305e+18
n4_irregular_f0.8_d2.1,9,0.84927447824909874,0.79697219984667445,0.053562819083686174,0.00071554865550226454,true,0.00068339508169402161,true,3.4810950277771932e-05,true,7.9385037630916861e-16,1.5647602328235517,4.7889651019787805e+26
n4_irregular_f0.8_d2.1,11,0.84935441772164788,0.79704839141990236,0.053566996048927958,0.00013215183039488201,true,0.00012622664235784685,true,6.2554989336664539e-06,true,7.7225017622051282e-16,1.589948788776834,3.7596442040034334e+34
n4_irregular_f0.8_d2.5,1,0.37392654223425092,0.36351081035987431,0.010555486427875948,0,false,0,false,0,false,3.4033595139522847e-16,1.0819038558421397,1.0819038558421397
n4_irregular_f0.8_d2.5,3,0.38416700647189683,0.37116150324325609,0.013236273538559971,0.027543369018992608,true,0.021636673084194924,true,0.0078539128283276576,true,3.3270671727353168e-16,1.129438326306009,718.06250220152413
n4_irregular_f0.8_d2.5,5,0.38511674450635591,0.37208307242408639,0.013262897892794554,0.0029522606382084027,true,0.0028540526351728567,true,0.00020250846107366062,true,3.4807719146154995e-16,1.1410434048723122,2616361150.8901672
n4_irregular_f0.8_d2.5,7,0.38518415003648682,0.37214893586446435,0.013264620212661041,0.00022569551347968394,true,0.00021997338105279957,true,8.3662148216987775e-06,true,3.4186805500494051e-16,1.1429996794116328,35100003173161280
n4_irregular_f0.8_d2.5,9,0.38518805386992339,0.37215270530571165,0.013264764596181696,1.3643360580032952e-05,true,1.3274914618066324e-05,true,4.3051206307732683e-07,true,3.9731819427607935e-16,1.1432494149090591,3.2633969860375394e+25
n4_irregular_f0.8_d3.0,1,0.17786227063865387,0.17495947408375473,0.0029415641475637735,0,false,0,false,0,false,2.8581036806437967e-16,1.047181831117719,1.0471818311177188
n4_irregular_f0.8_d3.0,3,0.17964975883393072,0.1762901521811269,0.003408498790672647,0.010247206836953248,true,0.0080060707097184373,true,0.0029980740072508686,true,2.8454638799364911e-16,1.0618944367942096,114.89070500473306
n4_irregular_f0.8_d3.0,5,0.17972491189766898,0.17636417356669143,0.003409559097027249,0.00050029853338745219,true,0.00048936611299435018,true,3.6469751316934311e-05,true,3.4383089389286635e-16,1.063109229096421,191552253.49907744
n4_irregular_f0.8_d3.0,7,0.17972735308727361,0.17636659912939678,0.0034095764159114582,1.7514478660527164e-05,true,1.730167411404251e-05,true,5.8700299807519506e-07,true,3.0831655061382907e-16,1.0631695988271308,1184885603642514.5
n4_irregular_f0.8_d4.0,1,0.05631525639016409,0.055911749920873791,0.00040869400737802633,0,false,0,false,0,false,2.7274378840270825e-16,1.0203262653313578,1.0203262653313578
n4_irregular_f0.8_d4.0,3,0.056442418527179926,0.056005954424460352,0.00044190657713735721,0.0023115140934538464,true,0.0017906069073499867,true,0.00069235748338177872,true,2.2207924075860113e-16,1.0230537715735992,8.2582174415237226
n4_irregular_f0.8_d4.0,5,0.056444008821161157,0.056007537478638875,0.00044191571879722424,3.3723970309757871e-05,true,3.3260404883754721e-05,true,2.6558201649422669e-06,true,3.2139230333961889e-16,1.0231032712065857,3360561.4743831586
n4_irregular_f0.8_d4.0,7,0.056444024969518072,0.056007553734953669,0.00044191559434564721,3.6984108534130166e-07,true,3.6922153965828832e-07,true,1.2820631802466715e-08,true,4.2024573168102355e-16,1.0231037906294782,6456731182657.9883
n4_irregular_f0.8_d6.0,1,0.011590883708074508,0.011563602009891543,2.7600136771980423e-05,0,false,0,false,0,false,3.881527536034258e-16,1.0065329998309105,1.0065329998309103
n4_irregular_f0.8_d6.0,3,0.011594602125567831,0.011566402001541971,2.8515381950262485e-05,0.00032762697652276697,true,0.00025574425416681999,true,9.3293841316495667e-05,true,2.2973987770001685e-16,1.0068394756037591,1.4031576773553371
n4_irregular_f0.8_d6.0,5,0.011594609890091324,0.011566409767490378,2.8515407595773048e-05,8.0366245638469589e-07,true,7.9543417882659853e-07,true,6.7010704436403552e-08,true,3.4495890015454361e-16,1.0068403239163348,11758.235677493225
n4_irregular_f0.8_d10.0,1,0.0017665750697084541,0.0017655075568734626,1.0794580736545274e-06,0,false,0,false,0,false,3.3769377965865854e-16,1.0016852879573308,1.0016852879573306
n4_irregular_f0.8_d10.0,3,0.0017666425349959802,0.0017655621563440881,1.0921653045609099e-06,3.8848833692982066e-05,true,3.2125046299511379e-05,true,8.332857910606348e-06,true,2.6260144571806375e-16,1.0017096556017171,1.0292631334690772
n4_irregular_f0.8_d10.0,5,0.0017666425455581517,0.0017655621669197469,1.0921653474926745e-06,7.2447691086975102e-09,true,7.1762195549699664e-09,true,6.248011914706661e-10,true,3.3973120076303264e-16,1.0017096623124202,11.892440372586767
n4_irregular_f1.0_d2.1,1,1.2346869235491218,1.1617978779647347,0.073834873569724402,0,false,0,false,0,false,3.4311900239558132e-16,1.1804365457982289,1.1804365457982289
n4_irregular_f1.0_d2.1,3,1.3615595670548728,1.2548224314829639,0.10938783077655991,0.09671965745636886,true,0.074818086377122117,true,0.027999133546434962,true,3.372017675550454e-16,1.4059864617553761,7269.5751562831738
n4_irregular_f1.0_d2.1,5,1.3930455643275299,1.284072172609537,0.11169411129507531,0.027135878318252246,true,0.02531278577658411,true,0.0021674867783543612,true,3.3656679271449172e-16,1.5945581460647567,64885952119.96843
n4_irregular_f1.0_d2.1,7,1.3998114574132887,1.2904147458173985,0.11216615458001912,0.0062673374676271059,true,0.0058942239973561869,true,0.00040776346975368447,true,4.7946971897815507e-16,1.7228957002466914,2.3109845486111017e+18
n4_irregular_f1.0_d2.1,9,1.4011823795346727,1.2916996927283522,0.11226163977118331,0.0013242901599702886,true,0.0012483444913184265,true,8.1468048531005115e-05,true,6.1864517721209731e-16,1.7988481874442372,2.3459836861068499e+26
n4_irregular_f1.0_d2.1,11,1.4014683300740005,1.2919687195625644,0.11228051026109667,0.00028320765843770443,true,0.00026705698951269568,true,1.7052775246944919e-05,true,3.8656598035267084e-16,1.8399803533633012,3.7137931264164175e+34
n4_irregular_f1.0_d2.1,13,1.4015316651225649,1.2920284106817268,0.11228458734633144,6.332050458391218e-05,true,5.9780943946569957e-05,true,3.7265747872905392e-06,true,6.201033336976187e-16,1.8606291045582284,4.6949240650952069e+42
n4_irregular_f1.0_d2.5,1,0.59157008308654313,0.57088714701546817,0.020957206682144174,0,false,0,false,0,false,2.3800388480084557e-16,1.1036380507799544,1.1036380507799544
n4_irregular_f1.0_d2.5,3,0.61262940051755399,0.58646776213580121,0.026633520465240059,0.035518031504858188,true,0.027653533726812278,true,0.010323295893538354,true,4.270082188255275e-16,1.1667558971790319,1139.8483498740293
n4_irregular_f1.0_d2.5,5,0.61465984765760384,0.58841933509610067,0.02671033755765281,0.0039510893045233515,true,0.0037891869910919745,true,0.00027885206733975026,true,3.0158342087280447e-16,1.1827178761453685,4215844960.7945862
n4_irregular_f1.0_d2.5,7,0.61480805009139849,0.58856287383905581,0.026715494435790712,0.00031063305927725242,true,0.00030046607137097396,true,1.3115315620779262e-05,true,4.198939397343637e-16,1.1854779713823018,57464928920623768
n4_irregular_f1.0_d2.5,9,0.61481688303882209,0.58857133560440955,0.026715893861064034,1.9323687863030164e-05,true,1.8666490608561657e-05,true,7.4396983510861635e-07,true,4.8936764307159918e-16,1.1858366873872483,4.0289498368025117e+25
n4_irregular_f1.0_d3.0,1,0.27990701505992005,0.27418305841842155,0.0057998683043771933,0,false,0,false,0,false,2.6729830046223185e-16,1.0593934643004388,1.0593934643004388
n4_irregular_f1.0_d3.0,3,0.28352005854636592,0.27685572052013274,0.0067620012010967505,0.013124924690141758,true,0.010196616825305605,true,0.0038887587160365378,true,3.0000948301140301e-16,1.0786182591276747,179.5067851595789
n4_irregular_f1.0_d3.0,5,0.28367599635166929,0.2770085161721581,0.0067650197053125269,0.00065726974427440105,true,0.00064008491092017704,true,4.7949513314883286e-05,true,3.0194236247417309e-16,1.0802524506311517,302480452.61917365
n4_irregular_f1.0_d3.0,7,0.28368112057313205,0.27701358296953671,0.006765082364898996,2.3275116983944402e-05,true,2.2895770186919785e-05,true,8.1042672577235097e-07,true,5.5904068844167301e-16,1.0803353204157415,1879599428189888.5
n4_irregular_f1.0_d4.0,1,0.088265075180048613,0.087473716971955662,0.00080150040506990841,0,false,0,false,0,false,2.1824453271575893e-16,1.0254850690769035,1.0254850690769037
n4_irregular_f1.0_d4.0,3,0.088518039360019313,0.087660087097156336,0.00086865207195892431,0.0029326278426766478,true,0.0022614057637616539,true,0.00088993362757404284,true,2.1313605105012384e-16,1.0290052597241635,11.898165702942368
n4_irregular_f1.0_d4.0,5,0.088521291743061475,0.087663317871489357,0.0008686774927328287,4.3965189830608511e-05,true,4.3282331720070009e-05,true,3.4536004895238512e-06,true,3.5196947888981374e-16,1.0290707047176315,5260789.5648384159
n4_irregular_f1.0_d4.0,7,0.08852132502005898,0.08766335130554162,0.00086867730565101339,4.8580051629642441e-07,true,4.8414364709456063e-07,true,1.6824741916225911e-08,true,5.9376364731477619e-16,1.0290714014127915,10120411174978.449
n4_irregular_f1.0_d6.0,1,0.018128856326707007,0.018075501301149304,5.397716535744854e-05,0,false,0,false,0,false,2.1858275686226711e-16,1.0081742525778223,1.0081742525778223
n4_irregular_f1.0_d6.0,3,0.01813606779520948,0.018080872605936545,5.5811437177036757e-05,0.00040639939871888142,true,0.0003143916065671244,true,0.00011942207241800516,true,4.3087741891694854e-16,1.008567207556226,1.5255384269148331
n4_irregular_f1.0_d6.0,5,0.018136083594261544,0.018080888397585038,5.581149914105993e-05,1.0453744453885793e-06,true,1.0340810380020371e-06,true,8.7089160408751304e-08,true,2.8520122581783779e-16,1.0085683169500559,18373.5763638141
n4_irregular_f1.0_d10.0,1,0.0027609711670837415,0.0027588855679936569,2.1089314618949597e-06,0,false,0,false,0,false,2.194677536577959e-16,1.002107125734256,1.0021071257342558
n4_irregular_f1.0_d10.0,3,0.0027610949050948458,0.002758983597319195,2.1343252232921795e-06,4.5603308005832275e-05,true,3.7006878369043737e-05,true,1.0652388700818261e-05,true,3.3654122778602382e-16,1.0021382916744683,1.0367123015973563
n4_irregular_f1.0_d10.0,5,0.0027610949265297422,0.0027589836187779451,2.1343253137877727e-06,9.4089922468275159e-09,true,9.3184591717763695e-09,true,8.1216889259048485e-10,true,4.5023924809911445e-16,1.0021383004133331,17.531433122366703
n6_linear_f0.1_d2.1,1,0.0062033517655523699,0.0061569225633280695,5.939663970044693e-05,0,false,0,false,0,false,1.9304021901738787e-16,1.0205364507117576,1.0205364507117576
n6_linear_f0.1_d2.1,3,0.0062456334174147855,0.0062147996142340178,3.8508023351592325e-05,0.0073914316317423333,true,0.0092916493294464102,true,0.0033540246767184978,true,2.4380050019013362e-16,1.0356406359928989,168.79177246756959
n6_linear_f0.1_d2.1,5,0.0062534194075897038,0.0062289325176960331,3.0201900944866001e-05,0.0016271913243768896,true,0.0022663703413741652,true,0.0013378040667377793,true,3.094884695411741e-16,1.0442094093187215,1306444680.2917323
n6_linear_f0.1_d2.1,7,0.0062544680418868985,0.0062310388693720305,2.8824102359740449e-05,0.0002395129112440234,true,0.00033772031076742082,true,0.00022282432932775752,true,7.2290950427319714e-16,1.0489191767735586,35026045197593012
n6_linear_f0.1_d2.1,9,0.0062545863124310501,0.006231285599786889,2.8656951875975737e-05,2.8005336545740844e-05,true,3.9558561105179114e-05,true,2.7063947060540134e-05,true,4.7991505588420186e-16,1.0513697922178002,4.6551890819444398e+24
n6_linear_f0.1_d2.5,1,0.0030867185684670235,0.0030728391097856857,1.7734658366709918e-05,0,false,0,false,0,false,1.5359756237140292e-16,1.012235106924076,1.012235106924076
n6_linear_f0.1_d2.5,3,0.003093072215268351,0.0030839494114244942,1.140848774231655e-05,0.0026240161438651722,true,0.0036017975233389073,true,0.0020504095692845349,true,2.0329007699565581e-16,1.0162523679595161,30.879853663194332
n6_linear_f0.1_d2.5,5,0.0030935883891979347,0.0030852524333773129,1.0379833475395146e-05,0.00030143874721612725,true,0.00042243709969595663,true,0.00033504452674326478,true,2.0236142414448122e-16,1.0169365309213487,110840027.63225196
n6_linear_f0.1_d2.5,7,0.003093621249946615,0.0030853469316301767,1.0299503385879601e-05,2.2151647072892028e-05,true,3.0636001392446863e-05,true,2.6228595586445221e-05,true,8.8594452563462186e-16,1.0170286566456996,1470286357576779.8
n6_linear_f0.1_d3.0,1,0.0014941721376493054,0.001490205230872783,5.0581394677350552e-06,0,false,0,false,0,false,2.1305519083847181e-16,1.0071599127219661,1.0071599127219661
n6_linear_f0.1_d3.0,3,0.0014951481247334419,0.0014923214104936705,3.5469660762970755e-06,0.0010135306678617359,true,0.0014192955585031312,true,0.0010133057486983155,true,2.146118241880833e-16,1.0082759798492651,6.518716599976015
n6_linear_f0.1_d3.0,5,0.0014951782372234501,0.0014924340680772211,3.4391340375487464e-06,5.6871824480435047e-05,true,7.5579795896036619e-05,true,7.2638392367428998e-05,true,2.96946422509867e-16,1.0083355141878325,8581882.3988076597
n6_linear_f0.1_d3.0,7,0.0014951791487299688,0.0014924380135968832,3.4351798439498992e-06,2.034945293754914e-06,true,2.6469919657263695e-06,true,2.6682023326588643e-06,true,6.6223741754781124e-16,1.0083378526161568,54556453398671.273
n6_linear_f0.1_d4.0,1,0.00048013473104758771,0.00047957132009798044,7.1571564769771405e-07,0,false,0,false,0,false,1.7828174352885102e-16,1.0031141239123336,1.0031141239123336
n6_linear_f0.1_d4.0,3,0.00048021242408091713,0.00047975283671426136,5.7871650105803636e-07,0.00027017575051062819,true,0.00037909362973645688,true,0.000286023990024824,true,2.2452263943842769e-16,1.0032934087570335,1.6662325722512861
n6_linear_f0.1_d4.0,5,0.0004802127203731795,0.00047975532658198959,5.7585916167715059e-07,4.3495972183230225e-06,true,5.2029146250327647e-06,true,5.9896509838560735e-06,true,3.0685924147032911e-16,1.0032956191765972,153475.78935924527
n6_linear_f0.1_d6.0,1,9.9737670184921553e-05,9.9699472395831175e-05,4.8623139157388687e-08,0,false,0,false,0,false,1.8897951887028539e-16,1.0009942597746979,1.0009942597746979
n6_linear_f0.1_d6.0,3,9.9742771612892241e-05,9.9707812079911278e-05,4.4390597771654093e-08,6.1703965372720106e-05,true,8.390951422139562e-05,true,4.252602933269289e-05,true,2.2070322223759114e-16,1.0010119687328456,1.07195568442689
n6_linear_f0.1_d6.0,5,9.9742771506992035e-05,9.9707824450642914e-05,4.4374513992045238e-08,1.1531830887635592e-07,true,1.2460667492406584e-07,true,1.6232257474134294e-07,true,2.6102217602641153e-16,1.0010120086889209,539.10764818091923
n6_linear_f0.1_d10.0,1,1.4701978424125325e-05,1.4700694230014844e-05,1.7304684388736122e-09,0,false,0,false,0,false,1.8897951887028539e-16,1.0002469387354613,1.0002469387354613
n6_linear_f0.1_d10.0,3,1.4702227220912542e-05,1.4700985198647765e-05,1.6764608815325938e-09,1.7434259297817744e-05,true,1.988017150863555e-05,true,3.6857213668065214e-06,true,1.9648632080800465e-16,1.0002482880624644,1.0058593275202286
n6_linear_f0.1_d10.0,5,1.4702227219947167e-05,1.4700985216201949e-05,1.6764374014501726e-09,1.1435408194631096e-09,true,1.201780255611171e-09,true,1.6126738968485006e-09,true,2.7648279686313622e-16,1.0002482884249504,1.9369460326141181
n6_linear_f0.4_d2.1,1,0.10317297285705111,0.10005607001347167,0.0039564619658542747,0,false,0,false,0,false,2.1020609111807298e-16,1.0850337333305338,1.0850337333305338
n6_linear_f0.4_d2.1,3,0.10612188316339435,0.10399844985821466,0.0026389444057409017,0.03014361832916776,true,0.037245283206992386,true,0.012462172739566933,true,2.1667244923336269e-16,1.1547089577373886,2879.7474241557456
n6_linear_f0.4_d2.1,5,0.10678343102202684,0.10511027675273669,0.0020529635186522176,0.0076349545426791718,true,0.010438591402528379,true,0.005528113714467946,true,2.5558623656542856e-16,1.1970592521950421,24010034121.199654
n6_linear_f0.4_d2.1,7,0.10689169709942711,0.10530037695804668,0.0019467772793859573,0.0012894003895279177,true,0.0017829361256293983,true,0.0010054929130583175,true,8.1542162183519423e-16,1.2213007157403111,7.8479965651513114e+17
n6_linear_f0.4_d2.1,9,0.10690749079851336,0.10532736792285359,0.0019322598163230194,0.00018413778237767186,true,0.00025310766774316624,true,0.00013765765079601326,true,7.238325927444529e-16,1.2342612014414962,5.4770294302597781e+25
n6_linear_f0.4_d2.1,11,0.10690977962475308,0.10533103067949215,0.0019304785583299665,2.5450136608361157e-05,true,3.4346726046522795e-05,true,1.6896520017350614e-05,true,5.0036638518378679e-16,1.2407665744988754,4.8973214449354043e+34
n6_linear_f0.4_d2.5,1,0.050535638194453267,0.049621852366599502,0.0011622020919465365,0,false,0,false,0,false,1.5438419300995934e-16,1.0499532504625015,1.0499532504625015
n6_linear_f0.4_d2.5,3,0.050927395212199661,0.05032930837560104,0.00074499315587847885,0.010130419071892665,true,0.013929421488448465,true,0.0082143884780930855,true,3.0391062393679366e-16,1.0676028314557937,480.20415951252153
n6_linear_f0.4_d2.5,5,0.050965566149032797,0.050422165461852853,0.00067379231604885483,0.0013011408692497235,true,0.0018271035300344862,true,0.0014080215856201548,true,2.4305126997811201e-16,1.0707520560962176,1860363243.7020476
n6_linear_f0.4_d2.5,7,0.050968131390363131,0.050429127724963912,0.00066808408906877438,9.8420634656925154e-05,true,0.0001369863203144664,true,0.00011318999170397766,true,4.7750736568255137e-16,1.0711901194825226,24690194538803780
n6_linear_f0.4_d2.5,9,0.05096827206141212,0.050429529063873726,0.00066774591006957945,5.7067808541315564e-06,true,7.896539965842086e-06,true,6.7106037098618505e-06,true,7.6749724694313919e-16,1.0712396181773509,2.4553630605167773e+24
n6_linear_f0.4_d3.0,1,0.024230180849304953,0.023972070199117599,0.00032822369727193712,0,false,0,false,0,false,1.6236832546533571e-16,1.0289844809960316,1.0289844809960313
n6_linear_f0.4_d3.0,3,0.024279798381517063,0.02409748692553846,0.00022815748577121738,0.0037446760047108577,true,0.0051803100550418379,true,0.0041321533696257852,true,2.2010685046019068e-16,1.0337608012997628,77.937899299007896
n6_linear_f0.4_d3.0,5,0.024281909104869211,0.024105253856433181,0.00022079023295789059,0.00024072269114603118,true,0.00032083529929642944,true,0.00030562509512712841,true,2.933061306288973e-16,1.0340244271675709,140017078.67644632
n6_linear_f0.4_d3.0,7,0.024281974171853977,0.024105529551333795,0.00022051653561776057,8.7219357866596433e-06,true,1.1388413340369856e-05,true,1.1374930814365943e-05,true,6.596834549052134e-16,1.0340350331022159,893848525847168.88
n6_linear_f0.4_d4.0,1,0.0077273235676621269,0.0076910055459762155,4.6081674467797586e-05,0,false,0,false,0,false,1.8617338648456878e-16,1.012521612803855,1.012521612803855
n6_linear_f0.4_d4.0,3,0.0077295636409894872,0.0077001249166242913,3.7021123217076255e-05,0.00091260533179319647,true,0.0011835347896472349,true,0.0011752208529727279,true,2.8826939565315702e-16,1.01327355047649,6.1240457171197944
n6_linear_f0.4_d4.0,5,0.0077295837156081942,0.0077002938835405267,3.682748598571456e-05,1.8326721691735446e-05,true,2.1935181658338694e-05,true,2.5218265219955896e-05,true,3.6671583748672099e-16,1.013283017692536,2471265.6118404451
n6_linear_f0.4_d4.0,7,0.0077295839061557736,0.0077002957831087482,3.6825267827239838e-05,2.0896248997087784e-07,true,2.4660303119062379e-07,true,2.893007407675043e-07,true,1.053110209587158e-15,1.0132831021744069,4954110793270.6553
n6_linear_f0.4_d6.0,1,0.0015988107238941523,0.0015963605173866383,3.1177761441774719e-06,0,false,0,false,0,false,1.7098169053912326e-16,1.0039836691084723,1.0039836691084723
n6_linear_f0.4_d6.0,3,0.0015988883061658985,0.0015966521000873807,2.8382513852218851e-06,0.00013832949226561168,true,0.00018309607578000182,true,0.00017519945582746653,true,1.899636865085651e-16,1.0040571469537245,1.3196233695949287
n6_linear_f0.4_d6.0,5,0.001598888296503286,0.0015966529335202319,2.8371652004337369e-06,4.8576389514229558e-07,true,5.2369364277323793e-07,true,6.8383517068493616e-07,true,1.9030995591850661e-16,1.0040573156088244,8611.0246001791857
n6_linear_f0.4_d10.0,1,0.00023533654923717744,0.00023525432254860619,1.1079282068916435e-07,0,false,0,false,0,false,1.4130640632531581e-16,1.0009881408133567,1.0009881408133567
n6_linear_f0.4_d10.0,3,0.00023534037035035163,0.00023526092777613147,1.0722800975155013e-07,2.0382834470640539e-05,true,2.8204276537548709e-05,true,1.5198115689588191e-05,true,1.5495366435945051e-16,1.0009937156863176,1.0236484690412004
n6_linear_f0.4_d10.0,5,0.00023534037024832243,0.00023526092892354152,1.0722642593672093e-07,4.8134485754565757e-09,true,4.9074453705866902e-09,true,6.7957365211493883e-09,true,2.5143684442530352e-16,1.0009937172129193,9.1451960514316841
n6_linear_f0.8_d2.1,1,0.43544338216010553,0.4087967925147914,0.033469121364105056,0,false,0,false,0,false,3.0568630294911105e-16,1.1784313966311508,1.1784313966311508
n6_linear_f0.8_d2.1,3,0.46410637949738248,0.44501345624993771,0.023576068673008096,0.065801426410701414,true,0.078221147159081891,true,0.021447859557913975,true,4.2003571969216153e-16,1.3497915921267447,12886.817495136267
n6_linear_f0.8_d2.1,5,0.47210304259529334,0.45714902053448875,0.018229215806542541,0.019544792770480983,true,0.025762169507363708,true,0.011415345595669634,true,3.397372095972857e-16,1.4662471774158796,118475420388.00415
n6_linear_f0.8_d2.1,7,0.47379056255918417,0.45970780265137601,0.017103440776984911,0.0040998324576840776,true,0.005412241195289047,true,0.0024077592077797385,true,5.1038580607151801e-16,1.5377291626613236,4.5766239963163843e+18
n6_linear_f0.8_d2.1,9,0.4741198414697293,0.46018069007951828,0.01691792638080181,0.00077487500730875989,true,0.00099952535202110023,true,0.00039729186308193353,true,6.7725616927866163e-16,1.5777888091636045,3.6110294273980564e+26
n6_linear_f0.8_d2.1,11,0.47418497551881594,0.46026806563671202,0.016889204268367413,0.00014825780402331714,true,0.00018465676410593068,true,6.1540070084662178e-05,true,4.1927687134042737e-16,1.5986026199457239,3.7596442040034334e+34
n6_linear_f0.8_d2.5,1,0.20857751893460594,0.20097903157412028,0.0096041182178015442,0,false,0,false,0,false,3.4033595139522847e-16,1.1027414724632418,1.1027414724632421
n6_linear_f0.8_d2.5,3,0.21205604318071264,0.20709959143288298,0.0061415521511135364,0.021219426194831807,true,0.02893933750293242,true,0.016378694612430942,true,3.0054659469503845e-16,1.143020794634557,2007.310030685326
n6_linear_f0.8_d2.5,5,0.212432061890623,0.2079668024135794,0.0055053342184808044,0.0029109101632916745,true,0.004093206494350278,true,0.0030197657335080171,true,3.8999400451359213e-16,1.1507185725051039,7973221249.0217638
n6_linear_f0.8_d2.5,7,0.21245930027127918,0.20803515646779497,0.0054522141168328623,0.00023032993286249456,true,0.0003225855580782317,true,0.00025291696910430126,true,6.165968421000261e-16,1.1518412083972269,1.3390536879225699e+17
n6_linear_f0.8_d2.5,9,0.21246091910484174,0.20803931045238555,0.0054489409470805964,1.402502954253743e-05,true,1.960387692016349e-05,true,1.5598595769592743e-05,true,5.2124833162862005e-16,1.1519725077400007,3.8191913893934823e+24
n6_linear_f0.8_d3.0,1,0.098696049292046187,0.096584517282567742,0.0026753937674470233,0,false,0,false,0,false,2.9653827178230667e-16,1.0589147588952961,1.0589147588952961
n6_linear_f0.8_d3.0,3,0.099107183378787905,0.097633624314725359,0.0018375254638510962,0.0076910169584248301,true,0.010615709614146578,true,0.0084771564112967584,true,3.4138568946725447e-16,1.0694119087131893,312.55904491976759
n6_linear_f0.8_d3.0,5,0.099126460088304766,0.097702694624210329,0.0017729136149006444,0.0005220713618134963,true,0.0006988534608945822,true,0.00065672736094592741,true,3.9937598632057073e-16,1.0700213454739866,575622187.60488391
n6_linear_f0.8_d3.0,7,0.099127070761212785,0.097705196578264084,0.001770465319360709,1.9278652833386519e-05,true,2.5314752169015171e-05,true,2.4934925827968383e-05,true,4.3368071846114305e-16,1.0700467467420718,3727812039460004
n6_linear_f0.8_d4.0,1,0.031153214412124614,0.030859859416619919,0.00037163733762067666,0,false,0,false,0,false,3.392834453557655e-16,1.025219002267775,1.025219002267775
n6_linear_f0.8_d4.0,3,0.031168270835202506,0.030932616017323705,0.00029582878914083887,0.0018545922708771451,true,0.0023417963973251786,true,0.0024385465158252738,true,2.7972739028949606e-16,1.0268253192935892,19.234502033703194
n6_linear_f0.8_d4.0,5,0.031168446197766278,0.03093408537708172,0.00029414942729658874,3.9466716872286587e-05,true,4.7303920586145249e-05,true,5.4241434709270254e-05,true,3.3086045107507284e-16,1.0268461889713967,9971323.6704658512
n6_linear_f0.8_d4.0,7,0.031168447873379548,0.030934102117535604,0.00029412991584413655,4.5628343726317719e-07,true,5.3893957442179406e-07,true,6.3114092455748542e-07,true,4.851784607325888e-16,1.0268463789015565,20007004291459.094
n6_linear_f0.8_d6.0,1,0.0064113492552181905,0.0063916881574001749,2.5005364128299251e-05,0,false,0,false,0,false,3.7783535344862806e-16,1.0079850866622337,1.0079850866622337
