scale_order,case_id,particle_index,position_x,position_y,position_z,model_a_x,model_a_y,model_a_z,model_e_total_x,model_e_total_y,model_e_total_z,model_e_interaction_x,model_e_interaction_y,model_e_interaction_z,model_e_external_scattered_x,model_e_external_scattered_y,model_e_external_scattered_z,model_e_scattered_scattered_x,model_e_scattered_scattered_y,model_e_scattered_scattered_z
1,t14_1_n45_linear_level1,40,153.29551938912934,0,0,2.7883087592511085e-05,0,0,2.8086175436256676e-05,3.6862343876942595e-19,0,2.8086175436256676e-05,3.6862343876942595e-19,0,2.8041503744366141e-05,3.678435871939135e-19,0,4.4671691890533994e-08,7.7985157551246466e-22,0
1,t14_1_n45_linear_level1,41,161.81193713296986,0,0,1.0779808867330306e-05,0,0,1.0763850155552704e-05,3.5856934942320823e-19,0,1.0763850155552704e-05,3.5856934942320823e-19,0,1.0774681200265443e-05,3.5774073186280991e-19,0,-1.0831044712739325e-08,8.2861756039829809e-22,0
1,t14_1_n45_linear_level1,42,170.32835487681038,0,0,-5.7074166961151802e-05,0,0,-5.7810674880909672e-05,3.2841237885805031e-19,0,-5.7810674880909672e-05,3.2841237885805031e-19,0,-5.7643353714104254e-05,3.2780500731377151e-19,0,-1.6732116680541498e-07,6.0737154427879907e-22,0
1,t14_1_n45_linear_level1,43,178.8447726206509,0,0,-0.00029827744044231804,0,0,-0.0003015414275125816,3.619204256810736e-19,0,-0.0003015414275125816,3.619204256810736e-19,0,-0.00030091728373199769,3.61219982183079e-19,0,-6.2414378058393231e-07,7.0044349799459566e-22,0
1,t14_1_n45_linear_level1,44,187.36119036449142,0,0,-0.0029128384723402846,0,0,-0.0029187372862731187,3.8875418816018223e-19,0,-0.0029187372862731187,3.8875418816018223e-19,0,-0.0029157982542537988,3.8826421192720908e-19,0,-2.9390320193197489e-06,4.8997623297313716e-22,0
2,t14_1_n45_linear_level2,0,-122.5823544266153,0,0,0.014586687291414687,0,0,0.014716498966476196,2.6781264782101788e-20,0,0.014716498966476196,2.6781264782101788e-20,0,0.014662992793313307,2.6820123572833381e-20,0,5.350617316288871e-05,-3.8858790731592847e-23,0
2,t14_1_n45_linear_level2,1,-117.0104292254055,0,0,0.0013761217571226546,0,0,0.0014283762081881437,1.6486152951181406e-18,0,0.0014283762081881437,1.6486152951181406e-18,0,0.0014187611057084192,1.6376673624467777e-18,0,9.6151024797246103e-06,1.0947932671362813e-20,0
2,t14_1_n45_linear_level2,2,-111.43850402419572,0,0,0.00039194077056514464,0,0,0.00040679471093682258,1.7156885121413336e-18,0,0.00040679471093682258,1.7156885121413336e-18,0,0.00040377318112752835,1.7065767770317798e-18,0,3.0215298092942252e-06,9.1117351095539276e-21,0
2,t14_1_n45_linear_level2,3,-105.86657882298593,0,0,0.00013600826620723132,0,0,0.00014131497212533343,1.7827090957264142e-18,0,0.00014131497212533343,1.7827090957264142e-18,0,0.00014015928200364474,1.7743458628686617e-18,0,1.1556901216886986e-06,8.3632328577525391e-21,0
2,t14_1_n45_linear_level2,4,-100.29465362177615,0,0,2.9758148251218341e-05,0,0,3.1255253004661734e-05,1.7827062196103918e-18,0,3.1255253004661734e-05,1.7827062196103918e-18,0,3.0916478487790676e-05,1.7758331190156103e-18,0,3.3877451687105531e-07,6.8731005947815704e-21,0
2,t14_1_n45_linear_level2,5,-94.722728420566355,0,0,-2.0199815728443666e-05,0,0,-2.050060287536872e-05,1.8296143739420948e-18,0,-2.050060287536872e-05,1.8296143739420948e-18,0,-2.042989814474572e-05,1.8176845443645927e-18,0,-7.0704730622999559e-08,1.1929829577502005e-20,0
2,t14_1_n45_linear_level2,6,-89.150803219356575,0,0,-4.0372707934901956e-05,0,0,-4.1457145239738842e-05,1.7793607480850858e-18,0,-4.1457145239738842e-05,1.7793607480850858e-18,0,-4.1199927232646502e-05,1.7692707749571026e-18,0,-2.5721800709233934e-07,1.0089973127983131e-20,0
