case_id,particle_count,family,rho_band,f1,distance_ratio,rho_l1,coordinates_xyz,lmax,final_lmax,system_dimension,active_modes_per_particle,balanced_condition_number,balanced_backward_error,effective_incident_closure_error,scattering_closure_error,force_decomposition_residual,max_abs_fz,total_forces_xyz,external_forces_xyz,interaction_forces_xyz,external_scattered_forces_xyz,scattered_scattered_forces_xyz,production_solver,finite,campaign_complete,total_rms,total_successive_change,total_absolute_change,total_change_applicable,total_minimum_confirmed_lmax,total_confirmed,interaction_rms,interaction_successive_change,interaction_absolute_change,interaction_change_applicable,interaction_minimum_confirmed_lmax,interaction_confirmed,external_scattered_rms,external_scattered_successive_change,external_scattered_absolute_change,external_scattered_change_applicable,external_scattered_minimum_confirmed_lmax,external_scattered_confirmed,scattered_scattered_rms,scattered_scattered_successive_change,scattered_scattered_absolute_change,scattered_scattered_change_applicable,scattered_scattered_minimum_confirmed_lmax,scattered_scattered_confirmed
n3_linear_f1.0_d3.0,3,linear,3,1,3,0.028723477911963061,-3:0:0;0:0:0;3:0:0,9,11,135,45,1.0775904824734757,1.3553218015214233e-17,7.5267261444849003e-29,1.6648446457987275e-16,1.6002501820740391e-32,0,0.27232504297574872:1.5053093415949857e-19:0;4.8479121156180395e-17:3.1765069089011097e-17:0;-0.27232504297574861:3.3506166514079978e-17:0,0:0:0;0:0:0;0:0:0,0.27232504297574872:1.5053093415949857e-19:0;4.8479121156180395e-17:3.1765069089011097e-17:0;-0.27232504297574861:3.3506166514079978e-17:0,0.26198590940527983:1.2750626160655896e-19:0;4.6013410157804595e-17:3.0410933631449209e-17:0;-0.26198590940527972:3.223343080746884e-17:0,0.010339133570468889:2.3024672552939598e-20:0;2.465710998375797e-18:1.3541354575618902e-18:0;-0.010339133570468886:1.2727357066111361e-18:0,balanced_sqrt,true,true,0.22235246649069484,1.1304790649707606e-06,2.5136480841234307e-07,true,9,true,0.22235246649069484,1.1304790649707606e-06,2.5136480841234307e-07,true,9,true,0.21391059928065193,2.5591723108553735e-07,5.4743408267752382e-08,true,9,true,0.0084418672100429193,2.3291221626815886e-05,1.9662140013325953e-07,true,11,true
n3_linear_f1.0_d3.0,3,linear,3,1,3,0.028723477911963061,-3:0:0;0:0:0;3:0:0,10,11,165,55,1.0775905398324428,1.7458191307599117e-17,1.454151248964623e-30,1.4295578061807583e-16,0,0,0.27232507961268826:1.3722723642238888e-19:0;-1.8789701431086843e-17:3.1588713602037085e-17:0;-0.2723250796126882:3.3519382398014091e-17:0,0:0:0;0:0:0;0:0:0,0.27232507961268826:1.3722723642238888e-19:0;-1.8789701431086843e-17:3.1588713602037085e-17:0;-0.2723250796126882:3.3519382398014091e-17:0,0.26198590960685125:1.2071617827817579e-19:0;-1.768164991462931e-17:3.0245677111538803e-17:0;-0.2619859096068512:3.2246859865494333e-17:0,0.010339170005836994:1.6511058144213079e-20:0;-1.1080515164575343e-18:1.3430364904982854e-18:0;-0.010339170005836994:1.27252253251976e-18:0,balanced_sqrt,true,true,0.22235249640463076,1.3453384321989845e-07,2.9913935890853629e-08,true,9,true,0.22235249640463076,1.3453384321989845e-07,2.9913935890853629e-08,true,9,true,0.21391059944523433,7.6939807287803808e-10,1.6458240298134921e-10,true,9,true,0.0084418969593964034,3.5240128642544078e-06,2.9749353483623097e-08,true,11,true
n3_linear_f1.0_d3.0,3,linear,3,1,3,0.028723477911963061,-3:0:0;0:0:0;3:0:0,11,11,198,66,1.0775905732894733,1.5347599386384548e-17,7.3767086608449044e-33,1.6596407787036499e-16,0,0,0.27232508699777702:2.1950701710424192e-19:0;-1.0684276595444804e-16:3.1692088714073558e-17:0;-0.27232508699777719:3.3504617211061152e-17:0,0:0:0;0:0:0;0:0:0,0.27232508699777702:2.1950701710424192e-19:0;-1.0684276595444804e-16:3.1692088714073558e-17:0;-0.27232508699777719:3.3504617211061152e-17:0,0.26198591111329661:2.1455975575887164e-19:0;-1.0013063462018858e-16:3.0348890781944856e-17:0;-0.26198591111329678:3.2226687742726246e-17:0,0.010339175884480406:4.9472613453702869e-21:0;-6.7121313342594671e-18:1.3431979321286993e-18:0;-0.01033917588448041:1.2779294683349074e-18:0,balanced_sqrt,true,true,0.22235250243453056,2.7118650562767946e-08,6.0298998152790429e-09,true,9,true,0.22235250243453056,2.7118650562767946e-08,6.0298998152790429e-09,true,9,true,0.2139106006752419,5.7501010721046153e-09,1.2300075742772508e-09,true,9,true,0.008441901759288651,5.685794960599297e-07,4.7998922480837753e-09,true,11,true
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,2,13,9,3,1.2664235698851163,2.6594944779396608e-17,2.4819629089686689e-18,8.120338434353399e-17,0,0,1.2396416446409746:9.6427921195038784e-19:0;1.6090015378817905e-16:1.5841774259198555e-16:0;-1.2396416446409748:1.5283825509413648e-16:0,0:0:0;0:0:0;0:0:0,1.2396416446409746:9.6427921195038784e-19:0;1.6090015378817905e-16:1.5841774259198555e-16:0;-1.2396416446409748:1.5283825509413648e-16:0,1.158723074496655:9.1070814461981078e-19:0;1.4314667359553312e-16:1.4093560590074873e-16:0;-1.1587230744966552:1.4284725103698384e-16:0,0.080918570144319579:5.3571067330577096e-20:0;1.7753480192645926e-17:1.7482136691236815e-17:0;-0.080918570144319579:9.9910040571526288e-18:0,balanced_sqrt,true,true,1.0121631644249791,0,0,false,0,false,1.0121631644249791,0,0,false,0,false,0.9460934285685817,0,0,false,0,false,0.066069735856397305,0,0,false,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,3,13,18,6,1.4249654558082552,2.3913762168355095e-17,1.6651388316948158e-19,1.3821397235951391e-16,0,0,1.4712804222236371:6.2578099328865997e-18:0;2.549098800463306e-16:1.7066194808352674e-16:0;-1.4712804222236366:1.8702083483150977e-16:0,0:0:0;0:0:0;0:0:0,1.4712804222236371:6.2578099328865997e-18:0;2.549098800463306e-16:1.7066194808352674e-16:0;-1.4712804222236366:1.8702083483150977e-16:0,1.2681265457265762:5.3882760787069615e-18:0;1.9699998201919638e-16:1.5698601156701272e-16:0;-1.2681265457265758:1.6112353121786299e-16:0,0.20315387649706076:8.6953385417963814e-19:0;5.7909898027134231e-17:1.3675936516514029e-17:0;-0.20315387649706076:2.5897303613646777e-17:0,balanced_sqrt,true,true,1.2012954343315005,0.15744026365318733,0.18913226990652163,true,0,false,1.2012954343315005,0.15744026365318733,0.18913226990652163,true,0,false,1.035420988769437,0.086271730213831235,0.089327560200855249,true,0,false,0.16587444556206363,0.60168827915282086,0.099804709705666322,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,4,13,30,10,1.5076722308474229,1.051473283712014e-17,6.8313761472673726e-21,8.5121376493276533e-17,0,0,1.5539359005249374:1.1201201044963839e-17:0;1.390547202795141e-16:2.1551681161920663e-16:0;-1.5539359005249374:1.9491033970085611e-16:0,0:0:0;0:0:0;0:0:0,1.5539359005249374:1.1201201044963839e-17:0;1.390547202795141e-16:2.1551681161920663e-16:0;-1.5539359005249374:1.9491033970085611e-16:0,1.2746871469143735:8.8011791789314289e-18:0;1.1280686315979833e-16:1.6892219462765451e-16:0;-1.2746871469143735:1.5969071419572035e-16:0,0.27924875361056384:2.4000218660324097e-18:0;2.6247857119715776e-17:4.6594616991552125e-17:0;-0.27924875361056384:3.5219625505135773e-17:0,balanced_sqrt,true,true,1.2687833497594583,0.053191047502910857,0.067487915427957706,true,0,false,1.2687833497594583,0.053191047502910857,0.067487915427957706,true,0,false,1.040777697208104,0.005146832462913465,0.0053567084386669907,true,0,false,0.22800565255135435,0.27249853805837881,0.062131206989290734,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,5,13,45,15,1.6134462734543225,3.2602901286248088e-17,6.6075239781767611e-23,1.3284600386795927e-16,9.5100473161531528e-17,0,1.6509828042778689:1.0842951640432251e-17:0;5.7869620692026633e-16:2.1267999719450512e-16:0;-1.6509828042778685:2.1849933711903922e-16:0,0:0:0;0:0:0;0:0:0,1.6509828042778689:1.0842951640432251e-17:0;5.7869620692026633e-16:2.1267999719450512e-16:0;-1.6509828042778685:2.1849933711903922e-16:0,1.3048607648971411:8.0496928331798786e-18:0;4.0621333894052321e-16:1.725118768050769e-16:0;-1.3048607648971409:1.7196185481512621e-16:0,0.34612203938072778:2.7932588072523722e-18:0;1.7248286797974312e-16:4.0168120389428231e-17:0;-0.34612203938072772:4.6537482303913003e-17:0,balanced_sqrt,true,true,1.3480218148633489,0.058781292876868667,0.079238465103890543,true,0,false,1.3480218148633489,0.058781292876868667,0.079238465103890543,true,0,false,1.0654143531252529,0.023124013530398422,0.024636655917149031,true,0,false,0.28260746173809598,0.19320724531096545,0.054601809186741589,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,6,13,63,21,1.6691526486750632,1.6555979451115178e-17,7.2693578602395238e-25,1.2964892186639394e-16,1.322894305049479e-16,0,1.678475779036076:2.1329415513092836e-17:0;-1.0879369729145593e-15:2.2754674694812318e-16:0;-1.6784757790360769:2.2430223198762045e-16:0,0:0:0;0:0:0;0:0:0,1.678475779036076:2.1329415513092836e-17:0;-1.0879369729145593e-15:2.2754674694812318e-16:0;-1.6784757790360769:2.2430223198762045e-16:0,1.306999337152178:1.529641452045999e-17:0;-7.3850033020640053e-16:1.7171669159732119e-16:0;-1.3069993371521789:1.735677971069257e-16:0,0.37147644188389795:6.0330009926328454e-18:0;-3.4943664270815868e-16:5.5830055350801984e-17:0;-0.37147644188389795:5.0734434880694757e-17:0,balanced_sqrt,true,true,1.3704697347529577,0.016379726834066431,0.022447919889608925,true,0,false,1.3704697347529577,0.016379726834066431,0.022447919889608925,true,0,false,1.0671604900595579,0.0016362458604586418,0.0017461369343049673,true,0,false,0.30330924469339982,0.068253056303081844,0.020701782955303845,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,7,13,84,28,1.7348570480636594,1.6725887779974402e-17,7.8087760721836048e-27,3.615452529393351e-17,9.1938648175728236e-17,0,1.7077610883322503:2.236485090975134e-17:0;-2.6964077949383602e-16:2.3260794740528179e-16:0;-1.7077610883322503:2.271233987746424e-16:0,0:0:0;0:0:0;0:0:0,1.7077610883322503:2.236485090975134e-17:0;-2.6964077949383602e-16:2.3260794740528179e-16:0;-1.7077610883322503:2.271233987746424e-16:0,1.3133517735017359:1.5459319628443693e-17:0;-2.1003577085712213e-16:1.7795539526527738e-16:0;-1.3133517735017362:1.7314334414736741e-16:0,0.39440931483051422:6.9055312813076465e-18:0;-5.9605008636713887e-17:5.4652552140004405e-17:0;-0.39440931483051411:5.3980054627275e-17:0,balanced_sqrt,true,true,1.3943810896646947,0.017148364309420454,0.023911354911736852,true,0,false,1.3943810896646947,0.017148364309420454,0.023911354911736852,true,0,false,1.0723472326195327,0.0048368125567915298,0.0051867425599748029,true,0,false,0.32203385704516185,0.05814485633147623,0.01872461235176209,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,8,13,108,36,1.7661287902576437,3.3749881928538143e-17,3.1243258241613048e-29,2.0184565990955097e-16,1.2944901879626508e-16,0,1.7153054305842128:1.8984113901037683e-17:0;1.5078652926869041e-17:2.4260584688374607e-16:0;-1.7153054305842124:2.3333293945604693e-16:0,0:0:0;0:0:0;0:0:0,1.7153054305842128:1.8984113901037683e-17:0;1.5078652926869041e-17:2.4260584688374607e-16:0;-1.7153054305842124:2.3333293945604693e-16:0,1.3139702112797296:1.2454048169956976e-17:0;2.0191051564018024e-17:1.7967962408723859e-16:0;-1.3139702112797291:1.7630871787713782e-16:0,0.40133521930448335:6.5300657310807071e-18:0;-5.1123986371489817e-18:6.2926222796507468e-17:0;-0.40133521930448335:5.7024221578909125e-17:0,balanced_sqrt,true,true,1.4005410193187706,0.0043982500827230561,0.0061599296540758167,true,0,false,1.4005410193187706,0.0043982500827230561,0.0061599296540758167,true,0,false,1.0728521849507808,0.00047066346914439278,0.0005049523312480762,true,0,false,0.32768883436798979,0.017257155965459046,0.0056549773228278758,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,9,13,135,45,1.8054409318510958,3.0014636419948474e-17,4.9218706411472607e-31,7.9543356955023055e-17,0,0,1.7234884409766593:1.0613353487793608e-17:0;-2.8453800476555823e-16:2.4205502122689485e-16:0;-1.7234884409766584:2.357040246224758e-16:0,0:0:0;0:0:0;0:0:0,1.7234884409766593:1.0613353487793608e-17:0;-2.8453800476555823e-16:2.4205502122689485e-16:0;-1.7234884409766584:2.357040246224758e-16:0,1.3152371135019647:5.6425920006012973e-18:0;-1.4580274525788173e-16:1.8055725593013576e-16:0;-1.315237113501964:1.7668393091163944e-16:0,0.40825132747469456:4.970761487192311e-18:0;-1.387352595076765e-16:6.1497765296759103e-17:0;-0.40825132747469445:5.902009371083635e-17:0,balanced_sqrt,true,true,1.4072224193258989,0.0047479345946812249,0.0066814000071284442,true,0,false,1.4072224193258989,0.0047479345946812249,0.0066814000071284442,true,0,false,1.0738866062836054,0.00096325005524042359,0.001034421332824634,true,0,false,0.33333581304229348,0.016940809998076123,0.0056469786743037192,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,10,13,165,55,1.8223001729894217,5.0548624918320884e-17,6.0470888344046047e-33,3.217915897805286e-16,0,0,1.7255071287184538:2.3223641531005917e-17:0;-1.9211641188599204e-15:2.4807972739526233e-16:0;-1.7255071287184542:2.3332472590051574e-16:0,0:0:0;0:0:0;0:0:0,1.7255071287184538:2.3223641531005917e-17:0;-1.9211641188599204e-15:2.4807972739526233e-16:0;-1.7255071287184542:2.3332472590051574e-16:0,1.3154001654030925:1.492257591334632e-17:0;-1.2819130070507542e-15:1.8241255803357829e-16:0;-1.3154001654030929:1.7459377604403986e-16:0,0.41010696331536128:8.3010656176595966e-18:0;-6.3925111180916609e-16:6.5667169361684035e-17:0;-0.41010696331536139:5.8730949856475876e-17:0,balanced_sqrt,true,true,1.4088706709650354,0.0011699098243044858,0.0016482516391364474,true,0,false,1.4088706709650354,0.0011699098243044858,0.0016482516391364474,true,0,false,1.0740197376033904,0.00012395612028704776,0.00013313131978502933,true,0,false,0.3348509333616449,0.0045247606274851308,0.0015151203193514181,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,11,13,198,66,1.8432168458699125,1.8683694926574786e-17,2.4083815166449006e-35,7.6062796360674226e-17,0,0,1.7277899476083181:2.1046246105945034e-17:0;1.8551473340919815e-16:2.5116229267266095e-16:0;-1.7277899476083183:2.339214563049165e-16:0,0:0:0;0:0:0;0:0:0,1.7277899476083181:2.1046246105945034e-17:0;1.8551473340919815e-16:2.5116229267266095e-16:0;-1.7277899476083183:2.339214563049165e-16:0,1.3156617704103677:1.3204975415391775e-17:0;1.3914746030162118e-16:1.8510755477923174e-16:0;-1.3156617704103679:1.7523725257671856e-16:0,0.41212817719795031:7.8412706905532588e-18:0;4.6367273107576965e-17:6.6054737893429209e-17:0;-0.41212817719795042:5.8684203728197937e-17:0,balanced_sqrt,true,true,1.4107345847834867,0.0013212363534260189,0.0018639138184513029,true,0,false,1.4107345847834867,0.0013212363534260189,0.0018639138184513029,true,0,false,1.0742333371973842,0.00019883910375652691,0.00021359959399371085,true,0,false,0.3365012475861025,0.0049043331526885843,0.001650314224457592,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,12,13,234,78,1.8522899384640126,2.2509458244678704e-17,2.3457829833417534e-37,2.1587977473201743e-16,9.0843915386215685e-17,0,1.7283408052247107:2.442023057341616e-17:0;1.7027529109188475e-16:2.5469223646167568e-16:0;-1.7283408052247105:2.2713087111007653e-16:0,0:0:0;0:0:0;0:0:0,1.7283408052247107:2.442023057341616e-17:0;1.7027529109188475e-16:2.5469223646167568e-16:0;-1.7283408052247105:2.2713087111007653e-16:0,1.3157033055992469:1.5943508073314317e-17:0;7.3985459403775426e-17:1.8800225648756836e-16:0;-1.3157033055992469:1.6949222121548459e-16:0,0.4126374996254637:8.4767225001018412e-18:0;9.6289831688109325e-17:6.6689979974107326e-17:0;-0.4126374996254637:5.7638649894591957e-17:0,balanced_sqrt,true,true,1.411184358143849,0.00031872048309406051,0.00044977336036238928,true,0,false,1.411184358143849,0.00031872048309406051,0.00044977336036238928,true,0,false,1.074267250537092,3.1568810918311843e-05,3.3913339707940196e-05,true,0,false,0.33691710760675692,0.0012343096009830193,0.00041586002065444906,true,0,false
n3_linear_f1.0_d2.1,3,linear,4,1,2.1000000000000001,0.081763586247051059,-2.1000000000000001:0:0;0:0:0;2.1000000000000001:0:0,13,13,273,91,1.8619902606818648,2.9375832767609939e-17,7.4462041281605409e-40,2.4355542304717813e-16,0,0,1.7289857280633318:2.1726797677709122e-17:0;-1.1371926746526146e-15:2.3428607105129779e-16:0;-1.7289857280633323:2.3772844496779836e-16:0,0:0:0;0:0:0;0:0:0,1.7289857280633318:2.1726797677709122e-17:0;-1.1371926746526146e-15:2.3428607105129779e-16:0;-1.7289857280633323:2.3772844496779836e-16:0,1.3157608285992113:1.3531043352557061e-17:0;-6.9782745707095335e-16:1.7204759101286239e-16:0;-1.3157608285992117:1.7727679719576532e-16:0,0.41322489946412061:8.1957543251520609e-18:0;-4.3936521758166121e-16:6.2238480038435403e-17:0;-0.41322489946412061:6.0451647772033038e-17:0,balanced_sqrt,true,true,1.4117109354365458,0.00037300645583922048,0.0005265772926966566,true,0,false,1.4117109354365458,0.00037300645583922048,0.0005265772926966566,true,0,false,1.0743142178698879,4.3718431734955543e-05,4.6967332795836847e-05,true,0,false,0.33739671756665779,0.0014215015586395291,0.00047960995990086505,true,0,false
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,2,7,12,3,1.0045125358053613,3.461640936413539e-17,7.0590260021717899e-18,1.0016369628373859e-16,0,0,0.0029533901706637103:0.0029533901706637103:0;-0.0029533901706637103:0.0029533901706637103:0;-0.0029533901706637112:-0.0029533901706637095:0;0.0029533901706637095:-0.0029533901706637103:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029533901706637103:0.0029533901706637103:0;-0.0029533901706637103:0.0029533901706637103:0;-0.0029533901706637112:-0.0029533901706637095:0;0.0029533901706637095:-0.0029533901706637103:0,0.0029457754782176485:0.0029457754782176485:0;-0.0029457754782176485:0.0029457754782176485:0;-0.0029457754782176494:-0.0029457754782176476:0;0.0029457754782176476:-0.0029457754782176485:0,7.6146924460619198e-06:7.6146924460619207e-06:0;-7.6146924460619198e-06:7.6146924460619198e-06:0;-7.6146924460619232e-06:-7.6146924460619198e-06:0;7.6146924460619181e-06:-7.6146924460619207e-06:0,balanced_sqrt,true,true,0.0041767244343320084,0,0,false,6,true,0.0041767244343320084,0,0,false,6,true,0.0041659556330014879,0,0,false,6,true,1.0768801330520725e-05,0,0,false,7,true
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,3,7,24,6,1.0045214807666383,5.1058717099137509e-17,1.3576416692480104e-17,1.3757582551461434e-16,0,0,0.0029564011293189566:0.0029564011293189566:0;-0.0029564011293189553:0.002956401129318957:0;-0.002956401129318957:-0.0029564011293189553:0;0.0029564011293189553:-0.0029564011293189566:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029564011293189566:0.0029564011293189566:0;-0.0029564011293189553:0.002956401129318957:0;-0.002956401129318957:-0.0029564011293189553:0;0.0029564011293189553:-0.0029564011293189566:0,0.0029484180261664015:0.0029484180261664015:0;-0.0029484180261664002:0.0029484180261664019:0;-0.0029484180261664019:-0.0029484180261664002:0;0.0029484180261664002:-0.0029484180261664015:0,7.9831031525550466e-06:7.9831031525550449e-06:0;-7.9831031525550449e-06:7.9831031525550466e-06:0;-7.9831031525550483e-06:-7.9831031525550449e-06:0;7.9831031525550449e-06:-7.9831031525550449e-06:0,balanced_sqrt,true,true,0.0041809825728980022,0.0010184540336512378,4.258138565993501e-06,true,6,true,0.0041809825728980022,0.0010184540336512378,4.258138565993501e-06,true,6,true,0.0041696927601498355,0.00089625959592595122,3.7371271483472555e-06,true,6,true,1.1289812748166756e-05,0.046148809485846765,5.2101141764603169e-07,true,7,true
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,4,7,40,10,1.0045220661855192,2.8299130284678837e-17,3.8496255796880984e-18,1.0976038299615596e-16,0,0,0.0029565877124345338:0.0029565877124345346:0;-0.0029565877124345346:0.0029565877124345338:0;-0.0029565877124345351:-0.0029565877124345333:0;0.0029565877124345333:-0.0029565877124345338:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029565877124345338:0.0029565877124345346:0;-0.0029565877124345346:0.0029565877124345338:0;-0.0029565877124345351:-0.0029565877124345333:0;0.0029565877124345333:-0.0029565877124345338:0,0.0029485838609344885:0.0029485838609344893:0;-0.0029485838609344893:0.0029485838609344885:0;-0.0029485838609344898:-0.002948583860934488:0;0.002948583860934488:-0.0029485838609344885:0,8.0038515000452709e-06:8.0038515000452709e-06:0;-8.0038515000452709e-06:8.0038515000452709e-06:0;-8.0038515000452743e-06:-8.0038515000452675e-06:0;8.0038515000452675e-06:-8.0038515000452709e-06:0,balanced_sqrt,true,true,0.0041812464412705622,6.310758676062215e-05,2.6386837256002458e-07,true,6,true,0.0041812464412705622,6.310758676062215e-05,2.6386837256002458e-07,true,6,true,0.0041699272859279778,5.6242174518007489e-05,2.3452577814256264e-07,true,6,true,1.1319155342584263e-05,0.0025922954080429177,2.9342594417505646e-08,true,7,true
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,5,7,60,15,1.0045220958538976,3.5327704549831113e-17,1.4360189708954573e-19,7.9423366001068411e-17,0,0,0.0029565893800405666:0.0029565893800405666:0;-0.0029565893800405666:0.0029565893800405666:0;-0.0029565893800405675:-0.0029565893800405658:0;0.0029565893800405658:-0.0029565893800405671:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029565893800405666:0.0029565893800405666:0;-0.0029565893800405666:0.0029565893800405666:0;-0.0029565893800405675:-0.0029565893800405658:0;0.0029565893800405658:-0.0029565893800405671:0,0.0029485839664828259:0.0029485839664828259:0;-0.0029485839664828259:0.0029485839664828259:0;-0.0029485839664828268:-0.002948583966482825:0;0.002948583966482825:-0.0029485839664828263:0,8.0054135577405622e-06:8.0054135577405639e-06:0;-8.0054135577405639e-06:8.0054135577405639e-06:0;-8.0054135577405656e-06:-8.0054135577405605e-06:0;8.0054135577405622e-06:-8.0054135577405656e-06:0,balanced_sqrt,true,true,0.0041812487996216305,5.6403031269596703e-07,2.3583510679102252e-09,true,6,true,0.0041812487996216305,5.6403031269596703e-07,2.3583510679102252e-09,true,6,true,0.0041699274351958684,3.579627994514992e-08,1.4926788982123231e-10,true,6,true,1.1321364425762154e-05,0.00019512517173863738,2.2090831778925399e-09,true,7,true
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,6,7,84,21,1.0045220969514699,2.254099675882313e-17,4.0967695720534093e-20,7.369376777838764e-17,0,0,0.0029565894602540596:0.00295658946025406:0;-0.0029565894602540592:0.0029565894602540605:0;-0.00295658946025406:-0.0029565894602540592:0;0.0029565894602540592:-0.0029565894602540605:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029565894602540596:0.00295658946025406:0;-0.0029565894602540592:0.0029565894602540605:0;-0.00295658946025406:-0.0029565894602540592:0;0.0029565894602540592:-0.0029565894602540605:0,0.0029485839710584627:0.0029485839710584631:0;-0.0029485839710584622:0.0029485839710584635:0;-0.0029485839710584631:-0.0029485839710584622:0;0.0029485839710584622:-0.0029485839710584635:0,8.005489195597163e-06:8.005489195597163e-06:0;-8.0054891955971613e-06:8.0054891955971647e-06:0;-8.005489195597163e-06:-8.0054891955971613e-06:0;8.0054891955971613e-06:-8.005489195597163e-06:0,balanced_sqrt,true,true,0.0041812489130606404,2.7130413018462719e-08,1.1343900994433349e-10,true,6,true,0.0041812489130606404,2.7130413018462719e-08,1.1343900994433349e-10,true,6,true,0.0041699274416667955,1.5518082599136725e-09,6.4709278472192221e-12,true,6,true,1.1321471393844786e-05,9.4482491639317508e-06,1.0696808263137123e-10,true,7,true
n4_compact_f0.4_d6.0,4,compact,1,0.40000000000000002,6,0.0025876432840475539,-3:-3:0;3:-3:0;3:3:0;-3:3:0,7,7,112,28,1.0045220969900428,5.6266588238347601e-17,2.4901958887552015e-22,3.0566577429029524e-16,0,0,0.0029565894631696913:0.00295658946316969:0;-0.0029565894631696905:0.0029565894631696913:0;-0.0029565894631696913:-0.0029565894631696913:0;0.0029565894631696913:-0.0029565894631696922:0,0:0:0;0:0:0;0:0:0;0:0:0,0.0029565894631696913:0.00295658946316969:0;-0.0029565894631696905:0.0029565894631696913:0;-0.0029565894631696913:-0.0029565894631696913:0;0.0029565894631696913:-0.0029565894631696922:0,0.0029485839711766832:0.0029485839711766819:0;-0.0029485839711766823:0.0029485839711766832:0;-0.0029485839711766832:-0.0029485839711766832:0;0.0029485839711766832:-0.0029485839711766841:0,8.0054919930080188e-06:8.0054919930080171e-06:0;-8.0054919930080171e-06:8.0054919930080205e-06:0;-8.0054919930080188e-06:-8.0054919930080205e-06:0;8.0054919930080171e-06:-8.0054919930080205e-06:0,balanced_sqrt,true,true,0.0041812489171839662,9.8614685021981537e-10,4.123325449665982e-12,true,6,true,0.0041812489171839662,9.8614685021981537e-10,4.123325449665982e-12,true,6,true,0.0041699274418339847,4.0093893686938407e-11,1.6718862753513882e-13,true,6,true,1.1321475349981159e-05,3.4943646919074556e-07,3.9561363723274764e-12,true,7,true
