case_id,split,particle_count,family,f1,distance_ratio,rho_frozen,rho_analytic,rho_absolute_difference,rho_near_field,near_field_relative_difference,spectral_norm,infinity_norm,spectral_norm_to_rho,infinity_norm_to_rho,normalized_commutator
n4_linear_f1.0_d4.0,calibration,4,linear,1,4,0.01487333253178956,0.014873332531789544,1.5612511283791264e-17,0.013611106841769131,0.084865021831697265,0.014875387784343358,0.018079250224918932,1.0001381837291288,1.2155480411856061,0.015496524435399261
n4_linear_f1.0_d6.0,calibration,4,linear,1,6,0.0048067007276963968,0.0048067007276963933,3.4694469519536142e-18,0.0040329205457093689,0.16097947965191037,0.0048112842182680068,0.0058510115736939497,1.0009535627099069,1.2172614658491629,0.041303012818070868
n4_linear_f1.0_d10.0,calibration,4,linear,1,10,0.0012451577297741773,0.0012451577297741777,4.3368086899420177e-19,0.00087111083787322439,0.30040121259881719,0.0012525477912181625,0.0015539678109668326,1.0059350404107639,1.2480088054777292,0.10343027584136211
n4_compact_f0.1_d2.1,calibration,4,compact,0.10000000000000001,2.1000000000000001,0.013024703240875866,0.013024703240875856,1.0408340855860843e-17,0.012706799430910668,0.02440775840231816,0.013024703240875865,0.013024726831456838,1.0000000000000007,1.0000018112183091,0
n4_compact_f0.1_d2.5,calibration,4,compact,0.10000000000000001,2.5,0.0077969306195006969,0.0077969306195006935,3.4694469519536142e-18,0.0075313708498984805,0.034059527083392091,0.0077969306195006891,0.0077969690009882589,0.99999999999999944,1.000004922640644,0
n4_compact_f0.1_d3.0,calibration,4,compact,0.10000000000000001,3,0.0045779344654355179,0.0045779344654355196,1.7347234759768071e-18,0.004358432204802358,0.047947881799194653,0.0045779344654355144,0.0045779973873621115,0.99999999999999889,1.0000137446106026,0
n4_compact_f0.1_d4.0,calibration,4,compact,0.10000000000000001,4,0.0020000777535695265,0.0020000777535695269,4.3368086899420177e-19,0.0018387135864009953,0.080678947046206553,0.0020000777535695256,0.0020002092524106251,0.99999999999999933,1.0000657468645224,0
n4_compact_f0.1_d6.0,calibration,4,compact,0.10000000000000001,6,0.00064691082101188846,0.00064691082101188955,1.0842021724855044e-18,0.00054480402560029475,0.15783751344873265,0.00064691082101188922,0.00064723650062798734,0.99999999999999944,1.0005034381950644,0
n4_compact_f0.1_d10.0,calibration,4,compact,0.10000000000000001,10,0.00017129102222507447,0.00017129102222507441,5.4210108624275222e-20,0.00011767766952966376,0.31299569585709713,0.00017129102222507444,0.00017203997802209931,1.0000000000000002,1.0043724171138448,0
n4_compact_f0.4_d2.1,calibration,4,compact,0.40000000000000002,2.1000000000000001,0.052098812963503466,0.052098812963503424,4.163336342344337e-17,0.050827197723642671,0.02440775840231816,0.052098812963503459,0.052098907325827351,1.0000000000000007,1.0000018112183091,0
n4_compact_f0.4_d2.5,calibration,4,compact,0.40000000000000002,2.5,0.031187722478002788,0.031187722478002774,1.3877787807814457e-17,0.030125483399593922,0.034059527083392091,0.031187722478002756,0.031187876003953036,0.99999999999999944,1.000004922640644,0
n4_compact_f0.4_d3.0,calibration,4,compact,0.40000000000000002,3,0.018311737861742072,0.018311737861742079,6.9388939039072284e-18,0.017433728819209432,0.047947881799194653,0.018311737861742058,0.018311989549448446,0.99999999999999889,1.0000137446106026,0
n4_compact_f0.4_d4.0,calibration,4,compact,0.40000000000000002,4,0.008000311014278106,0.0080003110142781077,1.7347234759768071e-18,0.0073548543456039813,0.080678947046206553,0.0080003110142781025,0.0080008370096425006,0.99999999999999933,1.0000657468645224,0
n4_compact_f0.4_d6.0,calibration,4,compact,0.40000000000000002,6,0.0025876432840475539,0.0025876432840475582,4.3368086899420177e-18,0.002179216102401179,0.15783751344873265,0.0025876432840475569,0.0025889460025119494,0.99999999999999944,1.0005034381950644,0
n4_compact_f0.4_d10.0,calibration,4,compact,0.40000000000000002,10,0.00068516408890029786,0.00068516408890029765,2.1684043449710089e-19,0.00047071067811865503,0.31299569585709713,0.00068516408890029776,0.00068815991208839725,1.0000000000000002,1.0043724171138448,0
n4_compact_f0.8_d2.1,calibration,4,compact,0.80000000000000004,2.1000000000000001,0.10419762592700693,0.10419762592700685,8.3266726846886741e-17,0.10165439544728534,0.02440775840231816,0.10419762592700692,0.1041978146516547,1.0000000000000007,1.0000018112183091,0
n4_compact_f0.8_d2.5,calibration,4,compact,0.80000000000000004,2.5,0.062375444956005499,0.062375444956005548,4.8572257327350599e-17,0.060250966799187844,0.034059527083392091,0.062375444956005513,0.062375752007906071,0.99999999999999944,1.000004922640644,0
n4_compact_f0.8_d3.0,calibration,4,compact,0.80000000000000004,3,0.036623475723484157,0.036623475723484157,0,0.034867457638418864,0.047947881799194653,0.036623475723484115,0.036623979098896892,0.99999999999999889,1.0000137446106026,0
n4_compact_f0.8_d4.0,calibration,4,compact,0.80000000000000004,4,0.016000622028556222,0.016000622028556215,6.9388939039072284e-18,0.014709708691207963,0.080678947046206553,0.016000622028556205,0.016001674019285001,0.99999999999999933,1.0000657468645224,0
n4_compact_f0.8_d6.0,calibration,4,compact,0.80000000000000004,6,0.0051752865680951164,0.0051752865680951164,0,0.004358432204802358,0.15783751344873265,0.0051752865680951138,0.0051778920050238987,0.99999999999999944,1.0005034381950644,0
n4_compact_f0.8_d10.0,calibration,4,compact,0.80000000000000004,10,0.0013703281778005944,0.0013703281778005975,3.0357660829594124e-18,0.00094142135623731006,0.31299569585709819,0.0013703281778005955,0.0013763198241767945,0.99999999999999856,1.0043724171138433,0
n4_compact_f1.0_d2.1,calibration,4,compact,1,2.1000000000000001,0.13024703240875865,0.13024703240875865,0,0.12706799430910665,0.024407758402319076,0.13024703240875865,0.13024726831456837,1,1.0000018112183084,0
n4_compact_f1.0_d2.5,calibration,4,compact,1,2.5,0.077969306195006943,0.077969306195006943,0,0.075313708498984763,0.034059527083392736,0.077969306195006874,0.077969690009882575,0.99999999999999911,1.0000049226406436,5.163299490447784e-19
n4_compact_f1.0_d3.0,calibration,4,compact,1,3,0.045779344654355167,0.045779344654355167,0,0.043584322048023587,0.047947881799193889,0.045779344654355153,0.045779973873621121,0.99999999999999967,1.0000137446106034,1.5007665155238723e-18
n4_compact_f1.0_d4.0,calibration,4,compact,1,4,0.02000077753569526,0.02000077753569526,0,0.018387135864009953,0.080678947046206137,0.020000777535695253,0.020002092524106251,0.99999999999999967,1.0000657468645229,0
n4_compact_f1.0_d6.0,calibration,4,compact,1,6,0.0064691082101188922,0.0064691082101188905,1.7347234759768071e-18,0.0054480402560029484,0.15783751344873187,0.0064691082101188914,0.0064723650062798732,1.0000000000000002,1.000503438195065,9.5210468548737683e-18
n4_compact_f1.0_d10.0,calibration,4,compact,1,10,0.0017129102222507434,0.0017129102222507438,4.3368086899420177e-19,0.0011767766952966369,0.31299569585709741,0.0017129102222507441,0.0017203997802209929,1.0000000000000002,1.0043724171138448,0
