scale_order,case_id,particle_count,family,target_level,particle_index,lambda_i,lambda_i_over_max,is_first_argmax,local_coupling_sha256
10,t14_1_n45_irregular_level2,45,irregular,2,38,0.005089682556597714,0.45816121603688753,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,39,0.0044730622624299197,0.40265451190212326,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,40,0.0071142466706399406,0.640407701180017,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,41,0.0063712291922412238,0.57352302072022443,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,42,0.0051451759066158051,0.46315659648419877,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,43,0.0043322893621473768,0.38998246753368165,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
10,t14_1_n45_irregular_level2,45,irregular,2,44,0.0034840197112548086,0.31362323481958465,false,ddb465714fdfd2453935b7db01aea94b0f5d883795a13eeb59df29b65dc3e859
11,t14_1_n45_irregular_level3,45,irregular,3,0,0.0035352659709547377,0.13887133366904944,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,1,0.010504589689078513,0.41263836773630841,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,2,0.014384122945941527,0.56503311308795756,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,3,0.01300689023023092,0.51093304096474823,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,4,0.012123308760769152,0.47622443966642025,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,5,0.014527953145383186,0.57068301094075025,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,6,0.017527631981846769,0.6885155598977446,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,7,0.010765559140929689,0.42288969709121582,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,8,0.0055589717384885952,0.21836598023881731,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,9,0.01262529495309692,0.49594332152276294,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,10,0.016747402750858471,0.65786681245833756,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,11,0.021106978091605957,0.82911843730760004,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,12,0.019010929950211902,0.74678205774764428,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,13,0.016513235325504645,0.64866831284673665,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,14,0.019514980679521222,0.76658203817093851,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,15,0.019629917799558399,0.77109696612226653,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,16,0.0088838602516260624,0.34897332517801777,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,17,0.010405256075209778,0.40873637237034383,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,18,0.015682202547374229,0.6160239146119697,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,19,0.019780681472704408,0.77701922275886603,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,20,0.021341327484405884,0.83832408491375976,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,21,0.019259443564966748,0.75654410037738218,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,22,0.019314291994163655,0.75869864110354135,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,23,0.0095072703966707153,0.37346194894110801,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,24,0.010763013331441742,0.42278969331165211,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,25,0.017127256901467169,0.67278813745287769,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,26,0.021279776560363221,0.83590625865101376,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,27,0.019105019861202381,0.75047807143696821,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,28,0.025457132710914911,1,true,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,29,0.015087870778378757,0.59267753952155555,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,30,0.01465989667846037,0.57586598007460765,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,31,0.017357438647099092,0.68183007270323803,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,32,0.018429879889675115,0.72395741103133682,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,33,0.021247601740078854,0.83464237631792704,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,34,0.022710432172424841,0.89210487411599171,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,35,0.013934732565623709,0.54738028527655447,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,36,0.01785256868497612,0.70127963300916896,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,37,0.017825015452918168,0.70019729461816327,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,38,0.011663470879645206,0.45816121603688764,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,39,0.010250429346141012,0.40265451190212298,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,40,0.016302943838031627,0.64040770118001678,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,41,0.014600251651239552,0.57352302072022432,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,42,0.011790638942633914,0.46315659648419877,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,43,0.0099278354309349989,0.38998246753368165,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
11,t14_1_n45_irregular_level3,45,irregular,3,44,0.0079839483100286011,0.31362323481958482,false,09afcecd596a9513ee23c3a75422c8020f1bdf4bb6df510083e7f1dd00f49b7c
12,t14_1_n45_irregular_level4,45,irregular,4,0,0.0090753662819152078,0.13887133366904941,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,1,0.026966287643662518,0.41263836773630846,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,2,0.036925421015286883,0.56503311308795778,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,3,0.033389932751263812,0.51093304096474823,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,4,0.031121694508042527,0.47622443966642058,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,5,0.037294646910327946,0.57068301094075058,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,6,0.044995109730573475,0.68851555989774449,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,7,0.027636221216807658,0.42288969709121621,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,8,0.014270412775753478,0.21836598023881751,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,9,0.032410341133577186,0.49594332152276283,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,10,0.042992186580448066,0.65786681245833756,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,11,0.05418363394988146,0.82911843730760015,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,12,0.048802877654891441,0.74678205774764417,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,13,0.042391056375864038,0.64866831284673665,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,14,0.050096824144556344,0.76658203817093884,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,15,0.050391878737986,0.77109696612226653,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,16,0.022805719977860822,0.34897332517801805,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,17,0.026711288744747531,0.40873637237034399,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,18,0.040257715655314434,0.61602391461196992,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,19,0.050778903523970492,0.77701922275886615,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,20,0.054785231282324709,0.83832408491375998,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,21,0.049440835901448488,0.7565441003773824,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,22,0.049581637071442267,0.75869864110354157,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,23,0.02440607351748832,0.37346194894110807,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,24,0.027629685880067235,0.42278969331165223,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,25,0.043967308559615254,0.67278813745287791,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,26,0.054627224166235902,0.83590625865101409,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,27,0.049044415466384821,0.75047807143696821,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,28,0.065350897425260762,1.0000000000000002,true,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,29,0.038732009091529088,0.59267753952155533,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,30,0.03763335859455294,0.57586598007460776,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,31,0.044558207142687399,0.68183007270323825,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,32,0.047311266508566222,0.72395741103133671,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,33,0.054544628321528725,0.83464237631792693,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,34,0.058299854120929334,0.89210487411599182,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,35,0.035771792875718071,0.54738028527655436,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,36,0.045829253363206722,0.70127963300916929,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,37,0.045758521578036671,0.70019729461816327,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,38,0.029941246633459373,0.45816121603688764,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,39,0.026313833705134071,0.40265451190212298,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,40,0.041851217990162323,0.64040770118001689,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,41,0.037480244098113069,0.57352302072022421,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,42,0.030267699228671754,0.46315659648419871,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,43,0.025485704233443707,0.3899824675336816,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
12,t14_1_n45_irregular_level4,45,irregular,4,44,0.020495559848873138,0.3136232348195846,false,20c6930909c7b21657a5a107c07e64e38c15024152e54a28db393164e13bdbda
13,t14_1_n105_linear_level1,105,linear,1,0,0.0015557375707186164,0.50005641349464525,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,1,0.0028500152731056336,0.91607250650626126,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,2,0.0030117989452816355,0.96807418364834874,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,3,0.0030597339794684402,0.98348180876929037,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,4,0.0030799558303322258,0.98998166221982908,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,5,0.0030903087668773185,0.99330937790614848,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,6,0.0030962994647072274,0.99523495129817674,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,7,0.003100071497293343,0.99644738527296761,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,8,0.0031025979675591529,0.99725946160492773,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,9,0.0031043719214687323,0.99782965869113638,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,10,0.0031056646907386032,0.99824518993286704,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,11,0.0031066355433216424,0.99855724838658322,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,12,0.0031073829382024104,0.99879748145067793,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,13,0.003107970387978747,0.99898630380336273,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,14,0.0031084403464181655,0.99913736124141028,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,15,0.0031088220610318495,0.99926005471124091,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,16,0.003109136211142686,0.99936103111026897,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,17,0.0031093977515227389,0.99944509730941133,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,18,0.0031096177131370618,0.9995157989611777,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,19,0.0031098043761803042,0.99957579754557435,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,20,0.0031099640535199938,0.99962712219010597,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,21,0.0031101016256769752,0.9996713416270544,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,22,0.0031102209134661364,0.99970968397035476,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,23,0.0031103249422398758,0.99974312165063928,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,24,0.0031104161323216046,0.999772432625751,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,25,0.0031104964382797995,0.99979824514721538,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,26,0.0031105674521633968,0.99982107094290762,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,27,0.0031106304809715435,0.99984133011793941,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,28,0.0031106866054503046,0.99985937005352155,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,29,0.003110736725185176,0.99987547990092573,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,30,0.0031107815935187463,0.99988990180497106,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,31,0.003110821844832367,0.99990283967309634,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,32,0.0031108580160387942,0.99991446608368018,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,33,0.0031108905636448325,0.99992492777043862,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,34,0.003110919877394272,0.99993435000763775,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,35,0.0031109462912484146,0.9999428401395325,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,36,0.0031109700922779069,0.99995049043844508,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,37,0.0031109915279034926,0.99995738043213878,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,38,0.0031110108118221299,0.99996357880863451,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,39,0.0031110281288794124,0.99996914498233891,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,40,0.0031110436390912647,0.99997413038672678,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,41,0.0031110574809745765,0.99997857954489788,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,42,0.0031110697743125327,0.99998253095842926,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,43,0.0031110806224541624,0.99998601784651286,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,44,0.0031110901142276022,0.99998906876093008,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,45,0.0031110983255303358,0.99999170809719884,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,46,0.003111105320646965,0.99999395651814038,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,47,0.0031111111533350306,0.99999583130289205,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,48,0.0031111158677111206,0.99999734663172635,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,49,0.0031111194989628683,0.99999851381490656,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,50,0.0031111220739068221,0.99999934147200165,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,51,0.0031111236114075257,0.99999983566658945,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,52,0.0031111241226691642,1.0000000000000002,true,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,53,0.0031111236114075257,0.99999983566658945,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,54,0.0031111220739068225,0.99999934147200176,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,55,0.0031111194989628683,0.99999851381490656,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,56,0.0031111158677111206,0.99999734663172635,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,57,0.003111111153335031,0.99999583130289216,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,58,0.003111105320646965,0.99999395651814038,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
13,t14_1_n105_linear_level1,105,linear,1,59,0.0031110983255303363,0.99999170809719895,false,0eebf3b4bd0decb9a372634699c1e48d7a87f1f837d549bd98429117a31c0304
