schema_version,campaign_id,manifest_sha256,case_order,case_id,classification,evidence_role,eligible,include_in_scientific_tables,metric,value,unit,applicable,reason
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,48,p1_dimer_ka005_rigid_boundary_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,48,p1_dimer_ka005_rigid_boundary_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,49,p1_dimer_ka010_fluid_f000_f1010_d0210_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00033473988282687293,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,49,p1_dimer_ka010_fluid_f000_f1010_d0210_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.033145868584280237,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,49,p1_dimer_ka010_fluid_f000_f1010_d0210_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,49,p1_dimer_ka010_fluid_f000_f1010_d0210_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,50,p1_dimer_ka010_fluid_f000_f1010_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00016602910136343657,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,50,p1_dimer_ka010_fluid_f000_f1010_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.021892983734392555,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,50,p1_dimer_ka010_fluid_f000_f1010_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,50,p1_dimer_ka010_fluid_f000_f1010_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,51,p1_dimer_ka010_fluid_f000_f1010_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,5.8080114070575752e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,51,p1_dimer_ka010_fluid_f000_f1010_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.01176995224898173,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,51,p1_dimer_ka010_fluid_f000_f1010_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,51,p1_dimer_ka010_fluid_f000_f1010_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,52,p1_dimer_ka010_fluid_f000_f1010_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,8.3352754773383629e-06,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,52,p1_dimer_ka010_fluid_f000_f1010_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0035153308521336914,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,52,p1_dimer_ka010_fluid_f000_f1010_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,52,p1_dimer_ka010_fluid_f000_f1010_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,53,p1_dimer_ka010_fluid_f000_f1010_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,8.1905360812379278e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,53,p1_dimer_ka010_fluid_f000_f1010_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0010835600811971594,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,53,p1_dimer_ka010_fluid_f000_f1010_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,53,p1_dimer_ka010_fluid_f000_f1010_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,54,p1_dimer_ka010_fluid_f000_f1010_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,4.4515659328118865e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,54,p1_dimer_ka010_fluid_f000_f1010_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0028819333333019019,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,54,p1_dimer_ka010_fluid_f000_f1010_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,54,p1_dimer_ka010_fluid_f000_f1010_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,55,p1_dimer_ka010_fluid_f000_f1010_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.6876381687762863e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,55,p1_dimer_ka010_fluid_f000_f1010_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0032793089137658528,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,55,p1_dimer_ka010_fluid_f000_f1010_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,55,p1_dimer_ka010_fluid_f000_f1010_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,56,p1_dimer_ka010_fluid_f000_f1010_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,7.7313451025537905e-08,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,56,p1_dimer_ka010_fluid_f000_f1010_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0034249378562649846,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,56,p1_dimer_ka010_fluid_f000_f1010_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,56,p1_dimer_ka010_fluid_f000_f1010_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,57,p1_dimer_ka010_fluid_f000_f1040_d0210_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.026561688524309651,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,57,p1_dimer_ka010_fluid_f000_f1040_d0210_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.14531280364863911,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,57,p1_dimer_ka010_fluid_f000_f1040_d0210_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,57,p1_dimer_ka010_fluid_f000_f1040_d0210_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,58,p1_dimer_ka010_fluid_f000_f1040_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.012966777608057242,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,58,p1_dimer_ka010_fluid_f000_f1040_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.09849508133930672,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,58,p1_dimer_ka010_fluid_f000_f1040_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,58,p1_dimer_ka010_fluid_f000_f1040_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,59,p1_dimer_ka010_fluid_f000_f1040_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.0047757679340834913,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,59,p1_dimer_ka010_fluid_f000_f1040_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.057678194719613531,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,59,p1_dimer_ka010_fluid_f000_f1040_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,59,p1_dimer_ka010_fluid_f000_f1040_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,60,p1_dimer_ka010_fluid_f000_f1040_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00096535244849885876,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,60,p1_dimer_ka010_fluid_f000_f1040_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.024899516731976518,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,60,p1_dimer_ka010_fluid_f000_f1040_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,60,p1_dimer_ka010_fluid_f000_f1040_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,61,p1_dimer_ka010_fluid_f000_f1040_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,8.4725517761049217e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,61,p1_dimer_ka010_fluid_f000_f1040_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0069492197563727365,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,61,p1_dimer_ka010_fluid_f000_f1040_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,61,p1_dimer_ka010_fluid_f000_f1040_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,62,p1_dimer_ka010_fluid_f000_f1040_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,3.8874679396264447e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,62,p1_dimer_ka010_fluid_f000_f1040_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00015681949064627368,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,62,p1_dimer_ka010_fluid_f000_f1040_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,62,p1_dimer_ka010_fluid_f000_f1040_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,63,p1_dimer_ka010_fluid_f000_f1040_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.056443220046532e-06,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,63,p1_dimer_ka010_fluid_f000_f1040_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.001280451253206696,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,63,p1_dimer_ka010_fluid_f000_f1040_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,63,p1_dimer_ka010_fluid_f000_f1040_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,64,p1_dimer_ka010_fluid_f000_f1040_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,6.4797158542322184e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,64,p1_dimer_ka010_fluid_f000_f1040_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0017911250402536274,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,64,p1_dimer_ka010_fluid_f000_f1040_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,64,p1_dimer_ka010_fluid_f000_f1040_d1000_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,65,p1_dimer_ka010_fluid_f000_f1060_d0210_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.10129504092229813,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,65,p1_dimer_ka010_fluid_f000_f1060_d0210_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.22370410764830945,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,65,p1_dimer_ka010_fluid_f000_f1060_d0210_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,65,p1_dimer_ka010_fluid_f000_f1060_d0210_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,66,p1_dimer_ka010_fluid_f000_f1060_d0225_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.047459240745309939,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,66,p1_dimer_ka010_fluid_f000_f1060_d0225_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.15090656428841084,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,66,p1_dimer_ka010_fluid_f000_f1060_d0225_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,66,p1_dimer_ka010_fluid_f000_f1060_d0225_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,67,p1_dimer_ka010_fluid_f000_f1060_d0250_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.017121941857950324,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,67,p1_dimer_ka010_fluid_f000_f1060_d0250_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0888634502178825,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,67,p1_dimer_ka010_fluid_f000_f1060_d0250_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,67,p1_dimer_ka010_fluid_f000_f1060_d0250_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,68,p1_dimer_ka010_fluid_f000_f1060_d0300_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.0034863287993281492,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,68,p1_dimer_ka010_fluid_f000_f1060_d0300_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.039372804178367915,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,68,p1_dimer_ka010_fluid_f000_f1060_d0300_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,68,p1_dimer_ka010_fluid_f000_f1060_d0300_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,69,p1_dimer_ka010_fluid_f000_f1060_d0400_t000,confirmatory_new,primary,true,true,be_minus_a_rms,0.00034076414238466343,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,69,p1_dimer_ka010_fluid_f000_f1060_d0400_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.012354433795495908,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,69,p1_dimer_ka010_fluid_f000_f1060_d0400_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,69,p1_dimer_ka010_fluid_f000_f1060_d0400_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,70,p1_dimer_ka010_fluid_f000_f1060_d0600_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.2236039380285595e-05,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,70,p1_dimer_ka010_fluid_f000_f1060_d0600_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.0021893128636447522,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,70,p1_dimer_ka010_fluid_f000_f1060_d0600_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,70,p1_dimer_ka010_fluid_f000_f1060_d0600_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,71,p1_dimer_ka010_fluid_f000_f1060_d0800_t000,confirmatory_new,primary,true,true,be_minus_a_rms,1.0065255519472408e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,71,p1_dimer_ka010_fluid_f000_f1060_d0800_t000,confirmatory_new,primary,true,true,epsilon_a_e,5.4147688488355332e-05,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,71,p1_dimer_ka010_fluid_f000_f1060_d0800_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,71,p1_dimer_ka010_fluid_f000_f1060_d0800_t000,confirmatory_new,primary,true,true,be_e_identity_error,0,1,true,g1_budget_1e-12
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,72,p1_dimer_ka010_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,be_minus_a_rms,5.7104403621411996e-07,a2e0,true,scientific_magnitude_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,72,p1_dimer_ka010_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_a_e,0.00070078385190656489,1,true,scientific_relative_metric_not_a_gate
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,72,p1_dimer_ka010_fluid_f000_f1060_d1000_t000,confirmatory_new,primary,true,true,epsilon_be_e,0,1,true,scientific_relative_metric_not_a_gate
