schema_version,campaign_id,manifest_sha256,git_commit,manifest_git_commit,case_order,case_id,attempt_state,attempt_count,started_utc,completed_utc,attempted_lmax,evaluated_lmax,final_lmax,effective_wall_seconds,wall_seconds_debited,case_wall_seconds,peak_rss_bytes,model_e_solve_count,wall_seconds_per_case,peak_rss_bytes_per_case,wall_seconds_campaign,worker_count,blas_threads,final_diagnostics_json,converged,eligible,failure_stage,failure_reason
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,1,p1_dimer_ka005_fluid_f000_f1010_d0210_t000,completed,1,2026-08-20T20:34:49.082355Z,2026-08-20T20:36:12.702394Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15,2;3;4;5;6;7;8;9;10;11;12;13;14;15,15,1800,83.620025009964593,83.620025009964593,177704960,14,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":120,""balanced_backward_error"":1.3205488405872724e-17,""balanced_condition_number"":1.052636891552635,""effective_incident_closure_error"":2.7281456603307068e-46,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":256,""fz_tolerance"":2.8595022461671334e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":2.1392469288799347e-16,""system_dimension"":240}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,2,p1_dimer_ka005_fluid_f000_f1010_d0225_t000,completed,1,2026-08-20T20:36:12.719329Z,2026-08-20T20:36:26.746179Z,2;3;4;5;6;7;8;9;10;11;12;13;14,2;3;4;5;6;7;8;9;10;11;12;13;14,14,1800,14.026828920934349,14.026828920934349,177704960,13,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":105,""balanced_backward_error"":2.396304335003523e-17,""balanced_condition_number"":1.02834233114538,""effective_incident_closure_error"":1.9732521703547766e-43,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":225,""fz_tolerance"":2.1457370500343507e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.41142852722038e-16,""system_dimension"":210}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,3,p1_dimer_ka005_fluid_f000_f1010_d0250_t000,completed,1,2026-08-20T20:36:26.759252Z,2026-08-20T20:36:36.209308Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,9.450041361968033,9.450041361968033,177704960,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":1.0649569373332233e-17,""balanced_condition_number"":1.014619680710352,""effective_incident_closure_error"":2.6276067987288177e-40,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":1.3942813808328717e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.6337575170904734e-16,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,4,p1_dimer_ka005_fluid_f000_f1010_d0300_t000,completed,1,2026-08-20T20:36:36.223160Z,2026-08-20T20:36:40.126824Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,3.9036482640076429,3.9036482640076429,177704960,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":1.9166712347565122e-17,""balanced_condition_number"":1.0061424588973549,""effective_incident_closure_error"":2.05547744096243e-33,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":6.677189691920568e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.899952078258994e-16,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,5,p1_dimer_ka005_fluid_f000_f1010_d0400_t000,completed,1,2026-08-20T20:36:40.130707Z,2026-08-20T20:36:41.502146Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,1.3714263989822939,1.3714263989822939,177704960,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":1.4749103624558997e-17,""balanced_condition_number"":1.0020415285941169,""effective_incident_closure_error"":1.4461118353916282e-28,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":2.1096097328697564e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.9264022323530422e-16,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,6,p1_dimer_ka005_fluid_f000_f1010_d0600_t000,completed,1,2026-08-20T20:36:41.505782Z,2026-08-20T20:36:42.266134Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.76033760095015168,0.76033760095015168,177704960,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":1.2637308686674574e-17,""balanced_condition_number"":1.0005341757970954,""effective_incident_closure_error"":1.683358707874254e-24,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":4.195811266857473e-18,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.8866330373269968e-16,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,7,p1_dimer_ka005_fluid_f000_f1010_d0800_t000,completed,1,2026-08-20T20:36:42.270760Z,2026-08-20T20:36:42.661624Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.39085111301392317,0.39085111301392317,177704960,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.447673339752967e-17,""balanced_condition_number"":1.0002217307872812,""effective_incident_closure_error"":8.788065396352894e-22,""finite"":true,""force_decomposition_residual"":1.4570562686474913e-39,""full_modes_per_particle"":64,""fz_tolerance"":1.3433040503821652e-18,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.9370002131928464e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,8,p1_dimer_ka005_fluid_f000_f1010_d1000_t000,completed,1,2026-08-20T20:36:42.664992Z,2026-08-20T20:36:43.060086Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.39508416899479926,0.39508416899479926,177704960,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":1.8244672670432423e-17,""balanced_condition_number"":1.000115355388471,""effective_incident_closure_error"":7.964936080592162e-21,""finite"":true,""force_decomposition_residual"":3.274876921258441e-39,""full_modes_per_particle"":64,""fz_tolerance"":5.589644880749491e-19,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.8701604914677672e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,9,p1_dimer_ka005_fluid_f000_f1040_d0210_t000,completed,1,2026-08-20T20:36:43.063440Z,2026-08-20T20:38:02.709488Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,17,1800,79.646035754936747,79.646035754936747,213045248,16,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":153,""balanced_backward_error"":7.339755670229849e-18,""balanced_condition_number"":1.2426868337663473,""effective_incident_closure_error"":2.3994920120787805e-53,""finite"":true,""force_decomposition_residual"":3.744899039226139e-34,""full_modes_per_particle"":324,""fz_tolerance"":5.1677985226718935e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.0523074502312474e-16,""system_dimension"":306}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,10,p1_dimer_ka005_fluid_f000_f1040_d0225_t000,completed,1,2026-08-20T20:38:02.713420Z,2026-08-20T20:38:09.115106Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15,2;3;4;5;6;7;8;9;10;11;12;13;14;15,15,1800,6.4016743650427088,6.4016743650427088,213045248,14,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":120,""balanced_backward_error"":1.0120684833121397e-17,""balanced_condition_number"":1.1232853915899583,""effective_incident_closure_error"":1.4869683159013126e-46,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":256,""fz_tolerance"":3.719459451106633e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":8.763476994866876e-17,""system_dimension"":240}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,11,p1_dimer_ka005_fluid_f000_f1040_d0250_t000,completed,1,2026-08-20T20:38:09.119131Z,2026-08-20T20:38:09.158922Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,0.039779591956175864,0.039779591956175864,213045248,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":1.8273880819283348e-17,""balanced_condition_number"":1.061460097364411,""effective_incident_closure_error"":1.0215779869376495e-40,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":2.3362725179172845e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1115200151738362e-16,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,12,p1_dimer_ka005_fluid_f000_f1040_d0300_t000,completed,1,2026-08-20T20:38:09.162441Z,2026-08-20T20:38:09.185551Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,0.023099228041246533,0.023099228041246533,213045248,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":9.533549610247503e-18,""balanced_condition_number"":1.025205768604845,""effective_incident_closure_error"":1.9051824183078144e-35,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":144,""fz_tolerance"":1.0903620939197107e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":9.12386885931005e-17,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,13,p1_dimer_ka005_fluid_f000_f1040_d0400_t000,completed,1,2026-08-20T20:38:09.188946Z,2026-08-20T20:38:09.203032Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,0.014076301013119519,0.014076301013119519,213045248,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":2.0811637092738266e-17,""balanced_condition_number"":1.0082576234972886,""effective_incident_closure_error"":2.8562960359514464e-28,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":3.39865478003466e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":8.34340714385284e-17,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,14,p1_dimer_ka005_fluid_f000_f1040_d0600_t000,completed,1,2026-08-20T20:38:09.206319Z,2026-08-20T20:38:09.217481Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.011152729042805731,0.011152729042805731,213045248,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":2.823743221167939e-17,""balanced_condition_number"":1.00214551734233,""effective_incident_closure_error"":5.87560115694791e-25,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":6.726494767762929e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1089855842781763e-16,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,15,p1_dimer_ka005_fluid_f000_f1040_d0800_t000,completed,1,2026-08-20T20:38:09.220261Z,2026-08-20T20:38:09.229259Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089884619228541851,0.0089884619228541851,213045248,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":1.6312059953085597e-17,""balanced_condition_number"":1.0008888351867085,""effective_incident_closure_error"":1.0031548281509424e-22,""finite"":true,""force_decomposition_residual"":3.2128547187406993e-38,""full_modes_per_particle"":64,""fz_tolerance"":2.151394717251604e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1925992261436647e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,16,p1_dimer_ka005_fluid_f000_f1040_d1000_t000,completed,1,2026-08-20T20:38:09.231992Z,2026-08-20T20:38:09.240878Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0088768829591572285,0.0088768829591572285,213045248,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":1.4129114251480218e-17,""balanced_condition_number"":1.000462038372215,""effective_incident_closure_error"":5.605994068481274e-20,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":8.94925873298523e-18,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.1260740229075254e-16,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,17,p1_dimer_ka005_fluid_f000_f1060_d0210_t000,completed,1,2026-08-20T20:38:09.243584Z,2026-08-20T20:40:19.827164Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,1800,130.58356957603246,130.58356957603246,253906944,18,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":190,""balanced_backward_error"":8.041269473684348e-18,""balanced_condition_number"":1.4052683051866717,""effective_incident_closure_error"":2.835289353463774e-59,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":400,""fz_tolerance"":1.2787886078168155e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.2795690179099472e-16,""system_dimension"":380}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,18,p1_dimer_ka005_fluid_f000_f1060_d0225_t000,completed,1,2026-08-20T20:40:19.840467Z,2026-08-20T20:40:19.914920Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15,2;3;4;5;6;7;8;9;10;11;12;13;14;15,15,1800,0.074438211973756552,0.074438211973756552,253906944,14,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":120,""balanced_backward_error"":2.3370051429303333e-17,""balanced_condition_number"":1.1965243744774017,""effective_incident_closure_error"":7.385097478510365e-47,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":256,""fz_tolerance"":8.876299803148293e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":9.007619690949227e-17,""system_dimension"":240}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,19,p1_dimer_ka005_fluid_f000_f1060_d0250_t000,completed,1,2026-08-20T20:40:19.918795Z,2026-08-20T20:40:19.957688Z,2;3;4;5;6;7;8;9;10;11;12;13,2;3;4;5;6;7;8;9;10;11;12;13,13,1800,0.038879764033481479,0.038879764033481479,253906944,12,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":91,""balanced_backward_error"":2.6245136303870835e-17,""balanced_condition_number"":1.0954989533729074,""effective_incident_closure_error"":8.534147127786033e-42,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":196,""fz_tolerance"":5.43132803176571e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":6.741396084378768e-17,""system_dimension"":182}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,20,p1_dimer_ka005_fluid_f000_f1060_d0300_t000,completed,1,2026-08-20T20:40:19.961184Z,2026-08-20T20:40:19.984209Z,2;3;4;5;6;7;8;9;10;11,2;3;4;5;6;7;8;9;10;11,11,1800,0.023014790029264987,0.023014790029264987,253906944,10,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":66,""balanced_backward_error"":1.0971073697509485e-17,""balanced_condition_number"":1.0384909475391768,""effective_incident_closure_error"":1.3326510170025915e-35,""finite"":true,""force_decomposition_residual"":1.1209593381758741e-16,""full_modes_per_particle"":144,""fz_tolerance"":2.4880871076128977e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":7.453809837807559e-17,""system_dimension"":132}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,21,p1_dimer_ka005_fluid_f000_f1060_d0400_t000,completed,1,2026-08-20T20:40:19.987604Z,2026-08-20T20:40:20.001670Z,2;3;4;5;6;7;8;9,2;3;4;5;6;7;8;9,9,1800,0.014054690022021532,0.014054690022021532,253906944,8,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":45,""balanced_backward_error"":1.3142790916346828e-17,""balanced_condition_number"":1.0124829200716916,""effective_incident_closure_error"":1.4144546164879946e-29,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":100,""fz_tolerance"":7.682713368928328e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":9.524210279130878e-17,""system_dimension"":90}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,22,p1_dimer_ka005_fluid_f000_f1060_d0600_t000,completed,1,2026-08-20T20:40:20.004952Z,2026-08-20T20:40:20.016077Z,2;3;4;5;6;7;8,2;3;4;5;6;7;8,8,1800,0.011114767985418439,0.011114767985418439,253906944,7,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":36,""balanced_backward_error"":1.030588544874685e-17,""balanced_condition_number"":1.0032275036811535,""effective_incident_closure_error"":3.0989833869375337e-25,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":81,""fz_tolerance"":1.515457632217587e-16,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":7.198100404689115e-17,""system_dimension"":72}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,23,p1_dimer_ka005_fluid_f000_f1060_d0800_t000,completed,1,2026-08-20T20:40:20.018888Z,2026-08-20T20:40:20.027827Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089295819634571671,0.0089295819634571671,253906944,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":2.105381492288988e-17,""balanced_condition_number"":1.0013352497960435,""effective_incident_closure_error"":2.451747959864943e-22,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":4.843813415274879e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":2.9081723300308997e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,24,p1_dimer_ka005_fluid_f000_f1060_d1000_t000,completed,1,2026-08-20T20:40:20.030557Z,2026-08-20T20:40:20.039513Z,2;3;4;5;6;7,2;3;4;5;6;7,7,1800,0.0089467740617692471,0.0089467740617692471,253906944,6,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":28,""balanced_backward_error"":6.659540893464941e-18,""balanced_condition_number"":1.0006937004921943,""effective_incident_closure_error"":3.73487452596082e-20,""finite"":true,""force_decomposition_residual"":0.0,""full_modes_per_particle"":64,""fz_tolerance"":2.0144593092008035e-17,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":9.146073692606595e-17,""system_dimension"":56}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,25,p1_dimer_ka005_fluid_f020_f1060_d0210_t000,completed,1,2026-08-20T20:40:20.042227Z,2026-08-20T20:40:20.239207Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,1800,0.19696856907103211,0.19696856907103211,255668224,18,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":190,""balanced_backward_error"":1.388731342287353e-17,""balanced_condition_number"":1.4052530655199142,""effective_incident_closure_error"":1.434869670315612e-58,""finite"":true,""force_decomposition_residual"":1.234255313928416e-16,""full_modes_per_particle"":400,""fz_tolerance"":1.278278321055321e-14,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.7125033571805382e-16,""system_dimension"":380}",true,true,,
1.0.0,p1_dimer_confirmatory_r2,a041e07ae93e9a858bad809427039bf593641ad1f9e341ed89b9d91f648f297d,7c565ca4007a1590182a38d8f96599dd90773f06,ee4b4428b4a122063ab28459c48e43f51fd7bc60,26,p1_dimer_ka005_fluid_f020_f1060_d0225_t000,completed,1,2026-08-20T20:40:20.243322Z,2026-08-20T20:40:20.310008Z,2;3;4;5;6;7;8;9;10;11;12;13;14;15,2;3;4;5;6;7;8;9;10;11;12;13;14;15,15,1800,0.066671460052020848,0.066671460052020848,255668224,14,1800,4294967296,64800,1,1,"{""active_modes_per_particle"":120,""balanced_backward_error"":7.520282905360903e-18,""balanced_condition_number"":1.1965111379850368,""effective_incident_closure_error"":2.374160639603855e-47,""finite"":true,""force_decomposition_residual"":1.2573433415610577e-16,""full_modes_per_particle"":256,""fz_tolerance"":8.872817424748706e-15,""max_abs_fz"":0.0,""mode_dimension_consistent"":true,""passed"":true,""planar_symmetry_pass"":true,""production_solver"":""balanced_sqrt"",""scattering_closure_error"":1.268219108707261e-16,""system_dimension"":240}",true,true,,
